content,nodeID,#ofWords,isLI,isH,FontSize,FontWeight,XxxRatio,ContainUrl,ContainColon,VisionLocation,Depth,#ofSibling,SiblingType,NextNodeType,LastNodeType,Concept,Country,Institution,Month,Others,Total,NextIsLi,LastEndColon,LastLabel,Label
"'Ellen Voorhees (NIST, USA)",'1-1-1-2-2-2-2-9,0,0,0,1,0,2,0,0,1,2,1,0,0,1,0,1,0,0,0,0,0,0,2,I
'EDITORIAL BOARD 2005-2007,'1-1-1-3-1,0,0,1,2,1,2,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,2,C
'Editors-in-Chief:,'1-1-1-3-2-1-1,0,0,1,2,1,1,0,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,C
'Hermann Ney,'1-1-1-3-2-1-2-1,0,0,0,1,0,2,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,I
'Kishore Papineni,'1-1-1-3-2-1-2-2,0,0,0,1,0,2,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,2,I
'Associate Editors:,'1-1-1-3-2-2-1,0,0,1,2,1,2,0,2,1,2,0,1,0,0,1,0,0,0,0,1,0,0,2,C
"'Bill Byrne (U. Cambridge, UK)",'1-1-1-3-2-2-2-1,0,0,0,1,0,2,0,0,1,2,1,0,1,0,0,1,1,0,0,1,0,0,1,I
"'Marcello Federico (FBK Trento, Italy)",'1-1-1-3-2-2-2-2,0,0,0,1,0,2,0,0,1,2,1,0,1,1,0,1,0,0,0,0,0,0,2,I
"'Sanjeev P.Khudanpur (JHU, USA)",'1-1-1-3-2-2-2-3,0,0,0,1,0,2,0,0,1,2,1,0,1,1,0,1,1,0,0,1,0,0,2,I
"'Kevin Knight (USC/ISI, USA)",'1-1-1-3-2-2-2-4,0,0,0,1,0,2,0,0,1,2,1,0,1,1,0,1,0,0,0,0,0,0,2,I
"'James H.Martin (U. Colorado, USA)",'1-1-1-3-2-2-2-5,0,0,0,1,0,2,0,0,1,2,1,0,1,1,0,1,0,0,0,0,0,0,2,I
"'Dal Moldovan (U. Texas, USA)",'1-1-1-3-2-2-2-6,0,0,0,1,0,2,0,0,1,2,1,0,1,1,0,1,0,0,0,0,0,0,2,I
"'Giuseppe Riccardi (U. Trento, Italy)",'1-1-1-3-2-2-2-7,0,0,0,1,0,2,0,0,1,2,1,0,1,1,0,1,0,0,0,0,0,0,2,I
"'Eiichiro Sumita (ATR, Japan)",'1-1-1-3-2-2-2-8,0,0,0,1,0,2,0,0,1,2,1,0,1,1,0,1,0,0,0,0,0,0,2,I
"'Alex Waibel (CMU, USA)",'1-1-1-3-2-2-2-9,0,0,0,1,0,2,0,0,1,2,1,0,1,1,0,1,1,0,0,1,0,0,2,I
"'Enrique Vidal (ITI Valencia, Spain)",'1-1-1-3-2-2-2-10,0,0,0,1,0,2,0,0,1,2,1,0,1,1,0,1,0,0,0,0,0,0,2,I
"'Dekai Wu (HKUST, Hong Kong)",'1-1-1-3-2-2-2-11,0,0,0,1,0,2,0,0,1,2,1,0,0,1,0,1,1,0,0,0,0,0,2,I
'About TSLP,'1-1-2-1-1,0,0,1,2,1,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,N
