content,nodeID,#ofWords,isLI,isH,FontSize,FontWeight,XxxRatio,ContainUrl,ContainColon,VisionLocation,Depth,#ofSibling,SiblingType,NextNodeType,LastNodeType,Concept,Country,Introduction,Month,Organisation,Total,NextIsLi,LastEndColon,LastLabel,Label
'Naguib Kheraj,'1-1-2-1-1-1-9-2-3-1,0,0,0,1,0,2,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,I
'Vice-Chairman,'1-1-2-1-1-1-9-2-3-2,0,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,2,C
'Products,'1-1-2-1-1-1-10-1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,C
'Retail banking,'1-1-2-1-1-1-10-2-1,0,0,0,1,0,2,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,I
'Commercial banking,'1-1-2-1-1-1-10-2-2,0,0,0,1,0,2,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Investment banking,'1-1-2-1-1-1-10-2-3,0,0,0,1,0,2,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Investment management,'1-1-2-1-1-1-10-2-4,0,0,0,1,0,2,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2,I
'Revenue,'1-1-2-1-1-1-11-1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,2,C
'£27.935 billion (2013),'1-1-2-1-1-1-11-2,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,I
'Operating income,'1-1-2-1-1-1-12-1,0,0,0,1,1,2,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,2,C
'£2.868 billion (2013),'1-1-2-1-1-1-12-2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,I
'Net income,'1-1-2-1-1-1-13-1,0,0,0,1,1,2,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,2,C
'£1.297 billion (2013),'1-1-2-1-1-1-13-2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,I
'Total assets,'1-1-2-1-1-1-14-1,0,0,0,1,1,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,C
'£1.312 trillion (2013),'1-1-2-1-1-1-14-2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,I
'Total equity,'1-1-2-1-1-1-15-1,0,0,0,1,1,2,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,2,C
'£55.385 billion (2013),'1-1-2-1-1-1-15-2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,I
'Employees,'1-1-2-1-1-1-16-1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,2,C
"'139,900 (2013)",'1-1-2-1-1-1-16-2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,I
'Divisions,'1-1-2-1-1-1-17-1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,C
'Barclaycard,'1-1-2-1-1-1-17-2-1,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,I
'Barclays Investment Bank,'1-1-2-1-1-1-17-2-2,0,0,0,1,0,2,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,2,I
'Barclays Wealth,'1-1-2-1-1-1-17-2-3,0,0,0,1,0,2,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2,I
'Subsidiaries,'1-1-2-1-1-1-18-1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,C
'Absa Group,'1-1-2-1-1-1-18-2-1,0,0,0,1,0,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,I
'Barclays Bank PLC,'1-1-2-1-1-1-18-2-2,0,0,0,1,0,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2,I
'Website,'1-1-2-1-1-1-19-1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,2,C
'Barclays.com,'1-1-2-1-1-1-19-2,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,I
'Barclays,'1-1-2-1-1-2-1-1-1-1-1-1,0,0,0,1,1,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,2,N
'/ˈbɑːkliz/,'1-1-2-1-1-2-1-1-1-1-1-2,0,0,0,1,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,3,N
'multinational financial services universal bank,'1-1-2-1-1-2-1-1-1-1-2,0,0,0,1,0,0,1,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,3,N
"'Barclays is organised within these business clusters: Corporate and Investment Banking, Wealth and Investment Management; and Retail and Business Banking. The Corporate and Investment Banking, Wealth and Investment Management cluster comprises three business units: Corporate banking; Investment banking; and Wealth and investment management. The Retail and Business Banking cluster comprises four business units: Africa Retail and Business Banking (including Absa Group); Barclaycard (credit card and loan provision); Europe Retail and Business Banking; and UK Retail and Business Banking.",'1-1-2-1-1-2-1-1-1-2-1,2,0,0,1,0,2,1,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,3,N
"'Barclays traces its origins to a goldsmith banking business established in the City of London in 1690. James Barclay became a partner in the business in 1736. In 1896 several banks in London and the English provinces, including Backhouse's Bank and Gurney's Bank, united as a joint-stock bank under the name Barclays and Co. Over the following decades Barclays expanded to become a nationwide bank. In 1967, Barclays deployed the world's first cash machine. Barclays has made numerous corporate acquisitions, including of London, Provincial and South Western Bank in 1918, British Linen Bank in 1919, Mercantile Credit in 1975, the Woolwich in 2000 and the North American operations of Lehman Brothers in 2008.",'1-1-2-1-1-2-1-1-1-2-2,2,0,0,1,0,2,1,0,0,2,1,0,1,1,0,0,0,0,1,0,0,0,3,N
"'Barclays has a primary listing on the London Stock Exchange and is a constituent of the FTSE 100 Index. It had a market capitalisation of approximately £21.8 billion as of 23 December 2011, the 22nd-largest company of any company with a primary listing on the London Stock Exchange. It has a secondary listing on the New York Stock Exchange.",'1-1-2-1-1-2-1-1-1-2-3,2,0,0,1,0,2,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,3,N
'Contents,'1-1-2-1-1-2-1-1-2-1-1,0,0,1,2,1,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,3,C
"'1 History 1.1 1690 to 1900
1.2 1900 to 1945
1.3 1946 to 1980
1.4 1980 to 2000
1.5 21st century 1.5.1 Abandoned merger with ABN AMRO
1.5.2 Financing
1.5.3 Lehman Brothers acquisition
1.5.4 2009 to present",'1-1-2-1-1-2-1-1-2-1-2-1,2,0,0,1,0,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,I
"'2 Operations 2.1 Principal divisions and subsidiaries
2.2 Branches and ATMs
2.3 Senior management 2.3.1 Executive Committee
2.3.2 board of directors",'1-1-2-1-1-2-1-1-2-1-2-2-1,1,0,0,1,0,2,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,2,I
'3 Sponsorships,'1-1-2-1-1-2-1-1-2-1-2-2-2,0,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,2,I
"'4 Controversies 4.1 Involvement with South Africa under apartheid
4.2 Financial support for the government in Zimbabwe
4.3 Accusations of money laundering
4.4 Senior management bonuses
4.5 Tax avoidance 4.5.1 2012 tax repayment

4.6 Conflicts of interest
4.7 Customer satisfaction
4.8 Rate-fixing scandal
4.9 Staff diversity
4.10 Qatari capital raising regulatory investigations
4.11 US electricity market manipulation",'1-1-2-1-1-2-1-1-2-1-2-3,2,0,0,1,0,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,2,I
'5 Bibliography,'1-1-2-1-1-2-1-1-2-1-2-4,0,0,0,1,0,1,1,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,2,I
'6 See also,'1-1-2-1-1-2-1-1-2-1-2-5,0,0,0,1,0,2,1,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,2,I
'7 Notes,'1-1-2-1-1-2-1-1-2-1-2-6,0,0,0,1,0,1,1,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,2,I
'8 References,'1-1-2-1-1-2-1-1-2-1-2-7,0,0,0,1,0,1,1,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,2,I
'9 External links,'1-1-2-1-1-2-1-1-2-1-2-8,0,0,0,1,0,2,1,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,2,I
'History,'1-1-2-1-1-2-1-1-2-2-1-1-1,0,0,0,1,1,1,0,0,0,2,0,0,1,0,0,0,1,0,0,1,0,0,2,C
'1690 to 1900,'1-1-2-1-1-2-1-1-2-2-1-1-2,0,0,0,1,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,C
"'Barclays traces its origins back to 1690 when John Freame and Thomas Gould started trading as goldsmith bankers in Lombard Street, London. The name ""Barclays"" became associated with the business in 1736, when James Barclay, the son-in-law of John Freame, one of the founders, became a partner in the business. In 1728 the bank moved to 54 Lombard Street, identified by the 'Sign of the Black Spread Eagle', which in subsequent years would become a core part of the bank's visual identity.",'1-1-2-1-1-2-1-1-2-2-1-2-1,2,0,0,1,0,2,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,I
"'In 1776 the firm was styled ""Barclay, Bevan and Bening"" and so remained until 1785, when another partner, John Tritton, who had married a Barclay, was admitted, and the business then became ""Barclay, Bevan, Barclay and Tritton"".",'1-1-2-1-1-2-1-1-2-2-1-2-2,2,0,0,1,0,2,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
"'In 1896 several banks in London and the English provinces, notably Backhouse's Bank of Darlington and Gurney's Bank of Norwich, united under the banner of Barclays and Co., a joint-stock bank.",'1-1-2-1-1-2-1-1-2-2-1-2-3,2,0,0,1,0,2,1,0,0,2,1,0,0,1,0,0,0,0,1,0,0,0,2,I
'1900 to 1945,'1-1-2-1-1-2-1-1-2-2-2-1,0,0,0,1,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2,C
"'Between 1905 and 1916 Barclays extended its branch network by making acquisitions of small English banks. Further expansion followed in 1918 when Barclays amalgamated with the London, Provincial and South Western Bank and in 1919 when the British Linen Bank was acquired by Barclays Bank, although the British Linen Bank retained a separate board of directors and continued to issue its own bank notes (see Banknotes of the pound sterling). Then in 1924 the planned takeover of National Bank of Kingston reached near-completion but was halted three days before finalisation.",'1-1-2-1-1-2-1-1-2-2-2-2-1,2,0,0,1,0,2,1,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,1,I
"'In 1938 Barclays acquired the first Indian exchange bank, the Central Exchange Bank of India, which had opened in London in 1936 with the sponsorship of Central Bank of India.",'1-1-2-1-1-2-1-1-2-2-2-2-2,2,0,0,1,0,2,1,0,0,2,0,0,0,1,0,1,0,0,1,0,0,0,2,I
'1946 to 1980,'1-1-2-1-1-2-1-1-2-2-3-1,0,0,0,1,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2,C
"'In 1965, Barclays established a US affiliate, Barclays Bank of California in San Francisco.",'1-1-2-1-1-2-1-1-2-2-3-2-1,1,0,0,1,0,2,0,0,0,2,1,0,1,0,0,1,0,0,1,0,0,0,1,I
"'Barclays launched the first credit card in the UK, Barclaycard, in 1966. On 27 June 1967, Barclays deployed the world's first cash machine, in Enfield, north London. The British actor Reg Varney was the first one to use the machine.",'1-1-2-1-1-2-1-1-2-2-3-2-2,2,0,0,1,0,2,1,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
"'In 1969, a planned merger with Martins Bank and Lloyds Bank was blocked by the Monopolies and Mergers Commission, but the acquisition of Martins Bank on its own was later permitted. Also that year, the British Linen Bank subsidiary was sold to the Bank of Scotland in exchange for a 25% stake, a transaction that became effective from 1971.",'1-1-2-1-1-2-1-1-2-2-3-2-3,2,0,0,1,0,2,1,0,0,2,1,0,1,1,0,0,0,0,1,0,0,0,2,I
"'In August 1975, following the secondary banking crash, Barclays acquired Mercantile Credit Company.",'1-1-2-1-1-2-1-1-2-2-3-2-4,1,0,0,1,0,2,1,0,0,2,1,0,0,1,0,0,0,1,1,0,0,0,2,I
'1980 to 2000,'1-1-2-1-1-2-1-1-2-2-4-1,0,0,0,1,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2,C
"'In 1980, Barclays Bank International expanded its business to include commercial credit and took over American Credit Corporation, renaming it Barclays American Corporation.",'1-1-2-1-1-2-1-1-2-2-4-2-1,1,0,0,1,0,2,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,I
"'Barclays became the first bank to re-open branches on Saturday mornings in 1982, twenty years after the practice ended. Two years later, in 1984, Barclays posted record profits.",'1-1-2-1-1-2-1-1-2-2-4-2-2,1,0,0,1,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
"'The following year Barclays Bank and Barclays Bank International merged, and as part of the corporate reorganisation the former Barclays Bank plc became a group holding company, renamed Barclays plc, and UK retail banking was integrated under the former BBI, and renamed Barclays Bank PLC.",'1-1-2-1-1-2-1-1-2-2-4-2-3,2,0,0,1,0,2,1,0,0,2,1,0,1,1,0,0,0,0,1,0,0,0,2,I
'In 1986 Barclays sold its South African business operating under the Barclays National Bank name after protests against Barclays' involvement in South Africa and its apartheid government. Also that year Barclays bought de Zoete & Bevan and Wedd Durlacher (formerly Wedd Jefferson) to form BZW and to take advantage of the Big Bang on the London Stock Exchange.,'1-1-2-1-1-2-1-1-2-2-4-2-4,2,0,0,1,0,2,1,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
"'Barclays introduced the Connect card in June 1987, the first debit card in the United Kingdom. The Connect brand is still being used on their debit cards today.",'1-1-2-1-1-2-1-1-2-2-4-2-5,1,0,0,1,0,2,1,0,0,2,1,0,1,1,0,1,0,0,0,0,0,0,2,I
"'In 1988, Barclays sold Barclays Bank of California, which at that time was the 17th-largest bank in California measured by assets, to Wells Fargo for US$125 million in cash.",'1-1-2-1-1-2-1-1-2-2-4-2-6,1,0,0,1,0,2,1,0,0,2,1,0,1,1,0,1,0,0,1,0,0,0,2,I
"'Edgar Pearce, the ""Mardi Gra Bomber"", began a terror campaign against the bank and the supermarket chain Sainsbury's in 1994.",'1-1-2-1-1-2-1-1-2-2-4-2-7,1,0,0,1,0,2,1,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
"'In 1996, Barclays bought Wells Fargo Nikko Investment Advisors (WFNIA) and merged it with BZW Investment Management to form Barclays Global Investors.",'1-1-2-1-1-2-1-1-2-2-4-2-8,1,0,0,1,0,2,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
"'Two years later, in 1998, the BZW business was broken up and parts were sold to Credit Suisse First Boston: Barclays retained the debt business which formed the foundation of what is now Barclays Capital.",'1-1-2-1-1-2-1-1-2-2-4-2-9,2,0,0,1,0,2,1,1,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
"'In 1999, in an unusual move as part of the trend at the time for free ISPs, Barclays launched an internet service called Barclays.net: this entity was acquired by British Telecom in 2001.",'1-1-2-1-1-2-1-1-2-2-4-2-10,2,0,0,1,0,0,1,1,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'The year 2000 saw the acquisition of Woolwich plc (formerly the Woolwich Building Society).,'1-1-2-1-1-2-1-1-2-2-4-2-11,1,0,0,1,0,2,1,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,2,I
'21st century,'1-1-2-1-1-2-1-1-2-2-5-1,0,0,0,1,1,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2,C
"'In 2001 Barclays closed 171 branches in the UK, many of them in rural communities: Barclays called itself ""THE BIG BANK"" but this name was quickly given a low profile after a series of embarrassing PR stunts.",'1-1-2-1-1-2-1-1-2-2-5-2-1,2,0,0,1,0,0,0,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,I
"'In 2003, Barclays bought the American credit card company Juniper Bank from CIBC, re-branding it as ""Barclays Bank Delaware"". The same year saw the acquisition of Banco Zaragozano, the 11th largest Spanish bank.",'1-1-2-1-1-2-1-1-2-2-5-2-2,2,0,0,1,0,2,1,0,1,2,1,0,1,1,0,0,0,0,1,0,0,0,2,I
"'Barclays took over sponsorship of the Premier League from Barclaycard in 2004. In May 2005 Barclays moved its group headquarters from Lombard Street in the City of London to One Churchill Place in Canary Wharf. Also in 2005 Barclays sealed a £2.6bn takeover of Absa Group Limited, South Africa's largest retail bank, acquiring a 54% stake on 27 July 2005.",'1-1-2-1-1-2-1-1-2-2-5-2-3,2,0,0,1,0,2,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
"'Then in 2006, Barclays purchased the HomEq Servicing Corporation for US$469 million in cash from Wachovia Corp. That year also saw the acquisition of the financial website Comparetheloan and Barclays announcing plans to rebrand Woolwich branches as Barclays, migrating Woolwich customers onto Barclays accounts and migrating back-office processes onto Barclays systems – the Woolwich brand was to be used for Barclays mortgages.",'1-1-2-1-1-2-1-1-2-2-5-2-4,2,0,0,1,0,2,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
"'In January 2007, Barclays announced that it had purchased the naming rights to the Barclays Center, a proposed 18,000-seat arena in Brooklyn, New York, where the New Jersey Nets planned to relocate. Barclays cancelled its secondary listing on the Tokyo Stock Exchange in 2008.",'1-1-2-1-1-2-1-1-2-2-5-2-5,2,0,0,1,0,2,1,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,2,I
'Abandoned merger with ABN AMRO,'1-1-2-1-1-2-1-1-2-2-6-1,0,0,0,1,1,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2,C
"'In March 2007, Barclays announced plans to merge with ABN AMRO, the largest bank in the Netherlands. However, on 5 October 2007 Barclays announced that it had abandoned its bid, citing inadequate support by ABN shareholders. Fewer than 80% of shares had been tendered to Barclays' cash-and-shares offer. This left the consortium led by Royal Bank of Scotland free to proceed with its US$99.9 cents counter-bid for ABN AMRO.",'1-1-2-1-1-2-1-1-2-2-6-2-1,2,0,0,1,0,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,I
"'To help finance its bid for ABN AMRO, Barclays sold a 3.1% stake to China Development Bank and a 3% stake to Temasek Holdings, the investment arm of the Singaporean government.",'1-1-2-1-1-2-1-1-2-2-6-2-2,2,0,0,1,0,2,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
"'Also in 2007, Barclays agreed to purchase Equifirst Corporation from Regions Financial Corporation for US$225 million. That year also saw Barclays Personal Investment Management announcing the closure of their operation in Peterborough and its re-siting to Glasgow, laying off nearly 900 members of staff.",'1-1-2-1-1-2-1-1-2-2-6-2-3,2,0,0,1,0,2,1,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,2,I
'Financing,'1-1-2-1-1-2-1-1-2-2-7-1,0,0,0,1,1,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2,C
"'On 30 August 2007, Barclays was forced to borrow £1.6 billion (US$3.2 billion) from the Bank of England sterling standby facility. This is made available as a last-resort when banks are unable to settle their debts to other banks at the end of daily trading. Despite rumours about liquidity at Barclays, the loan was necessary due to a technical problem with their computerised settlement network. A Barclays spokesman was quoted as saying ""There are no liquidity issues in the U.K markets. Barclays itself is flush with liquidity.""",'1-1-2-1-1-2-1-1-2-2-7-2-1,2,0,0,1,0,0,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,I
"'On 9 November 2007, Barclays shares dropped 9% and were even temporarily suspended for a short period of time, due to rumours of a £4.8 billion (US$10 billion) exposure to bad debts in the US. However, a Barclays spokesman denied the rumours. Subsequent write-downs at the bank were announced to be £1 billion (US$1.9 billion), much less than feared.",'1-1-2-1-1-2-1-1-2-2-7-2-2,2,0,0,1,0,0,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
"'Barclays sought to raise capital privately, avoiding direct equity investment from the UK government, which was offered to boost its capital ratio. Barclays believed that ""maintaining its independence from government was in the best interests of its shareholders"".",'1-1-2-1-1-2-1-1-2-2-7-2-3,2,0,0,1,0,0,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
"'In July 2008, Barclays attempted to raise £4.5 billion through a non-traditional rights issue to shore up its weakened Tier 1 capital ratio, which involved a rights offer to existing shareholders and the sale of a stake to Sumitomo Mitsui Banking Corporation. Only 19% of shareholders took up their rights leaving investors China Development Bank and Qatar Investment Authority with increased holdings in the bank.",'1-1-2-1-1-2-1-1-2-2-7-2-4,2,0,0,1,0,2,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
"'Barclays launched a further round of capital raising, approved by special resolution on 24 November 2008, as part of its overall plan to achieve higher capital targets set by the FSA to ensure it would remain independent. Barclays raised £7 billion from investors from Abu Dhabi and Qatar. Existing Barclays shareholders complained they were not offered full pre-emption rights in this round of capital raising, even threatening to revolt at the extraordinary meeting. Sheikh Mansour and Qatar Holding agreed to open up £500 million of their new holdings of reserve capital instruments for clawback. Existing investors now took this up.",'1-1-2-1-1-2-1-1-2-2-7-2-5,2,0,0,1,0,0,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
"'In 2008, Barclays bought the credit card brand Goldfish for US$70 million gaining 1.7 million customers, and US$3.9 billion in receivables. Barclays also bought a controlling stake in the Russian retail bank Expobank for US$745 million. Later in the year Barclays commenced its Pakistan operations with initial funding of US$100 million.",'1-1-2-1-1-2-1-1-2-2-7-2-6,2,0,0,1,0,2,1,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,2,I
'Lehman Brothers acquisition,'1-1-2-1-1-2-1-1-2-2-8-1,0,0,0,1,1,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2,C
"'On 16 September 2008, Barclays announced its agreement to purchase, subject to regulatory approval, the investment-banking and trading divisions of Lehman Brothers, a United States financial conglomerate that had filed for bankruptcy. In the deal, Barclays also acquired the New York headquarters building of Lehman Brothers.",'1-1-2-1-1-2-1-1-2-2-8-2-1,2,0,0,1,0,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,I
"'On 20 September 2008, a revised version of the deal, a US$1.35 billion (£700 million) plan for Barclays plc to acquire the core business of Lehman Brothers (mainly Lehman's US$960 million Midtown Manhattan office skyscraper, with responsibility for 9,000 former employees), was approved. After a seven-hour hearing, New York bankruptcy court Judge James Peck ruled: ""I have to approve this transaction because it is the only available transaction. Lehman Brothers became a victim, in effect the only true icon to fall in a tsunami that has befallen the credit markets. This is the most momentous bankruptcy hearing I've ever sat through. It can never be deemed precedent for future cases. It's hard for me to imagine a similar emergency.""",'1-1-2-1-1-2-1-1-2-2-8-2-2,2,0,0,1,0,0,1,1,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
"'Luc Despins, the creditors committee counsel, said: ""The reason we're not objecting is really based on the lack of a viable alternative. We did not support the transaction because there had not been enough time to properly review it."" In the amended agreement, Barclays would absorb US$47.4 billion in securities and assume US$45.5 billion in trading liabilities. Lehman's attorney Harvey R. Miller of Weil, Gotshal & Manges, said ""the purchase price for the real estate components of the deal would be US$1.29 billion, including US$960 million for Lehman's New York headquarters and US$330 million for two New Jersey data centers. Lehman's original estimate valued its headquarters at US$1.02 billion but an appraisal from CB Richard Ellis this week valued it at US$900 million."" Further, Barclays will not acquire Lehman's Eagle Energy unit, but will have entities known as Lehman Brothers Canada Inc, Lehman Brothers Sudamerica, Lehman Brothers Uruguay and its Private Investment Management business for high net-worth individuals. Finally, Lehman will retain US$20 billion of securities assets in Lehman Brothers Inc that are not being transferred to Barclays. Barclays had a potential liability of US$2.5 billion to be paid as severance, if it chooses not to retain some Lehman employees beyond the guaranteed 90 days.",'1-1-2-1-1-2-1-1-2-2-8-2-3,2,0,0,1,0,2,1,1,1,2,1,0,0,1,0,0,0,0,0,0,0,0,2,I
