content,nodeID,#ofWords,isLI,isH,FontSize,FontWeight,XxxRatio,ContainUrl,ContainColon,VisionLocation,Depth,#ofSibling,SiblingType,NextNodeType,LastNodeType,Concept,Country,Introduction,Month,Organisation,Total,NextIsLi,LastEndColon,LastLabel,Label
"'Road

Expressways (NTHS)
China National Highways
Road numbering
Rules (Road safety law)
Licence plates
AH1
Gallery road
Zhongshan Road
Automotive industry
Motor Vehicle Driving License",'1-1-2-5-2-2-2-1-1-2,1,1,0,1,1,2,1,0,1,2,1,1,0,1,0,0,0,0,0,0,0,0,1,C
'Rail,'1-1-2-5-2-2-2-1-1-3-1,0,0,0,1,1,1,1,0,1,2,0,1,0,0,0,0,0,0,0,0,1,1,1,C
"'History Eastern-Qing
South Manchuria
Narrow-gauge",'1-1-2-5-2-2-2-1-1-3-2-1-1,0,1,0,1,0,2,1,0,1,2,0,0,1,0,0,0,1,0,0,0,0,0,1,C
'Passenger rail,'1-1-2-5-2-2-2-1-1-3-2-1-2,0,0,0,1,0,2,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,I
'China Railway Corporation,'1-1-2-5-2-2-2-1-1-3-2-2-1-1,0,0,0,1,0,2,1,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,2,I
'China Railway High-speed,'1-1-2-5-2-2-2-1-1-3-2-2-1-2,0,0,0,1,0,2,1,0,1,2,0,0,0,1,0,1,0,0,0,0,1,1,2,I
"'High-speed Beijing–Guangzhou–Shenzhen
Beijing–Shanghai",'1-1-2-5-2-2-2-1-1-3-2-2-2,0,1,0,1,0,2,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2,C
"'Lines Beijing-Harbin
Beijing-Shanghai
Beijing-Hong Kong
Beijing-Guangzhou
Lanzhou-Lianyungang
Lanzhou-Xinjiang
Qinghai-Tibet",'1-1-2-5-2-2-2-1-1-3-2-3,0,1,0,1,0,2,1,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,1,C
'Locomotives,'1-1-2-5-2-2-2-1-1-3-2-4,0,0,0,1,0,1,1,0,1,2,1,1,1,1,0,0,0,0,0,0,0,0,1,I
'Stations,'1-1-2-5-2-2-2-1-1-3-2-5,0,0,0,1,0,1,1,0,1,2,1,1,1,1,0,0,0,0,0,0,0,0,2,I
'Rapid transit systems,'1-1-2-5-2-2-2-1-1-3-2-6,0,0,0,1,0,2,1,0,1,2,1,1,1,1,0,0,0,0,0,0,0,0,2,I
'Maglev,'1-1-2-5-2-2-2-1-1-3-2-7,0,0,0,1,0,1,1,0,1,2,1,1,0,1,0,0,0,0,0,0,0,0,2,I
'Water,'1-1-2-5-2-2-2-1-2-1,0,0,0,1,1,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2,C
'Ports,'1-1-2-5-2-2-2-1-2-2-1-1,0,0,0,1,0,1,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,C
'Dalian,'1-1-2-5-2-2-2-1-2-2-1-2-1,0,0,0,1,0,1,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,I
'Guangzhou,'1-1-2-5-2-2-2-1-2-2-1-2-2,0,0,0,1,0,1,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Lianyungang,'1-1-2-5-2-2-2-1-2-2-1-2-3,0,0,0,1,0,1,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Ningbo,'1-1-2-5-2-2-2-1-2-2-1-2-4,0,0,0,1,0,1,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Qingdao,'1-1-2-5-2-2-2-1-2-2-1-2-5,0,0,0,1,0,1,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Rizhao,'1-1-2-5-2-2-2-1-2-2-1-2-6,0,0,0,1,0,1,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Shanghai,'1-1-2-5-2-2-2-1-2-2-1-2-7,0,0,0,1,0,1,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Shenzhen,'1-1-2-5-2-2-2-1-2-2-1-2-8,0,0,0,1,0,1,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Suzhou,'1-1-2-5-2-2-2-1-2-2-1-2-9,0,0,0,1,0,1,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Tangshan,'1-1-2-5-2-2-2-1-2-2-1-2-10,0,0,0,1,0,1,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Tianjin,'1-1-2-5-2-2-2-1-2-2-1-2-11,0,0,0,1,0,1,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Xiamen,'1-1-2-5-2-2-2-1-2-2-1-2-12,0,0,0,1,0,1,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Yingkou,'1-1-2-5-2-2-2-1-2-2-1-2-13,0,0,0,1,0,1,1,0,1,2,1,0,1,1,0,0,0,0,0,0,1,1,2,I
'Hong Kong*,'1-1-2-5-2-2-2-1-2-2-1-2-14,0,1,0,1,0,2,1,0,1,2,1,0,0,1,0,1,0,0,0,1,0,0,2,I
'Canals,'1-1-2-5-2-2-2-1-2-2-2-1,0,0,0,1,0,1,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2,C
'Grand Canal,'1-1-2-5-2-2-2-1-2-2-2-2-1,0,0,0,1,0,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,I
'Lingqu Canal,'1-1-2-5-2-2-2-1-2-2-2-2-2,0,0,0,1,0,2,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Red Flag Canal,'1-1-2-5-2-2-2-1-2-2-2-2-3,0,0,0,1,0,2,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Zhengguo Canal,'1-1-2-5-2-2-2-1-2-2-2-2-4,0,0,0,1,0,2,1,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,2,I
'Industry,'1-1-2-5-2-2-2-1-2-2-3-1,0,0,0,1,0,1,1,0,1,2,0,1,0,0,1,0,0,0,0,1,0,0,2,C
'Shipping industry,'1-1-2-5-2-2-2-1-2-2-3-2-1,0,0,0,1,0,2,1,0,1,2,1,0,1,0,1,0,0,0,0,1,0,0,1,I
'China Shipbuilding Industry Corporation,'1-1-2-5-2-2-2-1-2-2-3-2-2,0,0,0,1,0,2,1,0,1,2,1,0,1,1,1,1,0,0,0,1,0,0,2,I
'China State Shipbuilding Corporation,'1-1-2-5-2-2-2-1-2-2-3-2-3,0,0,0,1,0,2,1,0,1,2,1,0,1,1,0,1,0,0,0,0,0,0,2,I
'Ship lifts,'1-1-2-5-2-2-2-1-2-2-3-2-4,0,0,0,1,0,2,1,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,2,I
'Aviation,'1-1-2-5-2-2-2-1-3-1,0,0,0,1,1,1,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2,I
'Major airlines,'1-1-2-5-2-2-2-1-3-2-1-1-1,0,0,0,1,0,2,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2,C
'Air China,'1-1-2-5-2-2-2-1-3-2-1-1-2-1,0,0,0,1,0,2,1,0,1,2,1,0,1,0,0,1,0,0,0,1,1,1,1,I
'Cathay Pacific* (Dragonair*),'1-1-2-5-2-2-2-1-3-2-1-1-2-2,0,1,0,1,0,2,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'China Southern Airlines,'1-1-2-5-2-2-2-1-3-2-1-1-2-3,0,0,0,1,0,2,1,0,1,2,1,0,1,1,0,1,0,0,0,0,0,0,2,I
'China Eastern Airlines,'1-1-2-5-2-2-2-1-3-2-1-1-2-4,0,0,0,1,0,2,1,0,1,2,1,0,1,1,0,1,0,0,0,0,0,0,2,I
'Hainan Airlines,'1-1-2-5-2-2-2-1-3-2-1-1-2-5,0,0,0,1,0,2,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Shandong Airlines,'1-1-2-5-2-2-2-1-3-2-1-1-2-6,0,0,0,1,0,2,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Shanghai Airlines,'1-1-2-5-2-2-2-1-3-2-1-1-2-7,0,0,0,1,0,2,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Shenzhen Airlines,'1-1-2-5-2-2-2-1-3-2-1-1-2-8,0,0,0,1,0,2,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Sichuan Airlines,'1-1-2-5-2-2-2-1-3-2-1-1-2-9,0,0,0,1,0,2,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Xiamen Airlines,'1-1-2-5-2-2-2-1-3-2-1-1-2-10,0,0,0,1,0,2,1,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,2,I
'Airports,'1-1-2-5-2-2-2-1-3-2-1-2-1,0,0,0,1,0,1,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2,C
'By traffic,'1-1-2-5-2-2-2-1-3-2-1-2-2-1,0,0,0,1,0,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,1,1,1,I
'Major Airports: Beijing Capital,'1-1-2-5-2-2-2-1-3-2-1-2-2-2,0,1,0,1,0,2,1,1,2,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Guangzhou Baiyun,'1-1-2-5-2-2-2-1-3-2-1-2-2-3,0,0,0,1,0,2,1,0,2,2,1,0,1,1,0,0,0,0,0,0,1,1,2,I
