content,nodeID,#ofWords,isLI,isH,FontSize,FontWeight,XxxRatio,ContainUrl,ContainColon,VisionLocation,Depth,#ofSibling,SiblingType,NextNodeType,LastNodeType,Concept,Country,Date,Institution,Month,Topic,Total,NextIsLi,LastEndColon,LastLabel,Label
'Ideas and Perspectives Abstract Deadline:,'1-1-2-2-3-2-3-1,0,0,0,1,1,2,0,2,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,2,C
"'Wednesday, Jan 5, 2011, 8pm PST",'1-1-2-2-3-2-3-2,0,0,0,1,0,2,0,0,1,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,I
'Student Travel Grant Application:,'1-1-2-2-3-2-4-1,0,0,0,1,1,2,0,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,C
"'Wednesday, Jan 26, 2011",'1-1-2-2-3-2-4-2,0,0,0,1,0,2,0,0,1,2,0,0,0,1,0,0,0,0,1,0,1,0,0,1,I
'Early Bird Registration:,'1-1-2-2-3-2-5-1,0,0,0,1,1,2,0,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,C
"'Wednesday, Feb 2, 2011",'1-1-2-2-3-2-5-2,0,0,0,1,0,2,0,0,1,2,0,0,0,1,0,0,0,0,1,0,1,0,0,1,I
'ASPLOS 2011 Conference:,'1-1-2-2-3-2-6-1,0,0,0,1,1,2,0,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,C
"'March 5-11, 2011",'1-1-2-2-3-2-6-2,0,0,0,1,0,2,0,0,1,2,0,0,0,1,0,0,0,0,1,0,1,0,0,1,I
"'1 For the Full Paper Deadline, a 36 hour extension is granted automatically (without request) until noon EDT on Wednesday, July 28, 2010. No other extensions will be given.",'1-1-2-2-3-3-1,2,0,0,1,0,2,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,N
'Corporate Supporters,'1-1-2-2-3-3-2,0,0,0,2,1,2,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,3,C
'Sponsors,'1-1-2-2-4-2-1,0,0,1,2,1,1,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,C
'ASPLOS is sponsored by,'1-1-2-2-4-2-2-1,0,0,0,1,0,2,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,N
"', , and",'1-1-2-2-4-2-2-2-1,0,0,0,2,1,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,3,N
'Please contact Min Feng for any questions/issues with this website.,'1-2,1,0,0,1,0,2,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,N
