content,nodeID,#ofWords,isLI,isH,FontSize,FontWeight,XxxRatio,ContainUrl,ContainColon,VisionLocation,Depth,#ofSibling,SiblingType,NextNodeType,LastNodeType,Concept,Country,Institution,Month,Others,Total,NextIsLi,LastEndColon,LastLabel,Label
'3.3. Selection of the Editorial Board Members,'1-2-2-2-3-2-3-1,0,0,1,2,1,2,0,0,1,2,0,1,0,0,1,0,0,0,0,1,0,0,2,C
"'The members of the editorial board are selected from representative researchers in the Complex Autonomous Systems community. They should have a relevant background of research in one or more of the areas covered by TAAS. It is useful, but not necessary, for the EICs to have a relevant background of editorial activity.",'1-2-2-2-3-2-3-2-1,2,0,0,1,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,I
'The AEs will be selected in a manner that would ensure that the Editorial Board represents all relevant competences and communities in the research areas covered by TAAS. Geographical coverage will also be considered to keep the editorial board balanced.,'1-2-2-2-3-2-3-2-2,2,0,0,1,0,0,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
"'New members of the AE board can be proposed by existing AEs, the EICs, or by direct application from interested persons should a call for editorial board membership have been issued. A subsequent voting process will eventually decide which candidates are suitable for obtaining membership in the editorial board.",'1-2-2-2-3-2-3-2-3,2,0,0,1,0,0,0,0,1,2,1,0,0,1,1,0,0,0,0,0,0,0,2,I
'3.4. Duration of the Editorial Board membership,'1-2-2-2-3-2-4-1,0,0,1,2,1,2,0,0,1,2,0,1,0,0,1,0,0,0,0,0,0,0,2,C
"'The members of the editorial board commit to serve the journal for a minimum of two years. It is intended that new AEs will be appointed periodically to encourage new input, and address new and emerging themes in the area.",'1-2-2-2-3-2-4-2-1,2,0,0,1,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,I
"'To support proper turnaround of the editorial board the duration is limited. The EICs can serve in that position (after election following nomination by another editorial board member or their application) for an initial period of three years. At the end of their service (or at any other time during their service that they wish to) they should step down and they will not be eligible for reapplying or for been nominated to the same position for the next three years. They will then serve as AEs. They could serve a consecutive three year period, as EIC, only after direct invitation and agreement of the total number of the existing editorial board members. AEs can serve in that position for a maximum of eight years. At the end of their service, they can reapply for their position, and the selection process will be applied as for new AEs.",'1-2-2-2-3-2-4-2-2,2,0,0,1,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,2,I
'3.5. Steering Committee,'1-2-2-2-3-2-5-1,0,0,1,2,1,2,0,0,1,2,0,0,1,0,1,0,0,0,0,1,0,0,2,C
"'The Steering Committee consists of four AEs members. It assists the EICs team for strategic or management issues related to the journal, and may raise concerns in case it considers that the management of the journal does not follow the initial objectives of this editorial charter. The Steering Committee is subject to change every four years, or to be re-elected.",'1-2-2-2-3-2-5-2,2,0,0,1,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,I
'4. Reviewing Process,'1-2-2-2-4-1,0,0,1,2,1,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2,C
'4.1. General Structure,'1-2-2-2-4-2-1-1,0,0,1,2,1,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,C
'Authors should submit their articles via manuscript central.,'1-2-2-2-4-2-1-2-1,0,0,0,1,0,0,0,0,1,2,1,0,1,0,1,0,0,0,1,0,0,0,1,I
"'When a new manuscript is received, the EICs will first examine it for suitability and relevance. A manuscript that is clearly out-of-scope or is not suitable to publication in a scholarly journal will be rejected outright.",'1-2-2-2-4-2-1-2-2,2,0,0,1,0,0,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
"'Subsequently, the EIC will assign the submitted manuscript to an AE who will manage the review process. The AE will be selected based on her/his competencies related to the content of the manuscript. When a manuscript falls into multiple categories, a suitable AE with competencies relevant to any of the categories may be selected.",'1-2-2-2-4-2-1-2-3,2,0,0,1,0,0,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
"'AEs are required to declare any conflict of interest concerning the assigned manuscript to the EICs, who may proceed to reallocate it to another suitable AE.",'1-2-2-2-4-2-1-2-4,1,0,0,1,0,0,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
"'Upon assignment of a manuscript, the AE will recruit appropriate referees, administer the the review process, summarize the reviews received and recommend an action (acceptance, revision or rejection) to the EICs. The EICs are in-charge of the final decision.",'1-2-2-2-4-2-1-2-5,2,0,0,1,0,0,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
"'In particular, the AE should ensure that each paper gets reviewed by at least 4 independent referees, although in specific cases (e.g., upon receipt of well substantiated reviews that are in agreement with each other) a decision could be based on a fewer number of reviews.",'1-2-2-2-4-2-1-2-6,2,0,0,1,0,0,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
"'The AE is responsible for encouraging referees to submit their reviews on time for ensuring that a reasonable turnaround time (time from submission to decision) can be achieved and that the reviews are of a high scientific standard, and for providing adequate information to the authors to help them improve and update their submission prior to publication.",'1-2-2-2-4-2-1-2-7,2,0,0,1,0,0,0,0,1,2,1,0,0,1,0,0,0,0,1,0,0,0,2,I
'4.2. The Role of Reviewers,'1-2-2-2-4-2-2-1,0,0,1,2,1,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2,C
"'Reviewers should be independent and should accept to review a paper only in the absence of any conflict of interest. Types of conflict of interests include: belonging to the same institution or research group of the author(s), having collaborated with the authors in the past 3 years, being relatives or personal friends of the author(s), being in a situation in which the reviewer would take some personal or professional advantage in accepting or rejecting the paper, as well as any other situation that would prevent the reviewer to judge the quality of a paper in purely scientific and technological terms.",'1-2-2-2-4-2-2-2-1,2,0,0,1,0,0,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,I
"'TAAS does not have a pre-defined review form. Referees will be asked to thoroughly analyze the paper and report on: relevance to the journal, originality, clarity, technical soundness, quality of reported results, appropriateness of references and of related work. In addition, reviewers should provide suggestions about how the author(s) can improve the paper. Eventually, reviewers should suggest to the TAAS editor one of the following actions: reject the paper, accept after a major revision, accept after a minor revision or accept without any changes.",'1-2-2-2-4-2-2-2-2,2,0,0,1,0,0,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,2,I
'4.3. Duration of the Review Process,'1-2-2-2-4-2-3-1,0,0,1,2,1,2,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,2,C
'TAAS tries to enforce a very quick review process.,'1-2-2-2-4-2-3-2-1,1,0,0,1,0,0,0,0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,1,I
'The EICs will commit to assign a paper to an AE within two weeks from its reception. The AE must commit to send back his/her report to the EICs within three months from the original reception of the paper. Reviewers must commit to send back reviews to the AE within six weeks.,'1-2-2-2-4-2-3-2-2,2,0,0,1,0,0,0,0,2,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
"'Although the editorial board cannot prevent unforeseen delays in the above process, papers submitted to TAAS are expected to receive a notice about the outcome of the review process within four months.",'1-2-2-2-4-2-3-2-3,2,0,0,1,0,0,0,0,2,2,1,0,0,1,0,0,0,0,0,0,0,0,2,I
'4.4. Review Process for Papers with Editorial Board Members as Authors,'1-2-2-2-4-2-4-1,1,0,1,2,1,2,0,0,2,2,0,1,0,0,1,0,0,0,0,0,0,0,2,C
"'The AEs can (and are encouraged) to submit articles to TAAS. In this case, the AE selected for managing the paper should not be one of the authors of the article.",'1-2-2-2-4-2-4-2-1,2,0,0,1,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1,I
"'The EICs can also submit papers to TAAS, in which case selection of reviewers and the final decisions about it must be delegated to the other EIC.",'1-2-2-2-4-2-4-2-2,1,0,0,1,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,2,I
