content,nodeID,#ofWords,isLI,isH,FontSize,FontWeight,XxxRatio,ContainUrl,ContainColon,VisionLocation,Depth,#ofSibling,SiblingType,NextNodeType,LastNodeType,Concept,Country,Institution,Month,Others,Total,NextIsLi,LastEndColon,LastLabel,Label
"'If this is a policy paper, does the paper offer insight into the policy issues and alternatives, and/or provide well reasoned critiques of proposals?",'1-1-2-2-2-6,1,1,0,1,0,0,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
"'If this is a survey paper, is the coverage exhaustive, the presentation clear and accessible, and is the topic timely?",'1-1-2-2-2-7,1,1,0,1,0,0,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,2,I
"'The answers to these questions will indicate whether the paper usefully informs the TOIT technical community on some issue or problem of current importance (and is thus potentially publishable). If it does, and does so clearly, completely, and convincingly, then the paper is probably appropriate for publication. It commonly takes one or more rounds of edits to direct the paper into publishable form (see editorial process). However, it is common that the reviewer is able to determine whether it is likely that the paper will ever be able reach that point on the first reading.",'1-1-2-2-3-1-1,2,0,0,1,0,0,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,2,N
"'Re-review policy: Each reviewer is responsible for assessing the quality of paper revisions provided by the authors (via the editor). Each revised paper should be reviewed to a level commensurate with the modifications. The re-review should contain a recommendation (as below--accept without changes, minor revision, ...) and include commentary identifying any remaining issues. The reviewer is free to downgrade a recommendation (potentially to reject) should he/she feel that the revisions decreased the quality or appropriateness of the paper.",'1-1-2-2-3-1-2,2,0,0,1,0,0,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,3,N
'Report format,'1-1-2-2-3-2-1,0,0,1,2,1,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,3,C
"'The review should be returned to the editor by the deadline provided in the initial invitation. The review should be written in ASCII text and included in an email (although some editors may allow other formats such as Microsoft Word). The reviewers should remain anonymous. Note that some editors may edit for clarity or structure before forwarding to the EIC and authors, but will not change its intent. The review itself is commonly 100-300 lines of text, but in some cases can considerably longer. Shorter reviews are often a sign that the paper has not been read deeply, and are strongly discouraged.",'1-1-2-2-3-2-2-1,2,0,0,1,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,N
"'The report should include, at a minimum:",'1-1-2-2-3-2-2-2,0,0,0,1,0,0,0,2,1,2,0,0,0,1,0,0,0,0,0,0,1,1,3,C
"'A 3-4 sentence overview of the work including its area, contribution, methodology, and results.",'1-1-2-2-4-1-1,1,1,0,1,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1,I
'Classification of the reviewer and paper:,'1-1-2-2-4-1-2-1,0,0,0,1,0,0,0,2,1,2,0,1,0,0,0,0,0,0,0,0,1,1,2,I
'This paper is primarily a/an [ EMPIRICAL | THEORETICAL | PUBLIC POLICY | SURVEY ] paper.,'1-1-2-2-4-1-2-2-1,1,1,0,1,0,2,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,2,I
'The reviewer is [ AN EXPERT | KNOWLEDGEABLE IN | AWARE OF | UNINFORMED OF ] the subject area.,'1-1-2-2-4-1-2-2-2,1,1,0,1,0,2,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
"'The methodology, analysis, description of related work, and technical explanations in this paper are [ COMPLETELY SOUND | SLIGHTLY FLAWED | CONSIDERABLY FLAWED | INCORRECT ].",'1-1-2-2-4-1-2-2-3,1,1,0,1,0,2,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'The content of this paper is [ PERFECTLY ALIGNED | RELATED | TANGENTIAL| UNRELATED ] with/to TOIT subject areas.,'1-1-2-2-4-1-2-2-4,1,1,0,1,0,2,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'The editorial quality of the current version of this paper is [ FLAWLESS | EXCELLENT | FAIR | POOR ].,'1-1-2-2-4-1-2-2-5,1,1,0,1,0,2,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'The contribution made by the current version of this paper is [ GROUNDBREAKING | IMPORTANT | ORDINARY | SMALL | NONEXISTENT ].,'1-1-2-2-4-1-2-2-6,1,1,0,1,0,2,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,2,I
'An overall recommendation for the paper. These include:,'1-1-2-2-4-1-3-1,0,0,0,1,0,2,0,2,1,2,0,1,0,0,0,0,0,0,0,0,1,1,2,I
'Accept without modification - the paper is publishable in its present form. It is extraordinarily rare that a paper receives this rating on initial submission.,'1-1-2-2-4-1-3-2-1,1,1,0,1,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,2,I
"'Minor revision - the paper requires minor modifications to the text and/or concepts. Minor revisions generally include small editorial changes, addressing specific technical comments (with a paragraph or less), or the introduction of small amounts of additional detail on existing content. Receiving this rating does not ensure that the paper will be accepted for publication in TOIT, but is indicative of the editor's belief that the paper will be published.",'1-1-2-2-4-1-3-2-2,2,1,0,1,0,0,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
"'Major revision - the paper needs major modifications to be publishable at TOIT. Generally, any review that requires the introduction of new experiments or introduces substantially new content or exposition, or requires substantial editorial cleanup would be in this class. Receiving this rating does not ensure that the paper will be accepted for publication in TOIT.",'1-1-2-2-4-1-3-2-3,2,1,0,1,0,0,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Reject - the paper is not appropriate for publication in TOIT. No further modifications will be accepted or reviewed.,'1-1-2-2-4-1-3-2-4,1,1,0,1,0,0,0,0,2,2,1,0,0,1,0,0,0,0,0,0,0,0,2,I
"'Detailed comments for the reviewer on the paper. These comments should be directed toward making the paper publishable, if possible. The reviewer should clearly identify any conceptual, technical, or editorial issues that make the paper unpublishable. Any related work that should be cited or referenced should be identified. This is the main body of the review.",'1-1-2-2-4-2,2,1,0,1,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,2,I
