content,nodeID,#ofWords,isLI,isH,FontSize,FontWeight,XxxRatio,ContainUrl,ContainColon,VisionLocation,Depth,#ofSibling,SiblingType,NextNodeType,LastNodeType,Concept,Country,Date,Institution,Month,Topic,Total,NextIsLi,LastEndColon,LastLabel,Label
'All AI topics that address computational sustainability issues are relevant. Examples of AI topics include the following:,'1-2-2-1-2-1-1-2-2-2-6,1,0,0,1,0,2,0,2,1,2,1,1,0,1,0,0,0,0,0,1,0,1,1,2,C
"'Modeling and prediction of dynamic and spatiotemporal phenomena and systems. Examples include bird migration, invasive species diffusion, ocean spatial impacts of climate change, and poverty mapping.",'1-2-2-1-2-1-1-2-2-2-7-1,1,1,0,1,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,I
"'Control and optimization of dynamic and spatiotemporal systems. Examples include constraint reasoning and optimization, MDPs/POMDPs, stochastic programming, model-based reasoning, and optimal control of hybrid dynamical systems for management and control of complex systems ranging from ecosystems and natural resources, to human-built systems such as transportation and energy networks, communities, and cities, to social-economic phenomena.",'1-2-2-1-2-1-1-2-2-2-7-2,2,1,0,1,0,0,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,2,I
"'Network modeling, prediction, and optimization. Examples include transportation networks, power grid, food networks, epidemic networks, and social networks.",'1-2-2-1-2-1-1-2-2-2-7-3,1,1,0,1,0,0,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,2,I
"'Modeling and control of complex high-dimensional systems by combining physics-based models, model-based reasoning, optimization and control methods, and machine learning models built from sensor data. Examples include global and regional climate models, ecosystems models, models of operation of office buildings and data centers.",'1-2-2-1-2-1-1-2-2-2-7-4,2,1,0,1,0,0,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,2,I
"'Modeling the interactions of agents with different and often conflicting interests: multiagent systems, multiagent equilibrium models, game theory, and design of effective mechanisms and policies for the exchange of goods.",'1-2-2-1-2-1-1-2-2-2-7-5,2,1,0,1,0,0,0,1,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,2,I
"'Sensor networks for monitoring environments: data collection, analysis, synthesis, and inference in large-scale autonomous sensor networks.",'1-2-2-1-2-1-1-2-2-2-7-6,1,1,0,1,0,0,0,1,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,2,I
"'Support for public engagement and decision making by the public; collecting, modeling, and presenting relevant information via usable interfaces; preference elicitation and automated decision making for power purchases (managing the timing of appliance loads to minimize cost while maximizing preferences); crowd-sourcing and citizen science; computer games and intelligent tutoring systems; and models, methods and tools for dissemination and increasing awareness of sustainability practices.",'1-2-2-1-2-1-1-2-2-2-7-7,2,1,0,1,0,0,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,2,I
"'Papers will be reviewed by qualified reviewers that are drawn from a special track committee, in addition to the general program committee. Submissions to this special track that are deemed not relevant to the track may be considered for review for the general technical papers track, at the discretion of the track and conference cochairs",'1-2-2-1-2-1-1-2-2-2-8,2,0,0,1,0,0,0,0,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,2,N
'Author Registration,'1-2-2-1-2-1-2-1,0,0,1,2,1,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3,C
"'Authors must register at the AAAI-11 Computational Sustainability and Artificial Intelligence web-based technical paper submission site. The software will assign a password, which will enable the author to log on to submit an abstract and paper. In order to avoid a rush at the last minute, authors are encouraged to register well in advance of the February 3 abstract deadline.",'1-2-2-1-2-1-2-2-1,2,0,0,1,0,0,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,1,1,N
"'Registration will close at 11:00 PM PST on February 3, 2011.",'1-2-2-1-2-1-2-2-2-1,1,1,0,1,0,2,0,1,1,2,1,0,1,0,0,0,0,0,1,0,0,0,0,3,I
"'Abstract submission will close at 11:59 PM PST on February 3, 2011.",'1-2-2-1-2-1-2-2-2-2,1,1,0,1,0,2,0,1,1,2,1,0,1,1,0,0,1,0,1,0,0,0,0,2,I
"'Final paper submission will close at 11:59 PM PST on February 8, 2011.",'1-2-2-1-2-1-2-2-2-3,1,1,0,1,0,2,0,1,1,2,1,0,0,1,0,0,1,0,1,0,0,0,0,2,I
'Abstract and Paper Submission,'1-2-2-1-2-1-3-1,0,0,1,2,1,2,0,0,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,2,C
'Electronic abstract and paper submission through the AAAI-11 special track paper submission site is required on or (preferably) before the deadline dates listed above. We cannot accept submissions by e-mail or fax.,'1-2-2-1-2-1-3-2-1,2,0,0,1,0,0,1,0,1,2,1,0,1,0,0,0,1,0,0,0,0,0,0,1,I
"'Papers must be in trouble-free, high resolution PDF format, formatted for US letter (8.5"" x 11"") paper, using type 1 or TrueType fonts. Papers may be no longer than 6 pages including references, and formatted in AAAI two-column, camera-ready style (see the author instructions page). Please note that these formatting instructions are for final, accepted papers; no additional pages can be purchased at the review stage. In addition, the copyright slug may be omitted in the initial submission phase. Please also refer to the blind-review webpage for instructions on how to prepare your paper for blind review.",'1-2-2-1-2-1-3-2-2,2,0,0,1,0,0,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,2,N
"'The keywords for the Computational Sustainability and Artificial Intelligence track include all of the AAAI-11 main technical track keywords, plus a set specifically designed for this special track. When registering their papers, authors should select at least one keyword from the Computational Sustainability and Artificial Intelligence list and at least one keyword from the AAAI-11 main track list. A list of keywords for this special track is available on the AAAI-11 Conference site.",'1-2-2-1-2-1-3-2-3,2,0,0,1,0,2,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,3,N
"'Authors will receive confirmation of receipt of their abstracts or papers, including an ID number, shortly after submission. AAAI will contact authors again only if problems are encountered with papers. Inquiries regarding lost papers must be made no later than February 15, 2011.",'1-2-2-1-2-1-3-2-4,2,0,0,1,0,0,0,0,1,2,1,0,1,1,0,0,0,0,0,1,0,0,0,3,N
'Submissions to Other Conferences or Journals: Papers submitted to this conference must not have been accepted for publication elsewhere or be under review for another AI conference. The guidelines of the AAAI policy on multiple submissions are fully detailed below and must be carefully followed.,'1-2-2-1-2-1-3-2-5,2,0,0,1,0,0,0,1,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,3,N
"'Review Process: Program committee members will identify papers they are qualified to review based on the information submitted electronically (the paper's title, keywords, and abstract). Their reviewing will be done blind to the identities of the authors and their institutions.",'1-2-2-1-2-1-3-2-6,2,0,0,1,0,0,0,1,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,3,N
"'Authors will have a limited opportunity to respond to initial reviews. This author's feedback may then be taken into account in the final reviews and recommendations. The program committee's reviews will make recommendations to the senior program committee, which in turn will make recommendations to the track cochairs. Although the track cochairs will formally make all final decisions, in practice almost all will be made earlier in the process.",'1-2-2-1-2-1-3-2-7,2,0,0,1,0,0,0,0,1,2,1,0,1,1,1,0,0,0,0,0,0,0,0,3,N
'Publication: Accepted papers will be allocated six (6) pages in the conference proceedings. Up to two (2) additional pages may be used at a cost to the authors of US$ 275 per page. Final papers exceeding eight (8) pages and those violating the instructions to authors will not be included in the proceedings. Authors will be required to transfer copyright of their paper to AAAI.,'1-2-2-1-2-1-3-2-8,2,0,0,1,0,0,0,1,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,3,N
'Questions and Suggestions,'1-2-2-1-2-1-4-1,0,0,1,2,1,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3,C
"'Concerning author instructions and conference registration, write to:",'1-2-2-1-2-1-4-2-1,0,0,0,1,0,0,0,2,1,2,1,0,1,0,0,0,0,0,0,0,0,1,1,1,C
'aaai11@aaai.org,'1-2-2-1-2-1-4-2-2,0,1,0,1,0,0,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,1,I
"'Concerning suggestions for the program and other inquiries, write to the special track cochairs.",'1-2-2-1-2-1-4-2-3,1,0,0,1,0,0,0,0,1,2,1,0,0,1,1,0,0,0,0,0,0,0,0,2,N
'Special Track Cochairs,'1-2-2-1-2-1-5-1,0,0,1,2,1,2,0,0,1,2,0,1,0,0,1,0,0,0,0,0,0,1,1,3,C
'Carla P. Gomes (Cornell University),'1-2-2-1-2-1-5-2-1-1,0,1,0,1,0,2,0,0,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,I
'Brian C. Williams (Massachusetts Institute of Technology),'1-2-2-1-2-1-5-2-1-2,0,1,0,1,0,2,0,0,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,2,I
'The Computational Sustainability and AI call for papers is also available as a printable PDF document,'1-2-2-1-2-1-5-2-2,1,0,0,1,0,2,1,0,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,2,N
'AAAI-11 Policy Concerning Submissions to Other Conferences or Journals,'1-2-2-1-2-1-6-1,0,0,1,2,1,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3,C
'Papers submitted to this conference must not have been accepted for publication elsewhere or be under review for another AI conference. (The AAAI Nectar paper submissions have specific guidelines that can be found in that call for papers.),'1-2-2-1-2-1-6-2-1,2,0,0,1,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0,1,0,0,0,1,I
"'To encourage interdisciplinary contributions, AAAI will consider work that has been submitted or presented in part elsewhere, if it is unlikely to have been seen by more than a few members of the AAAI audience. As such, papers may not be dually submitted to other AI or AI subarea conferences. Papers under submission to a journal that contain overlap with AAAI papers will be considered as long as the author specifies the dual submission and certifies that the journal submission contains significant material that is not included in the AAAI submission. Papers that have been published in full in another conference or journal will not be accepted for review. Novelty is an important criterion in the selection of papers.",'1-2-2-1-2-1-6-2-2,2,0,0,1,0,0,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,2,N
'AAAI requires the following:,'1-2-2-1-2-1-6-2-3,0,0,0,1,0,2,0,2,2,2,1,0,0,1,0,0,0,0,0,0,0,1,1,3,C
'Authors must specify the conferences and journals to which the paper has been dually submitted.,'1-2-2-1-2-2-1,1,1,0,1,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,I
'Authors must withdraw papers under review or accepted for other AI conference venues if the paper is submitted to AAAI.,'1-2-2-1-2-2-2,1,1,0,1,0,0,0,0,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,2,I
'Papers not dually submitted should so indicate on the title page.,'1-2-2-1-2-2-3,1,1,0,1,0,0,0,0,2,1,1,0,0,1,0,0,0,0,0,1,0,0,0,2,I
"'For questions as to whether a given meeting is considered under the dual submission policy, or for clarifications of this policy, submitters should contact the Program Chairs.",'1-2-2-1-2-3,1,0,0,1,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,N
'AAAI Conferences AI Magazine AI Topics Awards Calendar Digital Library Meetings Membership Press Room Publications Resources Symposia Workshops,'1-2-2-2-1,1,0,0,0,0,2,1,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3,N
'Terms and Conditions Privacy Policy About AAAI Search Contact AAAI,'1-2-2-2-2,1,0,0,0,0,2,1,0,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,3,N
'Copyright,'1-2-2-2-3,0,0,0,0,0,1,1,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,3,N
