content,nodeID,#ofWords,isLI,isH,FontSize,FontWeight,XxxRatio,ContainUrl,ContainColon,VisionLocation,Depth,#ofSibling,SiblingType,NextNodeType,LastNodeType,Concept,Country,Institution,Month,Others,Total,NextIsLi,LastEndColon,LastLabel,Label
'LNCS 7501,'1-1-2-2-1-2-2-3-2,0,0,0,1,0,1,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2,I
'ESA 2011,'1-1-2-2-1-2-2-4-1-1,0,0,0,1,1,1,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2,C
'19th Annual European Symposium on Algorithms,'1-1-2-2-1-2-2-4-1-2-1,0,0,0,1,0,2,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,I
"'Saarbruecken, Germany · September 5-9, 2011",'1-1-2-2-1-2-2-4-1-2-2,0,0,0,1,0,2,0,0,1,2,0,0,0,1,0,1,0,1,0,1,0,0,2,I
'LNCS 6942,'1-1-2-2-1-2-2-4-2,0,0,0,1,0,1,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2,I
'ESA 2010,'1-1-2-2-1-2-2-5-1-1,0,0,0,1,1,1,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2,C
'18th Annual European Symposium on Algorithms,'1-1-2-2-1-2-2-5-1-2-1,0,0,0,1,0,2,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,I
"'Liverpool, United Kingdom · September 6-8, 2010",'1-1-2-2-1-2-2-5-1-2-2,0,0,0,1,0,2,0,0,1,2,0,0,0,1,0,1,0,1,0,1,0,0,2,I
'LNCS 6347,'1-1-2-2-1-2-2-5-2,0,0,0,1,0,1,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2,I
'ESA 2009,'1-1-2-2-1-2-2-6-1-1,0,0,0,1,1,1,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2,C
'17th Annual European Symposium on Algorithms,'1-1-2-2-1-2-2-6-1-2-1,0,0,0,1,0,2,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,I
"'Copenhagen, Denmark · September 7-9, 2009",'1-1-2-2-1-2-2-6-1-2-2,0,0,0,1,0,2,0,0,1,2,0,0,0,1,0,0,0,1,0,0,0,0,2,I
'LNCS 5757,'1-1-2-2-1-2-2-6-2,0,0,0,1,0,1,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2,I
'ESA 2008,'1-1-2-2-1-2-2-7-1-1,0,0,0,1,1,1,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2,C
'16th Annual European Symposium on Algorithms,'1-1-2-2-1-2-2-7-1-2-1,0,0,0,1,0,2,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,I
"'Karlsruhe, Germany · September 15-17, 2008",'1-1-2-2-1-2-2-7-1-2-2,0,0,0,1,0,2,0,0,1,2,0,0,0,1,0,1,0,1,0,1,0,0,2,I
'LNCS 5193,'1-1-2-2-1-2-2-7-2,0,0,0,1,0,1,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2,I
'ESA 2007,'1-1-2-2-1-2-2-8-1-1,0,0,0,1,1,1,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2,C
'15th Annual European Symposium on Algorithms,'1-1-2-2-1-2-2-8-1-2-1,0,0,0,1,0,2,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,I
"'Eilat, Israel · October 8-10, 2007",'1-1-2-2-1-2-2-8-1-2-2,0,0,0,1,0,2,0,0,1,2,0,0,0,1,0,1,0,1,0,1,0,0,2,I
'LNCS 4698,'1-1-2-2-1-2-2-8-2,0,0,0,1,0,1,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2,I
'ESA 2006,'1-1-2-2-1-2-2-9-1-1,0,0,0,1,1,1,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2,C
'14th Annual European Symposium on Algorithms,'1-1-2-2-1-2-2-9-1-2-1,0,0,0,1,0,2,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,I
"'ürich, Switzerland · September 11-15, 2006",'1-1-2-2-1-2-2-9-1-2-2,0,0,0,1,0,2,0,0,1,2,0,0,0,1,0,1,0,1,0,1,0,0,2,I
'LNCS 4168,'1-1-2-2-1-2-2-9-2,0,0,0,1,0,1,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2,I
'ESA 2005,'1-1-2-2-1-2-2-10-1-1,0,0,0,1,1,1,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2,C
'13th Annual European Symposium on Algorithms,'1-1-2-2-1-2-2-10-1-2-1,0,0,0,1,0,2,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,I
"'Palma de Mallorca, Spain · October 3-6, 2005",'1-1-2-2-1-2-2-10-1-2-2,0,0,0,1,0,2,0,0,1,2,0,0,0,1,0,1,0,1,0,0,0,0,2,I
'LNCS 3669,'1-1-2-2-1-2-2-10-2,0,0,0,1,0,1,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2,I
'ESA 2004,'1-1-2-2-1-2-2-11-1-1,0,0,0,1,1,1,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2,C
'12th Annual European Symposium on Algorithms,'1-1-2-2-1-2-2-11-1-2-1,0,0,0,1,0,2,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,I
"'Bergen, Norway · September 14-17, 2004",'1-1-2-2-1-2-2-11-1-2-2,0,0,0,1,0,2,0,0,1,2,0,0,0,1,0,0,0,1,0,0,0,0,2,I
'LNCS 3221,'1-1-2-2-1-2-2-11-2,0,0,0,1,0,1,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2,I
'ESA 2003,'1-1-2-2-1-2-2-12-1-1,0,0,0,1,1,1,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2,C
'11th Annual European Symposium on Algorithms,'1-1-2-2-1-2-2-12-1-2-1,0,0,0,1,0,2,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,I
"'Budapest, Hungary · September 15-20 2003",'1-1-2-2-1-2-2-12-1-2-2,0,0,0,1,0,2,0,0,1,2,0,0,0,1,0,0,0,1,0,0,0,0,2,I
'LNCS 2832,'1-1-2-2-1-2-2-12-2,0,0,0,1,0,1,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2,I
'ESA 2002,'1-1-2-2-1-2-2-13-1-1,0,0,0,1,1,1,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2,C
'10th Annual European Symposium on Algorithms,'1-1-2-2-1-2-2-13-1-2-1,0,0,0,1,0,2,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,I
"'Rome, Italy · September 17-21, 2002",'1-1-2-2-1-2-2-13-1-2-2,0,0,0,1,0,2,0,0,1,2,0,0,0,1,0,1,0,1,0,1,0,0,2,I
'LNCS 2461,'1-1-2-2-1-2-2-13-2,0,0,0,1,0,1,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2,I
'ESA 2001,'1-1-2-2-1-2-2-14-1-1,0,0,0,1,1,1,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2,C
'9th Annual European Symposium on Algorithms,'1-1-2-2-1-2-2-14-1-2-1,0,0,0,1,0,2,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,I
"'Aarhus, Denmark · August 28-31, 2001",'1-1-2-2-1-2-2-14-1-2-2,0,0,0,1,0,2,0,0,1,2,0,0,0,1,0,0,0,1,0,0,0,0,2,I
'LNCS 2161,'1-1-2-2-1-2-2-14-2,0,0,0,1,0,1,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2,I
'ESA 2000,'1-1-2-2-1-2-2-15-1,0,0,1,1,1,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2,C
'8th Annual European Symposium on Algorithms,'1-1-2-2-1-2-2-15-2-1-1,0,0,0,1,0,2,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,I
"'ücken, Germany · September 5-8, 2000",'1-1-2-2-1-2-2-15-2-1-2,0,0,0,1,0,2,0,0,1,2,0,0,0,1,0,1,0,1,0,1,0,0,2,I
'LNCS 1879,'1-1-2-2-1-2-2-15-2-2,0,0,0,1,0,1,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2,I
'ESA 1999,'1-1-2-2-1-2-2-16-1,0,0,1,1,1,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2,C
'7th Annual European Symposium on Algorithms,'1-1-2-2-1-2-2-16-2-1-1,0,0,0,1,0,2,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,I
"'Prague, Czech Republic · July 16-18, 1999",'1-1-2-2-1-2-2-16-2-1-2,0,0,0,1,0,2,0,0,1,2,0,0,0,1,0,0,0,1,0,0,0,0,2,I
'LNCS 1643,'1-1-2-2-1-2-2-16-2-2,0,0,0,1,0,1,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2,I
'ESA 1998,'1-1-2-2-1-2-2-17-1,0,0,1,1,1,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2,C
'6th Annual European Symposium on Algorithms,'1-1-2-2-1-2-2-17-2-1-1,0,0,0,1,0,2,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,I
"'Venice, Italy, · August 24-26, 1998",'1-1-2-2-1-2-2-17-2-1-2,0,0,0,1,0,2,0,0,1,2,0,0,0,1,0,1,0,1,0,1,0,0,2,I
'LNCS 1461,'1-1-2-2-1-2-2-17-2-2,0,0,0,1,0,1,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2,I
'ESA 1997,'1-1-2-2-1-2-2-18-1,0,0,1,1,1,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2,C
'5th Annual European Symposium on Algorithms,'1-1-2-2-1-2-2-18-2-1-1,0,0,0,1,0,2,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,I
"'Graz, Austria · September 15-17, 1997",'1-1-2-2-1-2-2-18-2-1-2,0,0,0,1,0,2,0,0,1,2,0,0,0,1,0,0,0,1,0,0,0,0,2,I
'LNCS 1284,'1-1-2-2-1-2-2-18-2-2,0,0,0,1,0,1,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2,I
'ESA 1996,'1-1-2-2-1-2-2-19-1,0,0,1,1,1,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2,C
'4th Annual European Symposium on Algorithms,'1-1-2-2-1-2-2-19-2-1-1,0,0,0,1,0,2,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,I
"'Barcelona, Spain · September 25-27, 1996",'1-1-2-2-1-2-2-19-2-1-2,0,0,0,1,0,2,0,0,1,2,0,0,0,1,0,1,0,1,0,1,0,0,2,I
'LNCS 1136,'1-1-2-2-1-2-2-19-2-2,0,0,0,1,0,1,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2,I
'ESA 1995,'1-1-2-2-1-2-2-20-1,0,0,1,1,1,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2,C
'3rd Annual European Symposium on Algorithms,'1-1-2-2-1-2-2-20-2-1-1,0,0,0,1,0,2,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,I
"'Corfu, Greece · September 25-27, 1995",'1-1-2-2-1-2-2-20-2-1-2,0,0,0,1,0,2,0,0,1,2,0,0,0,1,0,1,0,1,0,1,0,0,2,I
'LNCS 979,'1-1-2-2-1-2-2-20-2-2,0,0,0,1,0,1,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2,I
'ESA 1994,'1-1-2-2-1-2-2-21-1-1,0,0,0,1,1,1,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2,C
'2nd Annual European Symposium on Algorithms,'1-1-2-2-1-2-2-21-1-2-1,0,0,0,1,0,2,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,I
"'Utrecht, The Netherlands · September 26-28, 1994",'1-1-2-2-1-2-2-21-1-2-2,0,0,0,1,0,2,0,0,1,2,0,0,0,1,0,1,0,1,0,1,0,0,2,I
'LNCS 855,'1-1-2-2-1-2-2-21-2,0,0,0,1,0,1,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2,I
'ESA 1993,'1-1-2-2-1-2-2-22-1,0,0,1,1,1,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2,C
'1st Annual European Symposium on Algorithms,'1-1-2-2-1-2-2-22-2-1-1,0,0,0,1,0,2,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,I
"'Bad Honnef, Germany · September 30-October 2, 1993",'1-1-2-2-1-2-2-22-2-1-2,0,0,0,1,0,2,0,0,1,2,0,0,0,1,0,1,0,1,0,1,0,0,2,I
'LNCS 726,'1-1-2-2-1-2-2-22-2-2,0,0,0,1,0,1,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2,I
'WAE Workshops,'1-1-2-2-2-1,0,0,1,2,1,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,C
"'The proceedings of the first two WAE workshops appeared only as technical reports of the organizing institutions. The proceedings of more recent workshops appeared in the series Lecture Notes in Computer Science (LNCS), Springer-Verlag Heidelberg. For an overview see the computer science bibliography.",'1-1-2-2-2-2-1-1,2,0,0,1,0,2,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,N
"'Since the year 2000 WAE is collocated with ESA. In 2001 it was decided to incorporate WAE into ESA, starting with ESA 2002.",'1-1-2-2-2-2-1-2,1,0,0,1,0,2,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,3,N
'WAE 2001,'1-1-2-2-2-2-2-1-1-1,0,0,0,1,1,1,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,3,C
'5th Workshop on Algorithm Engineering,'1-1-2-2-2-2-2-1-1-2-1,0,0,0,1,0,2,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,I
"'Aarhus, Denmark · August 28 - 31, 2001",'1-1-2-2-2-2-2-1-1-2-2,0,0,0,1,0,2,0,0,1,2,0,0,0,1,0,0,0,1,0,0,0,0,2,I
'LNCS 2141,'1-1-2-2-2-2-2-1-2,0,0,0,1,0,1,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2,C
'WAE 2000,'1-1-2-2-2-2-2-2-1,0,0,1,1,1,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,I
'4th Workshop on Algorithm Engineering,'1-1-2-2-2-2-2-2-2-1-1,0,0,0,1,0,2,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,2,I
"'ücken, Germany · September 5-8, 2000",'1-1-2-2-2-2-2-2-2-1-2,0,0,0,1,0,2,0,0,1,2,0,0,0,1,0,1,0,1,0,1,0,0,2,C
'LNCS 1982,'1-1-2-2-2-2-2-2-2-2,0,0,0,1,0,1,1,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,1,I
'WAE 1999,'1-1-2-2-2-2-2-3-1,0,0,1,1,1,1,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,2,I
'3rd Workshop on Algorithm Engineering,'1-1-2-2-2-2-2-3-2-1-1,0,0,0,1,0,2,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,2,C
"'London, England · July 19-21, 1999",'1-1-2-2-2-2-2-3-2-1-2,0,0,0,1,0,2,0,0,2,2,0,0,0,1,0,0,0,1,0,0,0,0,1,I
'LNCS 1668,'1-1-2-2-2-2-2-3-2-2,0,0,0,1,0,1,1,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,2,I
'WAE 1998,'1-1-2-2-2-2-2-4-1-1,0,0,0,1,1,1,1,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,2,C
'2nd Workshop on Algorithm Engineering,'1-1-2-2-2-2-2-4-1-2-1,0,0,0,1,0,2,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1,I
"'ücken, Germany · August 20-22, 1998",'1-1-2-2-2-2-2-4-1-2-2,0,0,0,1,0,2,0,0,2,2,0,0,0,1,0,1,0,1,0,1,0,0,2,I
'online,'1-1-2-2-2-2-2-4-2,0,0,0,1,0,0,1,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,2,I
'WAE 1997,'1-1-2-2-2-2-2-5-1-1,0,0,0,1,1,1,1,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,2,C
'1st Workshop on Algorithm Engineering,'1-1-2-2-2-2-2-5-1-2-1,0,0,0,1,0,2,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1,I
"'Venice, Italy · September 11-13, 1997",'1-1-2-2-2-2-2-5-1-2-2,0,0,0,1,0,2,0,0,2,2,0,0,0,1,0,1,0,1,0,1,0,0,2,I
'online,'1-1-2-2-2-2-2-5-2,0,0,0,1,0,0,1,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,2,I
'European Symposia on Algorithms · webmaster · valid XHTML 1.1 and CSS,'1-2,1,0,0,1,0,2,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,N
