content,nodeID,#ofWords,isLI,isH,FontSize,FontWeight,XxxRatio,ContainUrl,ContainColon,VisionLocation,Depth,#ofSibling,SiblingType,NextNodeType,LastNodeType,Concept,Country,Date,Institution,Month,Topic,Total,NextIsLi,LastEndColon,LastLabel,Label
'21 June 2011: Industry Event paper proposals due,'1-2-1-2-1-1-8-2-1,0,0,0,1,0,2,0,1,1,2,1,0,1,0,0,0,0,0,1,0,0,0,0,1,I
'19 July 2011: Notifications sent,'1-2-1-2-1-1-8-2-2,0,0,0,1,0,2,0,1,1,2,1,0,1,1,0,0,0,0,1,0,0,0,0,2,I
'27 October 2011: Industry Event,'1-2-1-2-1-1-8-2-3,0,0,0,1,0,2,0,1,1,2,1,0,1,1,0,0,0,0,1,0,0,0,0,2,I
'24-28 October 2011: CIKM conference,'1-2-1-2-1-1-8-2-4,0,0,0,1,0,2,0,1,1,2,1,0,0,1,0,0,0,0,1,0,0,0,0,2,I
'Industry Event Keynotes,'1-2-1-2-1-1-9-1,0,0,0,1,1,2,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,C
'CIKM 2011 is proud to present a series of invited talks by distinguished industry speakers.,'1-2-1-2-1-1-9-2,1,0,0,1,0,0,0,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,I
"'Stephen Robertson, Microsoft Research",'1-2-1-2-1-2-1,0,0,0,1,1,2,0,0,1,2,1,0,1,0,0,0,0,1,0,0,0,0,0,2,I
"'Stephen Robertson joined Microsoft Research Cambridge in April 1998. At Microsoft, he works with other IR researchers on core search processes such as term weighting, document scoring and ranking algorithms, combination of evidence from different sources, and with metrics and methods for evaluation and for optimisation. The grouping is part of a group called Online Services and Advertising, and works closely with product groups to transfer ideas and techniques.",'1-2-1-2-1-2-3,2,0,0,1,0,0,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,2,N
"'In 1998, he was awarded the Tony Kent STRIX award by the Institute of Information Scientists. In 2000, he was awarded the Salton Award by ACM SIGIR. He is the author, jointly with Karen Sparck Jones, of a probabilistic theory of information retrieval, which has been moderately influential. A further development of that model, with Stephen Walker, led to the term weighting and document ranking function known as Okapi BM25, which is used in many experimental text retrieval systems.",'1-2-1-2-1-3-1,2,0,0,1,0,2,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,3,N
"'Prior to joining Microsoft, he was at City University London, where he retains a position as Professor Emeritus in the Department of Information Science.",'1-2-1-2-1-3-2,1,0,0,1,0,2,0,0,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,3,N
"'John Giannandrea, Google",'1-2-1-2-1-4-1,0,0,0,1,1,2,0,0,1,2,1,0,1,0,0,0,0,1,0,0,0,0,0,3,C
"'John Giannandrea leads the Freebase project, an open database of knowledge which anyone can contribute to. Freebase was created by Metaweb Technologies, which John founded and which was acquired by Google in 2010. Prior to Metaweb, John co-founded Tellme Networks and was the chief technologist of Netscape’s browser group where he contributed to many industry standards including HTML, HTTP, SSL, Java and RDF. John is originally from Scotland and graduated from Strathclyde University, Glasgow.",'1-2-1-2-1-4-3,2,0,0,1,0,2,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,N
"'Jeff Hammerbacher, Cloudera",'1-2-1-2-1-5-1,0,0,0,1,1,2,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,3,C
"'Jeff Hammerbacher is a founder and the Chief Scientist of Cloudera. Jeff was an Entrepreneur in Residence at Accel Partners immediately prior to founding Cloudera. Before Accel, he conceived, built, and led the Data team at Facebook. The Data team was responsible for driving many of the applications of statistics and machine learning at Facebook, as well as building out the infrastructure to support these tasks for massive data sets. The Data team produced open source projects such as Hive and Cassandra and their work was recognized at conferences such as CHI, ICWSM, SIGMOD, and VLDB. Before joining Facebook, Jeff was a quantitative analyst on Wall Street. Jeff earned his Bachelor's Degree in Mathematics from Harvard University. He recently served as a Contributing Editor for O'Reilly's ""Beautiful Data"" and currently serves as a Director of Sage Bionetworks.",'1-2-1-2-1-5-3,2,0,0,1,0,2,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,N
"'Peter Jackson, Thomson Reuters",'1-2-1-2-1-6-1,0,0,0,1,1,2,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,3,C
"'Peter Jackson is chief scientist at Thomson Reuters with responsibility for corporate Research and Development, a group of over 40 scientists in New York and Minnesota. He is a seasoned technology executive with a background that includes three decades of experience in R&D, half of which has been spent in the online information business. His group's specialty lies in the design and delivery of innovative platforms and novel solution components for document retrieval, text categorization and information extraction technologies. Peter studied Human Psychology at the University of Aston in Birmingham and completed his PhD at the University of Leeds. Subsequently, he taught in the Department of Artificial Intelligence at Edinburgh University, and has held a number of adjunct faculty positions. His current interests include data mining, social media, and vertical search.",'1-2-1-2-1-6-3,2,0,0,1,0,2,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,N
'Industry Event Chairs,'1-2-1-2-1-7-1,0,0,0,1,1,2,0,0,2,2,0,1,0,0,1,0,0,0,0,0,0,1,1,3,C
"'Daniel Tunkelang, LinkedIn",'1-2-1-2-1-7-2-1,0,1,0,1,0,2,0,0,2,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,N
'Tony Russell-Rose,'1-2-1-2-1-7-2-2,0,1,0,1,0,2,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,3,N
