content,nodeID,#ofWords,isLI,isH,FontSize,FontWeight,XxxRatio,ContainUrl,ContainColon,VisionLocation,Depth,#ofSibling,SiblingType,NextNodeType,LastNodeType,Concept,Country,Date,Institution,Month,Topic,Total,NextIsLi,LastEndColon,LastLabel,Label
'Information Filtering and Recommender Systems,'1-2-1-1-2-10-7,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,2,I
"'Knowledge and privacy (e.g., privacy-preserving data publishing and mining)",'1-2-1-1-2-10-8,1,1,0,1,0,0,0,0,1,2,1,0,1,1,0,0,0,0,0,1,0,0,0,2,I
'Knowledge synthesis and visualization,'1-2-1-1-2-10-9,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,2,I
'Large-scale statistical techniques,'1-2-1-1-2-10-10,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,2,I
'Link and graph Mining,'1-2-1-1-2-10-11,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,2,I
"'Mining the usage, consumption and production of resources",'1-2-1-1-2-10-12,0,1,0,1,0,0,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,2,I
'Semantic techniques,'1-2-1-1-2-10-13,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,0,0,0,0,1,1,0,0,2,I
"'Temporal, Spatial and Ubiquitous Data Mining",'1-2-1-1-2-10-14,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,0,0,0,0,1,0,0,0,2,I
'Text Mining,'1-2-1-1-2-10-15,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,2,I
'Web and Social Knowledge Management,'1-2-1-1-2-10-16,0,1,0,1,0,2,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,2,I
'Industry Research Track,'1-2-1-1-2-11,0,0,0,1,1,2,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,1,1,2,C
'Industrial Practice and Experience,'1-2-1-1-2-12-1,0,1,0,1,0,2,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,I
'Technology for Developing Regions,'1-2-1-1-2-12-2,0,1,0,1,0,2,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,I
"'Industry authors are invited to submit papers describing solutions in the domains addressed by this conference, focusing on the technical aspects of their work. The submission procedure for industrial papers is the same as for research papers.",'1-2-1-1-2-13,2,0,0,1,0,0,0,0,1,2,1,1,1,0,0,0,1,0,0,1,0,0,0,2,N
'Important Dates for Full papers,'1-2-1-1-2-14,0,0,0,1,1,2,0,0,1,2,1,1,0,1,1,0,0,0,0,1,1,1,1,3,C
"'Abstracts due: May 17, 2011",'1-2-1-1-2-15-1,0,1,0,1,0,2,0,1,1,2,1,0,1,0,0,0,0,0,1,0,1,0,0,1,I
"'Papers due: May 24, 2011",'1-2-1-1-2-15-2,0,1,0,1,0,2,0,1,1,2,1,0,1,1,0,0,0,0,1,1,1,0,0,2,I
"'Notification of Acceptance: July 19, 2011",'1-2-1-1-2-15-3,0,1,0,1,0,2,0,1,1,2,1,0,1,1,0,0,1,0,1,0,1,0,0,2,I
"'Camera Ready: August 12, 2011",'1-2-1-1-2-15-4,0,1,0,1,0,2,0,1,1,2,1,0,0,1,1,0,0,0,1,0,1,0,0,2,I
"'ACM CIKM review is double-blind. Therefore, please anonymise your submission. Non-anonymous submissions will be rejected. If your CIKM 2011 submission is an extension of a previously-published workshop paper the contributions beyond that workshop paper should be discussed in the related work section, referencing the workshop paper as an anonymous citation.",'1-2-1-1-2-16,2,0,0,1,0,0,0,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,2,N
"'All accepted papers will be published in the ACM CIKM proceedings, which will be distributed in CD format at the conference. All papers will be indexed in the ACM digital library.",'1-2-1-1-2-17,2,0,0,1,0,0,0,0,1,2,1,1,0,1,0,0,0,0,0,1,0,0,0,3,N
'CIKM 2011 Organization Team,'1-2-1-1-2-18-1,0,0,0,1,1,2,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3,C
'Conference co-Chairs: Iadh Ounis (University of Glasgow) and Ian Ruthven (University of Strathclyde),'1-2-1-1-2-18-2-1,1,0,0,1,0,2,0,1,2,2,1,0,1,0,1,0,0,1,0,0,0,0,0,1,I
"'PC Co-Chairs: Arjen de Vries (CWI and University of Delft), Bettina Berendt (KU Leuven) and Wenfei Fan (University of Edinburgh)",'1-2-1-1-2-18-2-2,1,0,0,1,0,2,0,1,2,2,1,0,1,1,0,0,0,1,0,0,0,0,0,2,I
"'Workshop chair: Craig Macdonald, (University of Glasgow)",'1-2-1-1-2-18-2-3,0,0,0,1,0,2,0,1,2,2,1,0,1,1,1,0,0,1,0,0,0,0,0,2,I
'Poster chair: Gianni Amati (FUB),'1-2-1-1-2-18-2-4,0,0,0,1,0,2,0,1,2,2,1,0,1,1,1,0,0,0,0,0,0,0,0,2,I
'Tutorial chairs: Jaap Kamps (University of Amsterdam) and Fabrizio Silvestri (ISTI-CNR),'1-2-1-1-2-18-2-5,1,0,0,1,0,2,0,1,2,2,1,0,1,1,1,1,0,1,0,0,0,0,0,2,I
'Demonstration chair: Omar Alonso (Microsoft),'1-2-1-1-2-18-2-6,0,0,0,1,0,2,0,1,2,2,1,0,1,1,1,0,0,1,0,0,0,0,0,2,I
'Industry Event chairs: Daniel Tunkelang (LinkedIn) and Tony Russell-Rose (Endeca),'1-2-1-1-2-18-2-7,1,0,0,1,0,2,0,1,2,2,1,0,1,1,1,0,0,1,0,0,0,0,0,2,I
'Panel chair: Jeremy Pickens (Catalyst Repository Systems),'1-2-1-1-2-18-2-8,0,0,0,1,0,2,0,1,2,2,1,0,0,1,1,0,0,0,0,0,0,0,0,2,I
