content,nodeID,#ofWords,isLI,isH,FontSize,FontWeight,XxxRatio,ContainUrl,ContainColon,VisionLocation,Depth,#ofSibling,SiblingType,NextNodeType,LastNodeType,Concept,Country,Institution,Month,Others,Total,NextIsLi,LastEndColon,LastLabel,Label
'Authors' names should be given without titles or degrees along with the names and addresses of the authors' institution. Identify the contact author for co-authored work.,'1-2-2-1-2-2-2-4-2-2,1,0,0,1,0,0,0,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,2,I
'Abstract,'1-2-2-1-2-2-2-4-3-1,0,0,0,1,0,1,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,2,I
"'The abstract should concisely state the objectives of the work, summarize the results, and give the principle conclusions, but omit future plans and citations.",'1-2-2-1-2-2-2-4-3-2,1,0,0,1,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,2,I
'Content indicators (required once paper is accepted),'1-2-2-1-2-2-2-4-4-1,0,0,0,1,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,2,I
"'Three types of content indicators must be assigned: (1) categories and subject descriptors, (2) general terms, (3) keywords and phrases. The first two items are selected from the Computing Reviews Classification Scheme most recently revised in 1998. Select as many as are applicable. The keywords and phrases are additional English language words that indicate the content of the submission.",'1-2-2-1-2-2-2-4-4-2,2,0,0,1,0,0,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,2,I
'Related work,'1-2-2-1-2-2-2-4-5-1,0,0,0,1,0,2,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,2,I
'WWW conferences SIGWEB conferences TOIT TOIS,'1-2-2-1-2-2-2-4-5-2,0,0,0,1,0,2,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,2,I
'Citations to relevant literature,'1-2-2-1-2-2-2-4-6-1,0,0,0,1,0,2,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,2,I
'Citations should be referenced within the text of the paper.,'1-2-2-1-2-2-2-4-6-2,1,0,0,1,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,2,I
"'It may be helpful useful to look at the review form that reviewers will complete in reviewing your paper, as it can assist you in preparing your paper.",'1-2-2-1-2-2-2-5,1,0,0,1,0,0,1,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,2,N
"'NOTE: The ACM Digital Library will host ancillary material for a paper on its web site. This material, an online appendix that does not appear in the print journal, is linked to and accessed from the online table of contents. For example, authors could provide hypertext and/or XML versions of their papers, or animations, or any other appropriate technology. Authors that wish to use this option should attach such material as an appendix to their submission and indicate in their cover letter that this material is intended to be ancillary material included in the digital library, and how it is intended to be accessed. All ancillary material should be free from viruses.",'1-2-2-1-2-2-2-6,2,0,0,1,0,0,0,1,1,2,1,1,0,1,0,0,0,0,0,0,0,0,3,N
'Submitting your manuscript,'1-2-2-1-2-3-1,0,0,0,1,1,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,3,N
"'Before submitting a manuscript, please use a spelling checker and correct errors in punctuation, grammar, figure and table numbering, and so forth.",'1-2-2-1-2-3-2-1,1,0,0,1,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,3,N
'Authors are asked to submit manuscripts in PDF format.,'1-2-2-1-2-3-2-2,0,0,0,1,0,2,0,0,1,2,1,0,1,1,1,0,0,0,1,0,0,0,3,N
'You are welcome to indicate what general area within the TWEB scope you feel is most appropriate for your manuscript.,'1-2-2-1-2-3-2-3,1,0,0,1,0,0,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,3,N
"'To submit your papers, please submit them via Manuscript Central, http://mc.manuscriptcentral.com/acm/tweb",'1-2-2-1-2-3-2-4,1,0,0,1,0,2,1,1,1,2,1,0,0,1,0,0,0,0,1,0,0,0,3,N
'The Review process,'1-2-2-1-2-4-1-1,0,0,0,1,1,2,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,3,C
"'When we receive your manuscript and verify that it can be read and is within the scope of the journal, an Associate Editor will take responsibility for handling the review process. The Associate Editor will assign the article to 3-4 reviewers, study the reviews that are returned, and make an overall recommendation to the Editors-in-Chief.",'1-2-2-1-2-4-1-2,2,0,0,1,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,I
"'After you submit your paper via Manuscript Central, you should receive an acknowledgement that the paper has been successfully received.",'1-2-2-1-2-4-2-1,1,0,0,1,0,0,1,0,1,2,1,0,1,0,0,0,0,0,1,0,0,0,2,N
"'If you fail to receive an acknowledgement after submitting your paper, please contact the editor-in-chief at najork <at> microsoft <dot> com to verify that the submission has been received.",'1-2-2-1-2-4-2-2,1,0,0,1,0,0,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,3,N
"'A manuscript submitted for the first time might be accepted subjected to minor revisions or rejected, but many published articles first receive a ""Revise and Resubmit"" recommendation. If this happens, it may be very worthwhile to persevere, revising the manuscript to fix problems and clarify misunderstandings. Resubmissions should be accompanied with a cover letter that explains in detail how the comments of the reviewers were dealt with.",'1-2-2-1-2-4-2-3,2,0,0,1,0,0,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,3,N
'Author's Rights,'1-2-2-2-1,0,0,1,2,1,2,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,3,C
"'New options for ACM authors to manage rights and permissions for their work: ACM introduces a new publishing license agreement, an updated copyright transfer agreement, and a new author-pays option which allows for perpetual open access through the ACM Digital Library. For more information, visit the ACM Author Rights web page at http://authors.acm.org.",'1-2-2-2-2,2,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,I
'ACM Author-Izer Service,'1-2-2-3-1,0,0,1,2,1,2,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,2,C
'You may wish to distribute your paper from your personal home page or your employer's institutional repository. ACM's Author-Izer Service extends ACM's support for self-archiving by enabling authors to generate and post links to the paper distributed from the ACM Digital Library.,'1-2-2-3-2-1,2,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,I
"'There are several advantages to using ACM's Author-Izer Service. One advantage is that visitors to your personal bibliography pages download the definitive version of your paper for free from the ACM DL. A second advantage is that papers downloaded via links on your personal web page are recorded as part of your DL usage statistics, which improves the accuracy of impact measurements related to your paper.",'1-2-2-3-2-2,2,0,0,1,0,0,0,0,2,1,1,0,1,1,0,0,0,0,0,0,0,0,2,N
'ACM's Author-Izer Service may be used for any paper that you have published with ACM.,'1-2-2-3-2-3,1,0,0,1,0,2,0,0,2,1,1,0,1,1,0,0,0,1,1,0,0,0,3,N
'A Summary Description of the Service and instructions for its use may be found at http://www.acm.org/publications/acm-author-izer-service.,'1-2-2-3-2-4,1,0,0,1,0,2,1,1,2,1,1,0,0,1,0,0,0,1,0,0,0,0,3,N
