content,nodeID,#ofWords,isLI,isH,FontSize,FontWeight,XxxRatio,ContainUrl,ContainColon,VisionLocation,Depth,#ofSibling,SiblingType,NextNodeType,LastNodeType,Concept,Country,Institution,Month,Others,Total,NextIsLi,LastEndColon,LastLabel,Label
"'Widely distributed refereed conference proceedings, in addition to journal papers, are considered publications, but technical reports and CORR articles (which are not peer reviewed) are not. All overlapping papers appearing in workshop proceedings and newsletters should be brought to the editor's attention; they may be considered publications if they are peer reviewed and widely disseminated.",'1-1-2-2-2-2-2-3-2-3,2,0,0,1,0,0,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,3,N
'Novelty Requirement,'1-1-2-2-2-2-2-3-2-4,0,0,0,1,0,2,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,3,I
"'A manuscript that is based on one or more previous publications by one or more of the published authors should consist of at least 30% new material in the new submission. The new material should be content material; meaning, it should be descriptive beyond straightforward proofs or basic performance figures, but rather illustrate those dimensions that offer substantial, new insights. The submitted manuscript provides an opportunity to present additional results, for example by considering new alternatives or by delving into some of the issues listed in the previous publication(s) as future work. At the same time, it is not required that the submitted manuscript contain all of the material from the published paper(s). In fact, only enough material need be included from the published paper to set the context and render the new material logical.",'1-1-2-2-2-2-2-3-2-5,2,0,0,1,0,0,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,N
'Disclosure Requirement,'1-1-2-2-2-2-2-3-2-6,0,0,0,1,0,2,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,3,I
"'The disclosure requirement concerns any paper by any author of the TKDD submission that overlaps significantly with the TKDD submission and: (a) is in submission, (b) has been accepted for publication, or (c) has been published at the time of submission. An overlap is significant when it exceeds a page of the TKDD submission or when the overlap concerns content material in the TKDD submission, regardless of length.",'1-1-2-2-2-2-2-3-2-7,2,0,0,1,0,0,0,1,1,2,1,0,1,1,0,0,0,0,1,0,0,0,2,N
'Papers in categories (b) and (c) should be referenced by the TKDD submission and discussed in the related work section of the submission at a level of detail similar to the level of detail used in the coverage of related work by other authors. Papers that enter into the categories (b) and (c) during the handling of the TKDD submission should be afforded the same coverage in the first revision where this is possible.,'1-1-2-2-2-2-2-3-2-8,2,0,0,1,0,0,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,3,I
"'At the time of submission and in writing separate from the submitted manuscript, the corresponding author must inform the handling editor about all papers in categories (a)-(c). In addition, the corresponding author should promptly inform the editor about any papers that enter into categories (a)-(c) during the handling of the submission.",'1-1-2-2-2-2-2-3-2-9,2,0,0,1,0,0,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
"'Should the submission be accepted for TKDD, it is good form to notify the editor handling papers in category (a), for the other venues, of the overlap.",'1-1-2-2-2-2-2-3-2-10,1,0,0,1,0,0,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Note that the novelty requirement applies to papers in categories (a)-(c).,'1-1-2-2-2-2-2-3-2-11,1,0,0,1,0,0,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,N
"'The likely outcome of a failure to comply with this Prior Publication Policy is rejection. In particular, the editor, at his or her discretion, may choose immediately to reject a submission when an overlapping paper is discovered about which the corresponding author did not adhere to the requirements stated above.",'1-1-2-2-2-2-2-3-2-12,2,0,0,1,0,0,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,3,N
'Manuscript Format,'1-1-2-2-2-2-2-4-1,0,0,0,2,1,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,3,C
"'To ensure proper indexing, classification, retrieval and distribution, authors must include the following in the manuscript.",'1-1-2-2-2-2-2-4-2-1,1,0,0,1,0,0,0,0,1,2,0,1,0,0,1,0,0,0,0,0,0,0,1,N
'Descriptive title,'1-1-2-2-2-2-2-4-2-2-1,0,0,0,1,0,2,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,3,I
'Author names and affiliations,'1-1-2-2-2-2-2-4-2-2-2,0,0,0,1,0,2,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Abstract,'1-1-2-2-2-2-2-4-2-2-3,0,0,0,1,0,1,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Content indicators,'1-1-2-2-2-2-2-4-2-2-4,0,0,0,1,0,2,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Citations to relevant literature,'1-1-2-2-2-2-2-4-2-2-5,0,0,0,1,0,2,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,2,I
'Submission for Editorial Review,'1-1-2-2-2-3-1,0,0,0,2,1,2,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,2,C
'How to Submit,'1-1-2-2-2-3-2-1-1,0,0,0,2,1,2,0,0,1,2,0,1,0,0,0,0,0,0,1,1,0,0,1,C
"'To submit a paper, please use the file upload submission process. PDF or postscript are the preferred formats.",'1-1-2-2-2-3-2-1-2-1,1,0,0,1,0,0,1,0,1,2,1,1,0,0,0,0,0,0,1,0,0,0,1,I
"'If the paper has previously been published, and the author is submitting it with significant updates (see the Prior Publication Policy), please upload the original publication as a supplementary file for review.",'1-1-2-2-2-3-2-1-2-2-1,2,0,0,1,0,0,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,2,I
"'Before submitting their manuscript, authors should examine the Prior Publication Policy to ensure that their manuscript adheres to both the novelty and disclosure requirements.",'1-1-2-2-2-3-2-1-2-2-2,1,0,0,1,0,0,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,2,I
"'Authors should keep editors informed of changes of address. Papers will be refereed in the manner customary with scientific journals before being accepted for publication. It you have any questions, please contact the Editor-in-Chief, and always inform editors in your submission letters of any possible conflicts. Correspondence on editorial matters should be addressed to one of the editors.  Correspondence regarding accepted papers should be sent to the following address.",'1-1-2-2-2-3-2-1-2-3,2,0,0,1,0,0,0,0,1,2,1,1,1,0,1,0,0,0,0,0,0,0,2,I
"'Managing Editor 
TKDD 
ACM 
2 Penn Plaza, Suite 701 
New York, NY 10121-0701",'1-1-2-2-2-3-2-1-2-4,1,0,0,1,0,2,0,0,1,2,1,1,0,1,1,0,0,0,1,0,0,0,2,I
'Review Process,'1-1-2-2-2-3-2-2-1,0,0,0,2,1,2,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,2,C
"'Submitted papers are evaluated by anonymous referees for originality, relevance, and presentation. (Please see the TKDD referee guidelines for more details.) The author will be notified of the name of an Associate Editor who will be responsible for the processing of the manuscript, and should address correspondence to that Associate Editor.",'1-1-2-2-2-3-2-2-2,2,0,0,1,0,0,1,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,1,I
'Appeals,'1-1-2-2-2-3-2-3-1,0,0,0,2,1,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2,C
"'If an author has concerns about how their paper was handled, that author should first bring those concerns to the Associate Editor who handled the processing of the paper. In almost all cases, any misunderstanding will be able to be resolved then. If the concern is not addressed, the author can ask the Associate Editor to turn over processing of the paper to the Editor-in-Chief. This is the Associate Editor's decision. Should the Associate Editor decide not to turn over the processing of the paper, the editorial decision will stand. Otherwise, the Editor-in-Chief will reexamine the materials, and make the final editorial decision.",'1-1-2-2-2-3-2-3-2-1,2,0,0,1,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,I
"'If the concerns are still not adequately addressed, then the author can appeal to the Chair of the ACM Publications Board, in accordance with ACM policy.",'1-1-2-2-2-3-2-3-2-2,1,0,0,1,0,2,1,0,1,2,0,0,0,1,0,0,0,0,1,0,0,0,2,I
'Procedures for Accepted Papers,'1-1-2-2-3-1,0,0,0,2,1,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,C
'How to Prepare Final Version,'1-1-2-2-3-2-1-1,0,0,0,2,1,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,C
"'Once a manuscript is accepted, a final version must be submitted to the Editor who processed the paper for transmission to ACM for publication.  Although this may be done on paper, electronic submission is highly encouraged.  ACM provides for a wide variety of formats for such electronic submissions. Please refer to ACM's Guidelines for Submitting Accepted Articles for details.  If the final manuscript is submitted in a format other than LaTeX, then a printed copy of the manuscript must also be sent to the Editor who processed the paper.",'1-1-2-2-3-2-1-2-1,2,0,0,1,0,0,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,N
'The Editor who processed the paper will send to ACM a cover letter notifying ACM of the paper's acceptance and all milestone dates regarding the processing of the paper.,'1-1-2-2-3-2-1-2-2,1,0,0,1,0,0,0,0,2,2,0,0,0,1,0,0,0,0,1,0,0,0,3,N
'Copyright and Use Agreement,'1-1-2-2-3-2-2-1,0,0,0,2,1,2,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,3,C
'Authors whose papers are accepted sign a form which transfers copyright to the ACM. This form will be sent by the Editor-in-Chief along with notification of acceptance. The completed form should be returned as indicated on the form. Authors retain liberal rights to material published by the ACM. The following is the standard copyright notice used by ACM journals :,'1-1-2-2-3-2-2-2-1,2,0,0,1,0,0,0,2,2,2,1,1,0,0,0,0,0,0,1,0,0,0,1,C
"'Copyright (c) 200x by the Association for Computing Machinery, Inc. Permission to make digital or hard copies of part or all of this work for personal or classroom use is granted without fee provided that copies are not made or distributed for profit or direct commercial advantage and that copies bear this notice and the full citation on the first page. Copyrights for components of this work owned by others than ACM must be honored. Abstracting with credit is permitted. To copy otherwise, to republish, to post on servers, or to redistribute to lists, requires prior specific permission and/or a fee. Request permissions from Publications Dept, ACM Inc.,",'1-1-2-2-3-2-2-2-2-1,2,0,0,1,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1,C
"'+1 (212) 869-0481, or permissions@acm.org.",'1-1-2-2-3-2-2-2-2-2,0,0,0,1,0,0,1,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,1,I
'Further details can be found at ACM Interim Copyright Policy.,'1-1-2-2-3-2-2-2-3,1,0,0,1,0,2,1,0,2,2,1,1,1,0,0,0,0,0,1,0,0,0,2,N
'Submittal of an algorithm for consideration for publication in Transactions on Knowledge Discovery from Data implies that unrestricted use of the algorithm within a computer is permissible.,'1-1-2-2-3-2-2-2-4,1,0,0,1,0,0,0,0,2,2,1,1,0,1,0,0,0,0,0,0,0,0,3,N
'Email questions and comments to tkdd@acm.org,'1-2,0,0,1,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,3,N
