content,nodeID,#ofWords,isLI,isH,FontSize,FontWeight,XxxRatio,ContainUrl,ContainColon,VisionLocation,Depth,#ofSibling,SiblingType,NextNodeType,LastNodeType,Concept,Country,Introduction,Month,Organisation,Total,NextIsLi,LastEndColon,LastLabel,Label
'The mainland operation is the current Bank of Communication.,'1-1-2-1-2-1-1-1-2-2-3-2-1,0,0,0,0,0,2,1,0,1,2,0,0,1,0,0,0,0,0,1,0,0,0,2,I
"'Following the State Council's decision to restructure the Bank in 1986, the Bank was then restructured and re-commenced operations on 1 April 1987. Since then, its Head Office has been relocated from Beijing to Shanghai.",'1-1-2-1-2-1-1-1-2-2-3-2-2,2,0,0,0,0,2,1,0,1,2,0,0,0,1,0,0,0,0,1,0,0,0,2,I
'Today,'1-1-2-1-2-1-1-1-2-2-4-1,0,0,0,0,1,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2,C
"'Today, the Bank of Communication is amongst the top 5 leading commercial banks in China and has an extensive network of over 2,800 branches covering over 80 major cities. Apart from Hong Kong, the Bank has also established overseas branches in New York, Tokyo, Singapore and representative offices in London and Frankfurt. As of end-2002, the Bank had over 88,000 employees and a total asset reaching RMB 5.15 trillion.",'1-1-2-1-2-1-1-1-2-2-4-2-1,2,0,0,0,0,2,1,0,1,2,1,0,1,0,0,0,0,0,1,0,0,0,2,I
"'The Bank was awarded ""The Best Bank in China"" by international acclaimed magazines Euromoney and Global Finance in 1998 and 1999 respectively. According to the latest ranking of 1000 banks worldwide conducted by the authoritative magazine The Banker, Bank of Communication was ranked 94th, its first time to join the Top-100 list. In addition, the Feb 2003 edition of The Banker also ranked Bank of Communications 92nd amongst the 100 most efficient lending banks of the world.",'1-1-2-1-2-1-1-1-2-2-4-2-2,2,0,0,0,0,2,1,0,1,2,1,0,1,1,0,0,0,0,1,0,0,0,1,I
"'Bank of Communication currently possesses 128 domestic organs including 30 provincial branches, 7 directly-managed branches, 90 sub-branches managed by the provincial branches with 2,643 network organs in over 220 large- and medium-sized cities. In addition, it has established 12 overseas organs including branch banks in Hong Kong, New York, San Francisco, Tokyo, Singapore, Seoul, Frankfurt, Macau, Sydney, and Ho Chi Minh City, BOCOMUK in London, and representative office in Taipei. According to the ranking announced by the British journal “The Banker” concerning 1,000 worldwide banks in 2011, Bank of Communication ranked 35th for its tier l capital, entering the world’s top 50 banks for two consecutive years. Among the World’s Top 500 Enterprises listed by Fortune in 2011, Bank of Communication ranked 397th., up by 43 as compared with 2010 and entering the World’s Top 500 Enterprises for three straight years. Bank of Communication is one of the major financial service suppliers in China with its business scope covering commercial banking, securities, trust, financial leasing, fund management, insurance, offshore financial services, etc. Bank of Communications is fully engaged to provide efficient and good quality financial services to clients at home and abroad.",'1-1-2-1-2-1-1-1-2-2-4-2-3,2,0,0,0,0,2,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,2,I
'Events in 2005,'1-1-2-1-2-1-1-1-2-2-5-1,0,0,0,0,1,2,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,2,I
"'As of January 2005, 19.9% of the bank is owned by HSBC. An HSBC spokeswoman said HSBC Holdings Plc and its 19.9% held Bank of Communication (BoComms) affiliate, would seek to acquire a brokerage to expand their operations in China. The plan was part of HSBC's broader China expansion strategy, but ""there is nothing further to disclose at the present."" HSBC's operations in China include its own banking operations, its stake in BoCom and an 8% stake in Bank of Shanghai. HSBC also holds a 19.9% stake in Ping An Insurance (Group) Co of China through its wholly owned subsidiary HSBC Insurance Holdings. The South China Morning Post today cited Peter Wong Tung-shun, executive director at The Hongkong and Shanghai Banking Corporation, as saying that the acquisition is being considered in the light of the Chinese government's reforms of the country's securities brokerages. This includes a provision allowing foreign companies to get management control of brokerage firms. Wong did not provide a timetable for any acquisition or identify any acquisition target. The Hongkong and Shanghai Banking Corp is a wholly owned HSBC subsidiary.",'1-1-2-1-2-1-1-1-2-2-5-2,2,0,0,0,0,2,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,2,I
'Shareholders,'1-1-2-1-2-1-1-1-2-2-6-1,0,0,0,0,1,1,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,2,C
'The largest shareholders as of 31 December 2011 are:,'1-1-2-1-2-1-1-1-2-2-6-2,0,0,0,0,0,2,0,2,1,2,0,0,0,1,0,0,0,1,0,0,0,0,2,I
'A sub-branch of the Bank of Communications Hong Kong Branch.,'1-1-2-1-2-1-1-2-2,1,0,0,0,0,2,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,1,1,I
"'Ministry of Finance of the People's Republic of China: 16,413,353,049, 26.52%",'1-1-2-1-2-1-2-1,1,1,0,0,0,2,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,2,I
"'HKSCC Nominees Limited: 13,564,847,033, 21.92%",'1-1-2-1-2-1-2-2,0,1,0,0,0,2,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,2,I
"'The Hongkong and Shanghai Banking Corporation: 11,530,478,263, 18.63%",'1-1-2-1-2-1-2-3,0,1,0,0,0,2,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,2,I
'See also,'1-1-2-1-2-2,0,0,0,0,1,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,C
'Companies portal,'1-1-2-2-1-2,0,0,0,0,1,2,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,2,I
'Bank of Communications Hong Kong Branch,'1-1-2-2-2-1-1-1,0,0,0,0,0,2,1,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,I
'Communications Clique,'1-1-2-2-2-1-1-2,0,0,0,0,0,2,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Banking in China,'1-1-2-2-2-1-1-3,0,0,0,0,0,2,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,2,I
'List of banks in the People's Republic of China,'1-1-2-2-2-1-1-4,0,0,0,0,0,2,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,2,I
'External links,'1-1-2-2-2-1-2-1,0,0,0,0,1,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,C
'Bank of Communications Head Office,'1-1-2-2-2-1-2-2-1,0,0,0,0,0,2,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,2,I
'Bank of Communications Hong Kong Branch,'1-1-2-2-2-1-2-2-2,0,0,0,0,0,2,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,I
'Links to related articles,'1-1-2-2-2-2-1,0,0,0,0,1,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,I
'Banks of China,'1-1-2-2-2-2-2-1-1,0,0,0,0,1,2,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,2,I
'Banking in China,'1-1-2-2-2-2-2-1-2-1,0,0,0,1,0,2,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,2,C
"'Central bank

People's Bank of China",'1-1-2-2-2-2-2-1-2-2-1-1,0,0,0,1,1,2,1,0,1,2,1,1,1,0,0,1,0,0,1,1,1,1,2,C
"'Policy bank

China Development Bank
Export-Import Bank of China
Agricultural Development Bank of China",'1-1-2-2-2-2-2-1-2-2-1-2,1,1,0,1,1,2,1,0,1,2,1,1,1,1,0,1,0,0,1,1,0,0,1,C
"'State-owned

China Development Bank
China Construction Bank
Bank of China
Industrial and Commercial Bank of China
Agricultural Bank of China
Postal Savings Bank of China
Bank of Communications",'1-1-2-2-2-2-2-1-2-2-1-3,1,1,0,1,1,2,1,0,1,2,1,1,1,1,0,1,0,0,1,1,0,0,1,C
"'Commercial

China CITIC Bank
China Everbright Bank
Hua Xia Bank
China Guangfa Bank
Shenzhen Development Bank
China Merchants Bank
Shanghai Pudong Development Bank
Industrial Bank Co.
China Minsheng Bank
Evergrowing Bank
China Zheshang Bank
China Bohai Bank
Xiamen International Bank
Ping An Bank",'1-1-2-2-2-2-2-1-2-2-1-4,1,1,0,1,1,2,1,0,1,2,1,1,0,1,0,1,0,0,1,1,0,0,1,I
'City Bank,'1-1-2-2-2-2-2-1-2-2-1-5-1,0,0,0,1,1,2,0,0,1,2,0,1,0,0,0,0,0,0,1,1,0,0,1,C
'Bank of Shanghai,'1-1-2-2-2-2-2-1-2-2-1-5-2-1,0,0,0,1,0,2,1,0,1,2,0,0,1,0,0,0,0,0,1,1,0,0,2,I
'Bank of Beijing,'1-1-2-2-2-2-2-1-2-2-1-5-2-2,0,0,0,1,0,2,1,0,1,2,0,0,0,1,0,0,0,0,1,1,0,0,1,I
'List of banks in China,'1-1-2-2-2-2-2-1-2-2-2-1,0,0,0,1,0,2,1,0,1,2,1,0,1,0,0,1,0,0,1,1,0,0,2,N
'List of banks in Hong Kong,'1-1-2-2-2-2-2-1-2-2-2-2,0,0,0,1,0,2,1,0,1,2,1,0,1,1,0,1,0,0,1,1,0,0,2,N
'List of banks in Macau,'1-1-2-2-2-2-2-1-2-2-2-3,0,0,0,1,0,2,1,0,1,2,1,0,0,1,0,0,0,0,1,0,0,0,3,N
'China-based financial stocks in Hong Kong,'1-1-2-2-2-2-2-2-1-1,0,0,0,0,1,2,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,3,C
'Banks,'1-1-2-2-2-2-2-2-1-2-1-1-1,0,0,0,1,1,1,1,0,1,2,0,1,0,0,0,0,0,0,1,1,0,0,3,C
'ICBC,'1-1-2-2-2-2-2-2-1-2-1-1-2-1-1-1,0,0,0,1,0,1,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,I
'BOC,'1-1-2-2-2-2-2-2-1-2-1-1-2-1-1-2,0,0,0,1,0,1,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,I
'CCB,'1-1-2-2-2-2-2-2-1-2-1-1-2-1-2,0,0,0,1,0,1,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2,I
'BoCom,'1-1-2-2-2-2-2-2-1-2-1-1-2-2-1,0,0,0,1,1,1,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,2,I
'CMB CITIC Minsheng ABC,'1-1-2-2-2-2-2-2-1-2-1-1-2-2-2,0,0,0,1,0,2,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,2,I
'Insurers,'1-1-2-2-2-2-2-2-1-2-1-2-1,0,0,0,1,1,1,1,0,1,2,0,1,0,0,0,0,0,0,1,1,0,0,2,C
'China Life,'1-1-2-2-2-2-2-2-1-2-1-2-2-1,0,0,0,1,0,2,1,0,1,2,1,1,0,0,0,1,0,0,0,1,0,0,2,I
'Ping An,'1-1-2-2-2-2-2-2-1-2-1-2-2-2-1,0,0,0,1,0,2,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,I
'PICC,'1-1-2-2-2-2-2-2-1-2-1-2-2-2-2,0,0,0,1,0,1,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,2,I
'China Taiping,'1-1-2-2-2-2-2-2-1-2-1-2-2-3,0,0,0,1,0,2,1,0,1,2,1,1,1,0,0,1,0,0,0,1,0,0,2,I
'CPIC,'1-1-2-2-2-2-2-2-1-2-1-2-2-4,0,0,0,1,0,1,1,0,1,2,1,1,0,1,0,0,0,0,0,0,0,0,2,I
'See also: List of companies listed on the Hong Kong Stock Exchange,'1-1-2-2-2-2-2-2-1-2-2,1,0,0,1,0,2,1,1,1,2,0,1,0,0,0,1,0,0,1,0,0,0,2,N
'SSE 50 companies of China,'1-1-2-2-2-2-2-2-2-1,0,0,0,0,1,2,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,2,C
'Agricultural Bank of China Air China Aluminium Corporation of China Bank of Beijing Bank of China,'1-1-2-2-2-2-2-2-2-2-1,1,0,0,1,0,2,1,0,1,2,0,1,0,0,0,1,0,0,1,1,0,0,3,I
'Bank of Communications,'1-1-2-2-2-2-2-2-2-2-2-1,0,0,0,1,1,2,0,0,1,2,0,0,1,0,0,0,0,0,1,1,0,0,1,I
'Baosteel China CITIC Bank China Coal Energy China Construction Bank China COSCO China Life Insurance China Merchants Bank China Metallurgical China Minsheng Bank China Pacific Insurance China Railway Construction China Railway Engineering China Shenhua China State Construction China Unicom China Yangtze Power CITIC Securities CSR Corporation Daqin Railway Everbright Securities GD Power Development Gemdale Group Haitong Securities Hua Xia Bank Industrial and Commercial Bank of China Industrial Bank Jiangxi Copper Jinduicheng Molybdenum Kweichow Moutai Liaoning Chengda Shanxi Lu'an Environmental Energy PetroChina Ping An Insurance Poly Real Estate SAIC Motor Shandong Gold Shanghai Pudong Development Bank Sinopec Tebian Electric Apparatus Tianwei Baobian Electric Western Mining Wuhan Iron and Steel Zhongjin Gold Zijin Mining,'1-1-2-2-2-2-2-2-2-2-2-2,2,0,0,1,0,2,1,0,1,2,0,0,0,1,0,1,0,0,1,0,0,0,2,I
'Hang Seng Index companies of Hong Kong,'1-1-2-2-2-2-2-3-1-1,0,0,0,0,1,2,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,1,2,C
"'Finance

HSBC Holdings
Hang Seng Bank
Bank of East Asia
HKEx
China Construction Bank
AIA
Industrial and Commercial Bank of China
Ping An Insurance
BOC Hong Kong (Holdings)
China Life Insurance Company
Bank of Communications
Bank of China",'1-1-2-2-2-2-2-3-1-2-1,1,1,0,1,1,2,1,0,1,2,1,1,1,0,0,1,0,0,1,1,0,0,2,C
"'Utilities

CLP Holdings
Hong Kong and China Gas
Power Assets Holdings
China Resources Power",'1-1-2-2-2-2-2-3-1-2-2,1,1,0,1,1,2,1,0,1,2,1,1,1,1,0,1,0,0,0,0,0,0,1,I
"'Property

Cheung Kong
Henderson Land Development
Sun Hung Kai Properties
Sino Land
Hang Lung Properties
China Overseas
China Resources Land",'1-1-2-2-2-2-2-3-1-2-3,1,1,0,1,1,2,1,0,1,2,1,1,0,1,0,1,0,0,0,0,0,0,1,C
'Commercial,'1-1-2-2-2-2-2-3-1-2-4-1-1,0,0,0,1,1,1,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,2,C
'industrial,'1-1-2-2-2-2-2-3-1-2-4-1-2,0,0,0,1,1,0,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,I
'Wharf Holdings,'1-1-2-2-2-2-2-3-1-2-4-2-1,0,0,0,1,0,2,1,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,1,I
'Hutchison Whampoa,'1-1-2-2-2-2-2-3-1-2-4-2-2,0,0,0,1,0,2,1,0,1,2,1,1,1,1,0,0,0,0,0,0,0,0,2,I
'New World Development,'1-1-2-2-2-2-2-3-1-2-4-2-3,0,0,0,1,0,2,1,0,1,2,1,1,1,1,0,0,0,0,0,0,0,0,2,I
'Swire Pacific,'1-1-2-2-2-2-2-3-1-2-4-2-4,0,0,0,1,0,2,1,0,1,2,1,1,0,1,0,0,0,0,0,0,0,0,2,I
'MTR Corporation,'1-1-2-2-2-2-2-3-1-2-4-2-5-1,0,0,0,1,0,2,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,2,I
'Kunlun Energy,'1-1-2-2-2-2-2-3-1-2-4-2-5-2,0,0,0,1,0,2,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,2,I
'China Merchants,'1-1-2-2-2-2-2-3-1-2-4-2-6,0,0,0,1,0,2,1,0,1,2,1,1,1,0,0,1,0,0,0,1,0,0,2,I
'Want Want China,'1-1-2-2-2-2-2-3-1-2-4-2-7,0,0,0,1,0,2,1,0,1,2,1,1,0,1,0,1,0,0,0,0,0,0,2,I
'CITIC Pacific,'1-1-2-2-2-2-2-3-1-2-4-2-8-1,0,0,0,1,0,2,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,2,I
'China Resources,'1-1-2-2-2-2-2-3-1-2-4-2-8-2,0,0,0,1,0,2,1,0,1,2,0,0,0,1,0,1,0,0,0,1,0,0,2,I
'Cathay Pacific Airways,'1-1-2-2-2-2-2-3-1-2-4-2-9,0,0,0,1,0,2,1,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,2,I
'Tingyi,'1-1-2-2-2-2-2-3-1-2-4-2-10,0,0,0,1,0,1,1,0,1,2,1,1,0,1,0,0,0,0,0,0,0,0,2,I
'Esprit Holdings,'1-1-2-2-2-2-2-3-1-2-4-2-11-1,0,0,0,1,0,2,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,2,I
'Sinopec,'1-1-2-2-2-2-2-3-1-2-4-2-11-2,0,0,0,1,0,1,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,2,I
'Li & Fung,'1-1-2-2-2-2-2-3-1-2-4-2-12,0,0,0,1,0,2,1,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,2,I
'Tencent Holdings,'1-1-2-2-2-2-2-3-1-2-4-2-13,0,0,0,1,0,2,1,0,1,2,1,1,1,1,0,0,0,0,0,0,0,0,2,I
'China Unicom,'1-1-2-2-2-2-2-3-1-2-4-2-14,0,0,0,1,0,2,1,0,1,2,1,1,0,1,0,1,0,0,0,1,0,0,2,I
'CNOOC,'1-1-2-2-2-2-2-3-1-2-4-2-15-1,0,0,0,1,0,1,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,2,I
'PetroChina,'1-1-2-2-2-2-2-3-1-2-4-2-15-2,0,0,0,1,0,1,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,2,I
'China Mobile,'1-1-2-2-2-2-2-3-1-2-4-2-16,0,0,0,1,0,2,1,0,1,2,1,1,1,0,0,1,0,0,0,1,0,0,2,I
'Hengan,'1-1-2-2-2-2-2-3-1-2-4-2-17,0,0,0,1,0,1,1,0,1,2,1,1,0,1,0,0,0,0,0,0,0,0,2,I
'China Shenhua,'1-1-2-2-2-2-2-3-1-2-4-2-18-1,0,0,0,1,0,2,1,0,1,2,0,0,1,0,0,1,0,0,0,1,0,0,2,I
'COSCO Pacific,'1-1-2-2-2-2-2-3-1-2-4-2-18-2,0,0,0,1,0,2,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,2,I
'Belle,'1-1-2-2-2-2-2-3-1-2-4-2-19,0,0,0,1,0,1,1,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,2,I
'China Coal Energy,'1-1-2-2-2-2-2-3-1-2-4-2-20,0,0,0,1,0,2,1,0,1,2,1,1,0,1,0,1,0,0,0,0,0,0,2,I
'Sands China,'1-1-2-2-2-2-2-3-1-2-4-2-21-1,0,0,0,1,0,2,1,0,1,2,0,0,1,0,0,1,0,0,0,1,0,0,2,I
