content,nodeID,#ofWords,isLI,isH,FontSize,FontWeight,XxxRatio,ContainUrl,ContainColon,VisionLocation,Depth,#ofSibling,SiblingType,NextNodeType,LastNodeType,Concept,Country,Introduction,Month,Organisation,Total,NextIsLi,LastEndColon,LastLabel,Label
'Peru,'1-1-2-1-2-2-2-2-19,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Philippines,'1-1-2-1-2-2-2-2-20,0,0,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,2,I
'Panama,'1-1-2-1-2-2-2-3-1,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,2,I
'Poland,'1-1-2-1-2-2-2-3-2,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Serbia,'1-1-2-1-2-2-2-3-3,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Singapore,'1-1-2-1-2-2-2-3-4,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,1,0,0,0,1,1,1,2,I
'South Africa,'1-1-2-1-2-2-2-3-5,0,1,0,1,0,2,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,2,I
'South Korea,'1-1-2-1-2-2-2-3-6,0,0,0,1,0,2,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,2,I
'Switzerland,'1-1-2-1-2-2-2-3-7,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,2,I
'Taiwan,'1-1-2-1-2-2-2-3-8,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,2,I
'Thailand,'1-1-2-1-2-2-2-3-9,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Trinidad and Tobago,'1-1-2-1-2-2-2-3-10,0,0,0,1,0,2,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Turkey,'1-1-2-1-2-2-2-3-11,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,1,0,0,0,1,1,1,2,I
