content,nodeID,#ofWords,isLI,isH,FontSize,FontWeight,XxxRatio,ContainUrl,ContainColon,VisionLocation,Depth,#ofSibling,SiblingType,NextNodeType,LastNodeType,Concept,Country,Introduction,Month,Organisation,Total,NextIsLi,LastEndColon,LastLabel,Label
'Employees,'1-1-2-1-1-1-2-17-1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,2,C
"'117,300 (January 2014)",'1-1-2-1-1-1-2-17-2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,I
'Subsidiaries,'1-1-2-1-1-1-2-18-1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,C
"'a2z, A9.com, Amazon Web Services, Alexa Internet, Audible.com, Digital Photography Review, Goodreads, Internet Movie Database, Junglee.com, Zappos",'1-1-2-1-1-1-2-18-2,1,0,0,1,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,I
'Website,'1-1-2-1-1-1-2-19-1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,2,C
'amazon.com,'1-1-2-1-1-1-2-19-2-1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,I
'various national sites,'1-1-2-1-1-1-2-19-2-2,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,I
'Written in,'1-1-2-1-1-1-2-20-1,0,0,0,1,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,C
"'C++, Perl and Java",'1-1-2-1-1-1-2-20-2,0,0,0,1,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,I
'Alexa rank,'1-1-2-1-1-1-2-21-1,0,0,0,1,1,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,C
'12 (April 2014),'1-1-2-1-1-1-2-21-2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,I
'Type of site,'1-1-2-1-1-1-2-22-1,0,0,0,1,1,2,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,2,C
'E-commerce,'1-1-2-1-1-1-2-22-2,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,I
'Advertising,'1-1-2-1-1-1-2-23-1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,C
"'Web banners, videos",'1-1-2-1-1-1-2-23-2,0,0,0,1,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,I
'Available in,'1-1-2-1-1-1-2-24-1,0,0,0,1,1,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,C
"'English, French, German, Spanish, Italian, Japanese, Chinese, Brazilian Portuguese",'1-1-2-1-1-1-2-24-2,0,0,0,1,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,I
'Launched,'1-1-2-1-1-1-2-25-1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,C
'1995,'1-1-2-1-1-1-2-25-2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,I
"'Amazon.com, Inc.",'1-1-2-1-1-2-1-1-1-1-1-1-1,0,0,0,1,1,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,2,I
'/ˈæməzɒn/,'1-1-2-1-1-2-1-1-1-1-1-1-2,0,0,0,1,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,2,N
'American electronic commerce Seattle Washington world's largest online retailer bookstore DVDs VHSs CDs video MP3 software video games electronics consumer electronics Amazon Kindle e-book reader Kindle Fire tablet computer cloud computing,'1-1-2-1-1-2-1-1-1-1-1-2,2,0,0,1,0,2,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,3,N
"'Jeff Bezos incorporated the company (as Cadabra) in July 1994 and the site went online as Amazon.com in 1995. The company was renamed after the Amazon River, one of the largest rivers in the world, which in turn was named after the Amazons, the legendary nation of female warriors in Greek mythology.",'1-1-2-1-1-2-1-1-1-1-2-1,2,0,0,1,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,3,N
"'Amazon has separate retail websites for United States, United Kingdom, France, Canada, Germany, Italy, Spain, Australia, Brazil, Japan, China, India and Mexico, with international shipping to certain other countries for some of its products. In 2011, it had professed an intention to launch its websites in Poland, Netherlands, and Sweden, as well. An Austrian website operates as part of the German website.",'1-1-2-1-1-2-1-1-1-1-2-2,2,0,0,1,0,2,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,3,N
'Contents,'1-1-2-1-1-2-1-1-1-2-1-1,0,0,1,2,1,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,3,C
"'1 History 1.1 Acquisitions and investments
1.2 Investment
1.3 Subsidiaries",'1-1-2-1-1-2-1-1-1-2-1-2-1-1,0,0,0,1,0,2,1,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,1,I
'2 Merchant partnerships,'1-1-2-1-1-2-1-1-1-2-1-2-1-2,0,0,0,1,0,2,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,2,I
"'3 Locations 3.1 Headquarters
3.2 Software development centers
3.3 Customer Service Centers
3.4 Fulfillment and warehousing
3.5 Other
3.6 Closed fulfillment, warehousing and customer service locations",'1-1-2-1-1-2-1-1-1-2-1-2-2,1,0,0,1,0,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,2,I
"'4 Products and services 4.1 Retail goods
4.2 Consumer electronics
4.3 Digital content 4.3.1 Amazon Games

4.4 Amazon Art
4.5 Amazon Instant Video
4.6 Amazon Prime
4.7 Private labels and exclusive marketing arrangements
4.8 Computing services
4.9 Content production
4.10 Donations
4.11 Amazon Local
4.12 AmazonWireless
4.13 AmazonFresh
4.14 Amazon Prime Air
4.15 Other services",'1-1-2-1-1-2-1-1-1-2-1-2-3,2,0,0,1,0,2,1,0,0,2,1,1,0,1,0,0,0,0,1,0,0,0,2,I
'5 Companies,'1-1-2-1-1-2-1-1-1-2-1-2-4-1,0,0,0,1,0,1,1,0,0,2,0,0,1,0,0,0,0,0,1,1,0,0,2,I
'5.1 Brilliance Audio,'1-1-2-1-1-2-1-1-1-2-1-2-4-2,0,0,0,1,0,2,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,2,I
"'6 Website 6.1 Reviews
6.2 Content search
6.3 Third-party sellers",'1-1-2-1-1-2-1-1-1-2-1-2-5-1,0,0,0,1,0,2,1,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,2,I
'7 Amazon sales rank,'1-1-2-1-1-2-1-1-1-2-1-2-5-2,0,0,0,1,0,2,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,2,I
'8 Amazon technology,'1-1-2-1-1-2-1-1-1-2-1-2-6,0,0,0,1,0,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,2,I
'9 Multi-level sales strategy,'1-1-2-1-1-2-1-1-1-2-1-2-7,0,0,0,1,0,2,1,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,2,I
'10 Revenue,'1-1-2-1-1-2-1-1-1-2-1-2-8,0,0,0,1,0,1,1,0,0,2,1,1,1,1,1,0,0,0,0,1,0,0,2,I
"'11 Controversies 11.1 Sales and use taxes
11.2 Poor working conditions",'1-1-2-1-1-2-1-1-1-2-1-2-9,1,0,0,1,0,2,1,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,2,I
'12 Lobbying,'1-1-2-1-1-2-1-1-1-2-1-2-10,0,0,0,1,0,1,1,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,2,I
'13 Notable businesses founded by former employees,'1-1-2-1-1-2-1-1-1-2-1-2-11,0,0,0,1,0,0,1,0,0,2,1,1,1,1,1,0,0,0,0,1,0,0,2,I
'14 See also,'1-1-2-1-1-2-1-1-1-2-1-2-12,0,0,0,1,0,2,1,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,2,I
'15 References,'1-1-2-1-1-2-1-1-1-2-1-2-13,0,0,0,1,0,1,1,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,2,I
'16 Further reading,'1-1-2-1-1-2-1-1-1-2-1-2-14,0,0,0,1,0,2,1,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,2,I
'17 External links,'1-1-2-1-1-2-1-1-1-2-1-2-15,0,0,0,1,0,2,1,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,2,I
'History,'1-1-2-1-1-2-1-1-1-2-2-1-1,0,0,0,1,1,1,0,0,0,2,0,1,0,0,0,0,1,0,0,1,0,0,2,C
"'The company was founded in 1994, spurred by what Bezos called his ""regret minimization framework"", which described his efforts to fend off any regrets for not participating sooner in the Internet business boom during that time. In 1994, Bezos left his employment as vice-president of D. E. Shaw & Co., a Wall Street firm, and moved to Seattle. He began to work on a business plan for what would eventually become Amazon.com.",'1-1-2-1-1-2-1-1-1-2-2-1-2-1,2,0,0,1,0,0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,I
"'After reading a report about the future of the Internet which projected annual Web commerce growth at 2,300%, Bezos created a list of 20 products which could be marketed online. He narrowed the list to what he felt were the five most promising products which included: compact discs, computer hardware, computer software, videos, and books. Bezos finally decided that his new business would sell books online, due to the large world-wide demand for literature, the low price points for books, along with the huge number of titles available in print. Amazon was originally founded in Bezos' garage in Bellevue, Washington.",'1-1-2-1-1-2-1-1-1-2-2-1-2-2,2,0,0,1,0,0,0,1,0,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
"'The company began as an online bookstore, an idea spurred off with discussion with John Ingram of Ingram Book (now called Ingram Content Group), along with Keyur Patel who still holds a stake in Amazon. In the first two months of business, Amazon sold to all 50 states and over 45 countries. Within two months, Amazon's sales were up to $20,000/week. While the largest brick and mortar bookstores and mail order catalogs might offer 200,000 titles, an online bookstore could ""carry"" several times more, since they had an almost unlimited virtual (not actual) warehouse: those of the actual product makers/suppliers.",'1-1-2-1-1-2-1-1-1-2-2-1-2-3,2,0,0,1,0,0,1,1,0,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
"'Bezos wanted a name for his company that began with ""A"" so that it would appear early in alphabetic order. He began looking through the dictionary and settled on ""Amazon"" because it was a place that was ""exotic and different"" just as he planned for his store to be, and he believed it was the biggest river in the world, and he planned to make his store the biggest in the world. Bezos placed a premium on his head start in building a brand, telling a reporter, ""There's nothing about our model that can't be copied over time. But you know, McDonald's got copied. And it still built a huge, multibillion-dollar company. A lot of it comes down to the brand name. Brand names are more important online than they are in the physical world.""",'1-1-2-1-1-2-1-1-1-2-2-1-2-4,2,0,0,1,0,0,1,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
"'Since 2000, Amazon's logotype has featured a curved arrow leading from A to Z, representing that they carry every product from A to Z, with the arrow shaped like a smile.",'1-1-2-1-1-2-1-1-1-2-2-1-2-5,2,0,0,1,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
"'Amazon was incorporated in 1994, in the state of Washington. In July 1995, the company began service and sold its first book on Amazon.com: Douglas Hofstadter's Fluid Concepts and Creative Analogies: Computer Models of the Fundamental Mechanisms of Thought. In October 1995, the company announced itself to the public. In 1996, it was reincorporated in Delaware. Amazon issued its initial public offering of stock on May 15, 1997, trading under the NASDAQ stock exchange symbol AMZN, at a price of US$18.00 per share ($1.50 after three stock splits in the late 1990s).",'1-1-2-1-1-2-1-1-1-2-2-1-2-6,2,0,0,1,0,2,1,1,0,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
"'Amazon's initial business plan was unusual; it did not expect to make a profit for four to five years. This ""slow"" growth caused stockholders to complain about the company not reaching profitability fast enough to justify investing in, or to even survive in the long-term. When the dot-com bubble burst at the start of the 21st Century, destroying many e-companies in the process, Amazon survived, and grew on past the bubble burst to become a huge player in online sales. It finally turned its first profit in the fourth quarter of 2001: $5 million (i.e., 1¢ per share), on revenues of more than $1 billion. This profit margin, though extremely modest, proved to skeptics that Bezos' unconventional business model could succeed. In 1999, Time magazine named Bezos the Person of the Year, recognizing the company's success in popularizing online shopping.",'1-1-2-1-1-2-1-1-1-2-2-1-2-7,2,0,0,1,0,0,1,1,0,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
"'Barnes & Noble sued Amazon on May 12, 1997, alleging that Amazon's claim to be ""the world's largest bookstore"" was false. Barnes and Noble asserted, ""[It] isn't a bookstore at all. It's a book broker."" The suit was later settled out of court, and Amazon continued to make the same claim."" Walmart sued Amazon on October 16, 1998, alleging that Amazon had stolen their trade secrets by hiring former Walmart executives. Although this suit was also settled out of court, it caused Amazon to implement internal restrictions and the re-assignment of the former Walmart executives.",'1-1-2-1-1-2-1-1-1-2-2-1-2-8,2,0,0,1,0,0,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,2,I
'Acquisitions and investments,'1-1-2-1-1-2-1-1-1-2-2-2-1,0,0,0,1,1,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2,C
'This list is incomplete; you can help by expanding it.,'1-1-2-1-1-2-1-1-1-2-2-2-2-1,1,0,0,1,0,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,1,N
'Source:,'1-1-2-1-1-2-1-1-1-2-2-2-2-2,0,0,0,1,0,1,0,2,0,2,1,1,0,1,0,0,0,0,0,0,1,1,3,C
"'1998: PlanetAll, a reminder service based in Cambridge, Massachusetts; Junglee, an XML-based data mining startup based in Sunnyvale; Bookpages.co.uk, a UK online book retailer, which became Amazon UK on October 15, 1998; Telebook (www.telebuch.de) was Germany's leading online bookstore, it became Amazon's German online store; Internet Movie Database (IMDb).",'1-1-2-1-1-2-1-1-1-2-2-2-2-3-1,2,1,0,1,0,2,1,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,1,I
"'1999: Alexa Internet a database company; Accept.com a financial services company; Drugstore.com 40% investment in 1999, increased stake in 2000, sold stake to Wallgreens in 2011 for a 90% loss; GeoWorks, a wireless communications company, acquisition of a minority interest; Pets.com, purchased a 54 percent stake; LiveBid.com, which produced Internet-based auction software; e-Niche Incorporated comprising Exchange.com, Bibliofind.com (hard-to-find book titles), and Musicfile.com (hard to find music titles); HomeGrocer.com, a 35 percent stake in the online grocer; Gear.com, 49 percent stake (the company was purchased by Overstock.com in 2000); Tool Crib of the North, acquired the online and catalog sales division of the company in October 1999, selling a very wide variety of tools and home improvement items; Convergence Corporation, software to connect wireless devices to the Internet; MindCorps Incorporated, applications for web sites including online chats to web based databases; Della.com, gift registry, expert advice, and personalized gift suggestions, Amazon purchased a 20% stake (in April, 2000, the company merged with WeddingChannel.com); Back to Basics Toys, catalog toy store (sold to Scholastic in 2003); Ashford.com, retailer of luxury products, Amazon acquired a 16.6 percent ownership; Leep Technology Inc., developer of on-line database query tools;",'1-1-2-1-1-2-1-1-1-2-2-2-2-3-2,2,1,0,1,0,0,1,1,0,2,1,1,1,1,0,0,0,0,0,0,0,0,2,I
"'2003: Online music retailer CDNow. By 2011, the website cdnow.com was defunct and in use by a different company.",'1-1-2-1-1-2-1-1-1-2-2-2-2-3-3,1,1,0,1,0,0,1,1,0,2,1,1,1,1,1,0,0,0,1,0,0,0,2,I
"'2004: Joyo.com, a Chinese e-commerce website.",'1-1-2-1-1-2-1-1-1-2-2-2-2-3-4,0,1,0,1,0,2,1,1,0,2,1,1,1,1,1,0,0,0,0,0,0,0,2,I
"'2005: BookSurge, a print on demand company, and Mobipocket.com, an e-Book software company. CreateSpace.com (formerly CustomFlix), a distributor of on-demand DVDs, based in Scotts Valley, California. CreateSpace has since expanded to include print on-demand books (POD), CDs, and video.",'1-1-2-1-1-2-1-1-1-2-2-2-2-3-5,2,1,0,1,0,2,1,1,0,2,1,1,0,1,0,0,0,0,1,0,0,0,2,I
"'2006: Shopbop, a retailer of designer clothing and accessories for women, based in Madison, Wisconsin.",'1-1-2-1-1-2-1-1-1-2-2-2-2-3-6-1,1,1,0,1,0,2,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,2,I
"'2007: dpreview.com, a digital photography review website based in London; Brilliance Audio, the largest independent publisher of audiobooks in the United States.",'1-1-2-1-1-2-1-1-1-2-2-2-2-3-6-2,1,1,0,1,0,2,1,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,2,I
"'2008: Audible.com; Fabric.com; Box Office Mojo; AbeBooks; Shelfari; (including a 40% stake in LibraryThing and whole ownership of BookFinder.com, Gojaba.com, and FillZ); Reflexive Entertainment, a casual video game development company.",'1-1-2-1-1-2-1-1-1-2-2-2-2-3-7,2,1,0,1,0,2,1,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,2,I
"'2009: Zappos, an online shoe and apparel retailer Lexcycle, SnapTell, an image matching startup, Stanza, a rival e-book reader to Amazon's Kindle.",'1-1-2-1-1-2-1-1-1-2-2-2-2-3-8,1,1,0,1,0,2,1,1,0,2,1,1,1,1,0,0,0,0,0,0,0,0,2,I
"'2010: Touchco., Woot, Quidsi, BuyVIP, Amie Street.",'1-1-2-1-1-2-1-1-1-2-2-2-2-3-9,0,1,0,1,0,2,1,1,0,2,1,1,1,1,0,0,0,0,0,0,0,0,2,I
'2010: Toby Press,'1-1-2-1-1-2-1-1-1-2-2-2-2-3-10,0,1,0,1,0,2,0,1,0,2,1,1,1,1,0,0,0,0,0,0,0,0,2,I
"'2011: LoveFilm, The Book Depository, Pushbutton Yap,",'1-1-2-1-1-2-1-1-1-2-2-2-2-3-11,0,1,0,1,0,2,1,1,0,2,1,1,1,1,0,0,0,0,0,0,0,0,2,I
"'2012: Kiva Systems, Teachstreet Evi",'1-1-2-1-1-2-1-1-1-2-2-2-2-3-12,0,1,0,1,0,2,1,1,0,2,1,1,1,1,0,0,0,0,0,0,0,0,2,I
"'2013: IVONA Software, GoodReads Liquavista",'1-1-2-1-1-2-1-1-1-2-2-2-2-3-13,0,1,0,1,0,2,1,1,0,2,1,1,1,1,0,0,0,0,1,0,0,0,2,I
'2014: Double Helix Games,'1-1-2-1-1-2-1-1-1-2-2-2-2-3-14,0,1,0,1,0,2,1,1,0,2,1,1,0,1,0,0,0,0,0,0,0,0,2,I
'Investment,'1-1-2-1-1-2-1-1-1-2-2-3-1,0,0,0,1,1,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,1,2,C
"'2008: Engine Yard, a Ruby-on-Rails platform as a service (PaaS) company.",'1-1-2-1-1-2-1-1-1-2-2-3-2-1,1,1,0,1,0,2,1,1,0,2,0,0,1,0,0,0,0,0,1,0,0,0,1,I
"'2010: LivingSocial, a local deal site.",'1-1-2-1-1-2-1-1-1-2-2-3-2-2,0,1,0,1,0,0,1,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,2,I
'Subsidiaries,'1-1-2-1-1-2-1-1-1-2-2-4-1,0,0,0,1,1,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,1,2,C
"'2004: A9.com, a company focused on researching and building innovative technology.",'1-1-2-1-1-2-1-1-1-2-2-4-2-1,1,1,0,1,0,0,1,1,0,2,1,0,1,0,0,0,0,0,1,0,0,0,1,I
"'2004: Lab126, developers of integrated consumer electronics such as the Kindle.",'1-1-2-1-1-2-1-1-1-2-2-4-2-2,1,1,0,1,0,0,1,1,0,2,1,0,1,1,0,0,0,0,1,0,0,0,2,I
"'2007: Endless.com, an e-commerce brand focusing on shoes.",'1-1-2-1-1-2-1-1-1-2-2-4-2-3,0,1,0,1,0,0,0,1,0,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
"'2007: Brilliance Audio, the largest independent audiobook producer in the US.",'1-1-2-1-1-2-1-1-1-2-2-4-2-4,1,1,0,1,0,2,0,1,1,2,1,0,0,1,0,0,0,0,0,0,0,0,2,I
'Merchant partnerships,'1-1-2-1-1-2-1-1-1-2-2-5-1,0,0,0,1,1,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2,C
"'Until June 30, 2006, typing ToysRUs.com into a browser would bring up Amazon.com's ""Toys & Games"" tab; however, this relationship was terminated due to a lawsuit. Amazon also hosted and managed the website for Borders bookstores but this ceased in 2008. From 2001 until August 2011, Amazon hosted the retail website for Target. Benefit Cosmetics, another merchant partner of Amazon, has also launched a major E-Commerce platform of their own based on Hybris and arvato systems NA, in the US, EU and China.",'1-1-2-1-1-2-1-1-1-2-2-5-2-1,2,0,0,1,0,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,I
"'Amazon.com operates retail websites for Sears Canada, bebe Stores, Marks & Spencer, Mothercare, and Lacoste. For a growing number of enterprise clients, currently including the UK merchants Marks & Spencer, Benefit Cosmetics' UK entity, edeals.com, and Mothercare, Amazon provides a unified multichannel platform where a customer can interact with some people they call the retail website, standalone in-store terminals, or phone-based customer service agents. Amazon Web Services also powers AOL's Shop@AOL.",'1-1-2-1-1-2-1-1-1-2-2-5-2-2,2,0,0,1,0,2,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
"'On October 18, 2011, Amazon.com announced a partnership with DC Comics for the exclusive digital rights to many popular comics, including Superman, Batman, Green Lantern, The Sandman, and Watchmen. The partnership has caused well-known bookstores like Barnes & Noble to remove these titles from their shelves.",'1-1-2-1-1-2-1-1-1-2-2-5-2-3,2,0,0,1,0,2,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
