content,nodeID,#ofWords,isLI,isH,FontSize,FontWeight,XxxRatio,ContainUrl,ContainColon,VisionLocation,Depth,#ofSibling,SiblingType,NextNodeType,LastNodeType,Concept,Country,Introduction,Month,Organisation,Total,NextIsLi,LastEndColon,LastLabel,Label
"'After Greenberg left, AIG took on tens of billions of risk associated with mortgages. It insured tens of billions of derivatives against default, but did not purchase reinsurance on that risk. Secondly, it used collateral on deposit to buy mortgage-backed securities. When losses hit the mortgage market in 2007-8, AIG had to pay out insurance claims and also replace the losses in its collateral accounts.",'1-1-2-1-3-1-2-2-5-2-5,2,0,0,1,0,0,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
"'AIG purchased the remaining 39% that it did not own of online auto insurance specialist 21st Century Insurance in 2007 for $749 million. With the failure of the parent company and the continuing recession in late 2008, AIG rebranded its insurance unit to 21st Century Insurance.",'1-1-2-1-3-1-2-2-5-2-6,2,0,0,1,0,0,1,0,1,2,1,0,1,1,0,0,0,0,1,0,0,0,2,I
"'On June 15, 2008, after disclosure of financial losses and subsequent to a falling stock price, Sullivan resigned and was replaced by Robert B. Willumstad, Chairman of the AIG Board of Directors since 2006. Willumstad was forced by the US government to step down and was replaced by Edward M. Liddy on September 17, 2008. AIG's board of directors named Robert Benmosche CEO on August 3, 2009 to replace Mr. Liddy, who earlier in the year announced his retirement.",'1-1-2-1-3-1-2-2-5-2-7,2,0,0,1,0,2,1,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,2,I
'Financial crisis,'1-1-2-1-3-1-2-2-6-1,0,0,0,1,1,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,C
'Further information: Subprime mortgage crisis and Financial crisis of 2007–08,'1-1-2-1-3-1-2-2-6-2-1,1,0,0,1,0,2,1,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,N
"'AIG faced the most difficult financial crisis in its history when a series of events unfolded in late 2008. The insurer had sold credit protection through its London unit in the form of credit default swaps (CDSs) on collateralized debt obligations (CDOs) but they had declined in value. The AIG Financial Products division, headed by Joseph Cassano, in London, had entered into credit default swaps to insure $441 billion worth of securities originally rated AAA. Of those securities, $57.8 billion were structured debt securities backed by subprime loans. As a result, AIG’s credit rating was downgraded and it was required to post additional collateral with its trading counter-parties, leading to a liquidity crisis that began on September 16, 2008 and essentially bankrupted all of AIG. The United States Federal Reserve Bank stepped in, announcing the creation of a secured credit facility of up to US$85 billion to prevent the company's collapse, enabling AIG to deliver additional collateral to its credit default swap trading partners. The credit facility was secured by the stock in AIG-owned subsidiaries in the form of warrants for a 79.9% equity stake in the company and the right to suspend dividends to previously issued common and preferred stock. The AIG board accepted the terms of the Federal Reserve rescue package that same day, making it the largest government bailout of a private company in U.S. history.",'1-1-2-1-3-1-2-2-6-2-2,2,0,0,1,0,0,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,3,I
"'On January 21, 2009, it was announced that AIG would not be renewing its sponsorship of the Manchester United Soccer club at the end of the deal in May 2010.",'1-1-2-1-3-1-2-2-6-2-3,2,0,0,1,0,2,1,0,1,2,1,0,1,1,0,0,0,1,0,0,0,0,2,I
"'On March 17, 2009, AIG announced that they were paying $165 million in executive bonuses, according to news reports. Total bonuses for the financial unit could reach $450 million and bonuses for the entire company could reach $1.2 billion. President Barack Obama, who voted for the AIG bailout as a Senator responded to the planned payments by saying ""[I]t's hard to understand how derivative traders at AIG warranted any bonuses, much less $165 million in extra pay. How do they justify this outrage to the taxpayers who are keeping the company afloat?"" and ""In the last six months, AIG has received substantial sums from the U.S. Treasury. I’ve asked Secretary [Timothy] Geithner to use that leverage and pursue every legal avenue to block these bonuses and make the American taxpayers whole.""[100] Politicians on both sides of the Congressional aisle reacted with outrage to the planned bonuses. Political commentators and journalists expressed an equally bipartisan outrage.",'1-1-2-1-3-1-2-2-6-2-4,2,0,0,1,0,0,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
"'Due to the Q3 2011 net loss widening, on November 3, 2011, the AIG shares plunged 49 percent year to date. The insurer's board approved the share buyback of as much as $1 billion.",'1-1-2-1-3-1-2-2-6-2-5,2,0,0,1,0,0,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
"'The U.S. Department of The Treasury in December 2012 published an itemized list of the loans, stock purchases, special purpose vehicles (SPVs) and other investments engaged in with AIG, the amount AIG paid back and the positive return on the loans and investments to the government. Treasury said that it and the Federal Reserve Bank of New York provided a total $182.3 billion to AIG, which paid back a total $205 billion, for a total positive return, or profit, to the government of $22.7 billion. In addition, AIG sold off a number of its own assets to raise money to pay back the government.",'1-1-2-1-3-1-2-2-6-2-6,2,0,0,1,0,0,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
"'On June 11, 2008, three stockholders, collectively owning 4% of the outstanding stock of AIG, delivered a letter to the Board of Directors of AIG seeking to oust CEO Martin Sullivan and make certain other management and Board of Directors changes. This letter was the latest volley in what the Wall Street Journal deemed a ""public spat"" between the Company's Board and management, on the one hand, and its key stockholders, and former CEO Maurice ""Hank"" Greenberg on the other hand.",'1-1-2-1-3-1-2-2-6-2-7,2,0,0,1,0,2,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
"'AIG since September 2008 marketed its assets to pay off its government loans. A global decline in the valuation of insurance businesses, and the weakening financial condition of potential bidders, challenged its efforts. AIG closed on the sale of its Hartford Steam Boiler unit on March 31, 2009 to Munich Re for $742 million, which was announced December 22, 2008. On April 16, 2009, AIG announced plans to sell 21st Century Insurance subsidiary to Farmers Insurance Group for $1.9 billion. June 10, 2009. AIG sold down its majority ownership of reinsurer Transatlantic Re. The Wall Street Journal reported on September 7, 2009 that Pacific Century Group had agreed to pay $500 million for a part of American International Group's asset management business, and that they also expected to pay an additional $200 million to AIG in carried interest and other payments linked to future performance of the business.",'1-1-2-1-3-1-2-2-6-2-8,2,0,0,1,0,2,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
"'AIG agreed in March 2010 to sell its American Life Insurance Co. (ALICO) to MetLife Inc. for $15.5 billion in cash and MetLife stock. Bloomberg L.P. reported on March 29 that after almost three months of delays, AIG had completed the $500 million sale of a portion of its asset management business, branded PineBridge Investments, to the Asia-based Pacific Century Group. Fortress Investment Group purchased 80% of the interest in financing company American General Finance in August 2010. AIG in September sold AIG Starr and AIG Edison, two of its Japan-based companies, to Prudential Financial for $4.2 billion in cash and $600 million in assumption of third party AIG debt by Prudential. On November 1, AIG announced it has raised $36.71 billion from both the sale of ALICO and its IPO of AIA. Proceeds go specifically to pay off FRB of New York loan.",'1-1-2-1-3-1-2-2-6-2-9,2,0,0,1,0,2,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
"'In October 2010 the WSJ reported that a family sued AIG for alleged complicity in a 'stranger-originated life insurance' scheme, whereby AIG managers allegedly welcomed people without an insurable interest to take out life insurance policies against others. The case involved JB Carlson and Germaine Tomlinson, and was one of many similar lawsuits in the US at the time.",'1-1-2-1-3-1-2-2-6-2-10,2,0,0,1,0,0,1,0,1,2,1,0,1,1,0,0,0,0,1,0,0,0,2,I
"'Reported in January 2011, AIG sold its Taiwanese life insurance company, Nan Shan Life, to a consortium of buyers for $2.16 billion.",'1-1-2-1-3-1-2-2-6-2-11,1,0,0,1,0,2,0,0,1,2,1,0,1,1,0,0,0,0,1,0,0,0,2,I
"'September 6, 2012. AIG sold $2 billion of its investment in AIA to repay government loans. The board also approved a $5 billion stock repurchase of government-owned shares in AIA.",'1-1-2-1-3-1-2-2-6-2-12,2,0,0,1,0,0,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'The Treasury Department realized a gain of more than $22 billion from the sale of AIG common stock and $0.9 billion from the sale of AIG preferred stock.,'1-1-2-1-3-1-2-2-6-2-13,1,0,0,1,0,0,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
"'May 7, 2012. Treasury announced an offering of 188.5 million shares of AIG for a total of $5.8 billion. The sale reduced Treasury’s stake in AIG to 61 percent, from 70 percent before the transaction.",'1-1-2-1-3-1-2-2-6-2-14,2,0,0,1,0,0,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
"'September 14, 2012. The Treasury completed its fifth sale of AIG common stock, with proceeds of approximately $20.7 billion, reducing the Treasury’s ownership stake in AIG to approximately 15.9 percent from 53 percent. Government commitments were fully recovered, and Treasury and the FRBNY to date had received a combined positive return of approximately $15.1 billion.",'1-1-2-1-3-1-2-2-6-2-15,2,0,0,1,0,0,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
"'December 14, 2012. Treasury sold the last of its AIG stock in its sixth stock stale for a total of approximately $7.6 billion. As a result of these sales, the U.S. Government and America fully recouped their investment in AIG, plus a total combined positive return of more than $22 billion.",'1-1-2-1-3-1-2-2-6-2-16,2,0,0,1,0,0,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Corporate governance,'1-1-2-1-3-1-2-2-7-1-1,0,0,0,1,1,2,0,0,1,2,0,0,1,0,0,0,1,0,0,1,0,0,2,C
'Board of directors,'1-1-2-1-3-1-2-2-7-1-2,0,0,0,1,1,2,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,1,1,C
"'Robert H. Benmosche – President and Chief Executive Officer, American International Group, Inc.",'1-1-2-1-3-1-2-2-7-2-1-1,1,1,0,1,0,2,1,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,1,I
"'W. Don Cornwell – Former Chairman of the Board and Chief Executive Officer, Granite Broadcasting Corporation",'1-1-2-1-3-1-2-2-7-2-1-2,1,1,0,1,0,2,1,0,1,2,1,1,0,1,0,0,0,0,0,0,0,0,2,I
"'John H. Fitzpatrick – Chairman, Oak Street Management Co., LLC",'1-1-2-1-3-1-2-2-7-2-1-3-1,1,1,0,1,0,2,1,0,1,2,0,0,1,0,0,0,1,0,0,0,0,0,2,I
"'Christopher S. Lynch – Former Partner, KPMG LLP",'1-1-2-1-3-1-2-2-7-2-1-3-2,0,1,0,1,0,2,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,2,I
"'Arthur C. Martinez – Former Chairman of the Board, President and Chief Executive Officer, Sears, Roebuck and Co.",'1-1-2-1-3-1-2-2-7-2-1-4,1,1,0,1,0,2,1,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,2,I
"'George L. Miles, Jr. – President and Chief Executive Officer, WQED Multimedia",'1-1-2-1-3-1-2-2-7-2-1-5,1,1,0,1,0,2,1,0,1,2,1,1,1,1,0,0,0,0,0,0,0,0,2,I
"'Henry S. Miller – Chairman and Managing Director, Miller Buckfire & Co., LLC",'1-1-2-1-3-1-2-2-7-2-1-6,1,1,0,1,0,2,1,0,1,2,1,1,0,1,0,0,1,0,0,0,0,0,2,I
"'Robert S. Miller – Non-Executive Chairman of the Board, American International Group, Inc.",'1-1-2-1-3-1-2-2-7-2-1-7-1,1,1,0,1,0,2,1,0,1,2,0,0,1,0,0,0,1,0,0,0,0,0,2,I
"'Suzanne Nora Johnson – Former Vice Chairman, The Goldman Sachs Group, Inc.",'1-1-2-1-3-1-2-2-7-2-1-7-2,1,1,0,1,0,2,1,0,1,2,0,0,0,1,0,0,1,0,0,0,0,0,2,I
"'Ronald A. Rittenmeyer – Former Chairman, Chief Executive Officer and President, Electronic Data Systems Corporation",'1-1-2-1-3-1-2-2-7-2-1-8,1,1,0,1,0,2,1,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,2,I
"'Douglas Steenland – Former President and Chief Executive Officer, Northwest Airlines Corporation",'1-1-2-1-3-1-2-2-7-2-1-9,1,1,0,1,0,2,1,0,1,2,1,1,1,1,0,0,0,0,0,0,0,0,2,I
"'Theresa M. Stone - Former Executive Vice President and Treasurer, Massachusetts Institute of Technology",'1-1-2-1-3-1-2-2-7-2-1-10,1,1,0,1,0,2,1,0,1,2,1,1,1,1,0,0,0,0,0,0,0,0,2,I
'William G. Jurgensen - Former Chief Executive Officer Nationwide Insurance,'1-1-2-1-3-1-2-2-7-2-1-11,1,1,0,1,0,2,1,0,1,2,1,1,0,1,0,0,0,0,1,0,0,0,2,I
'As of May 2013.,'1-1-2-1-3-1-2-2-7-2-2,0,0,0,1,0,2,0,0,1,2,0,1,0,0,0,0,0,1,0,1,0,0,2,N
'Business,'1-1-2-1-3-1-2-2-8-1,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3,C
"'In the United States, AIG is the largest underwriter of commercial and industrial insurance.",'1-1-2-1-3-1-2-2-8-2-1,1,0,0,1,0,2,1,0,1,2,1,0,1,0,0,1,0,0,1,0,0,0,1,I
"'AIG offers property casualty insurance, life insurance, retirement products, mortgage insurance and other financial services. In the third quarter of 2012, the global property-and-casualty insurance business, Chartis, was renamed AIG Property Casualty. SunAmerica, life-insurance and retirement-services division, was renamed AIG Life and Retirement, other existing brands continue to be used in certain geographies and market segments.",'1-1-2-1-3-1-2-2-8-2-2,2,0,0,1,0,0,0,0,1,2,1,0,1,1,0,0,0,0,1,0,0,0,2,I
'AIG Property Casualty,'1-1-2-1-3-1-2-2-8-2-3,0,0,0,1,0,2,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'AIG Life and Retirement,'1-1-2-1-3-1-2-2-8-2-4,0,0,0,1,0,2,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
