content,nodeID,#ofWords,isLI,isH,FontSize,FontWeight,XxxRatio,ContainUrl,ContainColon,VisionLocation,Depth,#ofSibling,SiblingType,NextNodeType,LastNodeType,Concept,Country,Introduction,Month,Organisation,Total,NextIsLi,LastEndColon,LastLabel,Label
'Steel,'1-1-2-1-1-2-5-2,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,I
'Predecessor(s),'1-1-2-1-1-2-6-1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,C
'Arcelor,'1-1-2-1-1-2-6-2-1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,I
'Mittal Steel Company,'1-1-2-1-1-2-6-2-2,0,0,0,1,0,2,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2,I
'Founded,'1-1-2-1-1-2-7-1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,2,C
'2006,'1-1-2-1-1-2-7-2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,I
'Headquarters,'1-1-2-1-1-2-8-1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,2,C
"'19, Avenue de la Liberté, Luxembourg, Luxembourg",'1-1-2-1-1-2-8-2,0,0,0,1,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,I
'Area served,'1-1-2-1-1-2-9-1,0,0,0,1,1,2,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,2,C
'Worldwide,'1-1-2-1-1-2-9-2,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,I
'Key people,'1-1-2-1-1-2-10-1,0,0,0,1,1,2,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,2,C
"'Lakshmi Mittal 
(",'1-1-2-1-1-2-10-2-1-1,0,0,0,1,0,2,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,I
'Chairman and CEO,'1-1-2-1-1-2-10-2-1-2,0,0,0,0,0,2,1,0,0,2,0,0,0,1,0,0,1,0,1,1,0,0,2,C
'Aditya Mittal,'1-1-2-1-1-2-10-2-2-1-2,0,0,0,1,0,2,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,I
'CFO,'1-1-2-1-1-2-10-2-2-2,0,0,0,0,0,1,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2,C
'Products,'1-1-2-1-1-2-11-1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,C
"'Finished, semi-finished, long and flat products, such as slabs, hot-rolled coil, cold-rolled coil, coated steel products, tinplate and heavy plate, as well as billets, blooms, rebars, wire rod, sections, rails, sheet piles and drawn wire",'1-1-2-1-1-2-11-2,2,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,I
'Revenue,'1-1-2-1-1-2-12-1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,2,C
'US$ 79.44 billion (2013),'1-1-2-1-1-2-12-2,0,0,0,1,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,I
'Operating income,'1-1-2-1-1-2-13-1,0,0,0,1,1,2,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,2,C
'US$ 1.197 billion (2013),'1-1-2-1-1-2-13-2,0,0,0,1,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,I
'Profit,'1-1-2-1-1-2-14-1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,2,C
'US$ -2.545 billion (2013),'1-1-2-1-1-2-14-2,0,0,0,1,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,I
'Total assets,'1-1-2-1-1-2-15-1,0,0,0,1,1,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,C
'US$ 112.30 billion (2013),'1-1-2-1-1-2-15-2,0,0,0,1,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,I
'Total equity,'1-1-2-1-1-2-16-1,0,0,0,1,1,2,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,2,C
'US$ 49.793 billion (2013),'1-1-2-1-1-2-16-2,0,0,0,1,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,I
'Employees,'1-1-2-1-1-2-17-1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,2,C
"'239,000 (2013)",'1-1-2-1-1-2-17-2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,I
'Website,'1-1-2-1-1-2-18-1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,2,C
'www.arcelormittal.com,'1-1-2-1-1-2-18-2,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,I
"'ArcelorMittal S.A. (French pronunciation: ​[aʁsəlɔʁmiˈtal]) is a multinational steel manufacturing corporation headquartered in Avenue de la Liberté, Luxembourg. It was formed in 2006 from the takeover and merger of Arcelor by Mittal Steel. ArcelorMittal is the world's largest steel producer, with an annual crude steel production of 93.6 million tones as of 2012. It is ranked 91st in the 2013 Fortune Global 500 ranking of the world's biggest corporations.",'1-1-2-1-2-1-1,2,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,I
'Contents,'1-1-2-1-2-1-2-1-1,0,0,1,2,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,C
'1 History,'1-1-2-1-2-1-2-1-2-1,0,0,0,1,0,1,1,0,1,2,1,1,1,0,0,0,1,0,0,1,0,0,1,I
"'2 Company structure and subsidiaries 2.1 Headquarters
2.2 Employees",'1-1-2-1-2-1-2-1-2-2,0,0,0,1,0,2,1,0,1,2,1,1,0,1,1,0,0,0,1,1,0,0,2,I
'3 Major plant locations,'1-1-2-1-2-1-2-1-2-3-1,0,0,0,1,0,2,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,2,I
'3.1 Joint ventures (with Nippon Steel),'1-1-2-1-2-1-2-1-2-3-2,0,0,0,1,0,2,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,2,I
'4 See also,'1-1-2-1-2-1-2-1-2-4,0,0,0,1,0,2,1,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,2,I
'5 References,'1-1-2-1-2-1-2-1-2-5,0,0,0,1,0,1,1,0,1,2,1,1,1,1,0,0,0,0,0,0,0,0,2,I
'6 External links,'1-1-2-1-2-1-2-1-2-6,0,0,0,1,0,2,1,0,1,2,1,1,0,1,0,0,0,0,0,0,0,0,2,I
'History,'1-1-2-1-2-1-2-2-1-1-1,0,0,0,1,1,1,0,0,1,2,0,1,0,0,0,0,1,0,0,1,0,0,2,C
"'ArcelorMittal was created by the takeover of Western European steel maker Arcelor (Spain, France, and Luxembourg) by Indian-owned multinational steel maker Mittal Steel in 2006, at a cost of €40.37 per share, approximately $33 billion total. Mittal Steel launched a hostile takeover bid which replaced a previous planned merger between Arcelor and Severstal, which had lacked sufficient shareholder approval. The resulting merged business was named ArcelorMittal and is headquartered in Luxembourg.",'1-1-2-1-2-1-2-2-1-1-2-1,2,0,0,1,0,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,I
"'The resulting firm produced approximately 10% of the world's steel, and was by far the world's largest steel company. Total revenues in 2007 were $105 billion. In October 2008, the market capitalisation of ArcelorMittal was over $30 billion.",'1-1-2-1-2-1-2-2-1-1-2-2,2,0,0,1,0,0,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
"'In December 2008, ArcelorMittal announced several plant closings, including the Bethlehem Steel plant in Lackawanna, New York, and LTV Steel in Hennepin, Illinois.",'1-1-2-1-2-1-2-2-1-1-2-3,1,0,0,1,0,2,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
"'On 30 June 2010, the European Commission fined 17 steel producers a total of €518 million for running a price-fixing cartel, with ArcelorMittal being fined over €270 million.",'1-1-2-1-2-1-2-2-1-1-2-4,1,0,0,1,0,0,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
"'On 26 January 2011, the Stainless steel division split off as a new company, Aperam.",'1-1-2-1-2-1-2-2-1-1-2-5,1,0,0,1,0,2,1,0,1,2,1,0,1,1,0,0,0,1,1,0,0,0,2,I
"'In 2012 the company had $22 billion of debt. As of 2012, due to overcapacity and reduced demand in Europe it had idled 9 of 25 blast furnaces; in October 2012 it permanently shut down two blast furnaces at Florange, France.",'1-1-2-1-2-1-2-2-1-1-2-6,2,0,0,1,0,0,1,0,1,2,1,0,1,1,0,1,0,0,0,0,0,0,2,I
"'On October 31, 2012, the company reported a third-quarter loss of $709 million as compared to a $659 million profit for the same period a year ago, citing the slow down in China's economy.",'1-1-2-1-2-1-2-2-1-1-2-7,2,0,0,1,0,0,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
"'In January 2013, ArcelorMittal bid $1.5 billion to acquire ThyssenKrupp AG's rolling mill in Calvert, Alabama, United States. The joint venture with Nippon Steel & Sumitomo Metal Corporation was finalized in February 2014.",'1-1-2-1-2-1-2-2-1-1-2-8,2,0,0,1,0,2,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
"'In September 2013, the government of Senegal won a court case before an international tribunal to rescind a $2.2 billion deal with ArcelorMittal after the company suspended work on an iron ore mine in the country.",'1-1-2-1-2-1-2-2-1-1-2-9,2,0,0,1,0,0,1,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,2,I
'Company structure and subsidiaries,'1-1-2-1-2-1-2-2-1-2-1,0,0,0,1,1,2,0,0,1,2,0,0,1,0,0,0,0,0,1,0,0,0,2,C
'Lakshmi Mittal (owner of Mittal Steel) is the Chairman and CEO. His family owns 40% of the shares and voting shares in the company.,'1-1-2-1-2-1-2-2-1-2-2,1,0,0,1,0,2,1,0,1,2,0,0,0,1,0,0,0,0,1,0,0,0,1,I
'Headquarters,'1-1-2-1-2-1-2-2-1-3-1,0,0,0,1,1,1,0,0,1,2,0,1,0,0,1,0,0,0,0,1,0,0,2,C
"'The head office of ArcelorMittal is the ARBED building in Luxembourg City, where 600 of its employees work. The building was the head office of Arbed before that company merged with Aceralia and Usinor.",'1-1-2-1-2-1-2-2-1-3-2-1,2,0,0,1,0,2,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,I
"'Although official headquarters is Luxembourg; according to Aditya Mittal, the company's CFO, ArcelorMittal could more accurately be said to be run from the company's office in Berkeley Square in London.",'1-1-2-1-2-1-2-2-1-3-2-2,2,0,0,1,0,2,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,2,I
'Employees,'1-1-2-1-2-1-2-2-1-4-1,0,0,0,1,1,1,0,0,1,2,0,0,1,0,1,0,0,0,0,1,0,0,2,C
"'As of 2011 the company employed over 260,000 persons, of which 37% were in the EU, with a further 16% in non-EU European countries, 16% in Asia, 14% in North America, the remainder split between South America and the Middle East and Africa. ArcelorMittal is also Luxembourg's largest employer. At the beginning of 2011, it employed 6,070 employees in the Grand Duchy.",'1-1-2-1-2-1-2-2-1-4-2,2,0,0,1,0,2,1,0,1,2,0,0,0,1,0,1,0,0,0,0,0,0,1,I
'Major plant locations,'1-1-2-1-2-1-2-2-1-5-1,0,0,0,1,1,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2,C
'Ispat International,'1-1-2-1-2-1-2-2-1-5-2-1-1-1,0,0,0,1,0,2,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,I
'Mittal Steel Company,'1-1-2-1-2-1-2-2-1-5-2-1-1-2-1,0,0,0,1,0,2,1,0,1,2,0,0,1,0,0,0,0,0,1,0,1,1,2,I
"'International Steel Group Bethlehem Steel
Republic Steel
LTV-Steel
Acme Steel",'1-1-2-1-2-1-2-2-1-5-2-1-1-2-2,0,1,0,1,0,2,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,2,I
"'Arcelor Aceralia
Usinor
ARBED",'1-1-2-1-2-1-2-2-1-5-2-1-2,0,1,0,1,0,2,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2,I
"'Kryvorizhstal, UA",'1-1-2-1-2-1-2-2-1-5-2-2-1,0,1,0,1,0,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,2,I
"'Ostrava, CZ",'1-1-2-1-2-1-2-2-1-5-2-2-2,0,1,0,1,0,2,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
"'Katowice Steelworks, PL",'1-1-2-1-2-1-2-2-1-5-2-2-3,0,1,0,1,0,2,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
"'Tadeusz Sendzimir Steelworks, PL",'1-1-2-1-2-1-2-2-1-5-2-2-4,0,1,0,1,0,2,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
"'Hunedoara steel works, RO",'1-1-2-1-2-1-2-2-1-5-2-2-5,0,1,0,1,0,2,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
"'Galați steel works, RO",'1-1-2-1-2-1-2-2-1-5-2-2-6,0,1,0,1,0,2,1,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,2,I
'Joint ventures (with Nippon Steel),'1-1-2-1-2-1-2-2-2-1,0,0,1,2,1,2,1,0,1,2,0,1,0,0,0,0,0,0,0,0,1,1,2,C
"'New Carlisle, Indiana, USA (built 1991)",'1-1-2-1-2-1-2-2-2-2-1-1,0,1,0,1,0,2,1,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,1,I
"'AM/NS Calvert. Formerly named ThyssenKrupp Steel USA and located in Calvert, Alabama, the facility was purchased from ThyssenKrupp through a 50/50 joint partnership with Nippon Steel & Sumitomo Metal Corp in February 2014 for $1.5 billion and renamed AM/NS Calvert. A greenfield construction project which began in 2007, the facility began operation in 2010 and has a production capacity of 5.3 million tons and includes a hot strip mill, cold roll mill and 4 coating lines. Products from the facility are marketed in the NAFTA region through managing partner ArcelorMittal.",'1-1-2-1-2-1-2-2-2-2-1-2,2,1,0,1,0,2,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,2,I
'See also,'1-1-2-1-2-1-2-2-2-2-2-1,0,0,0,1,1,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2,C
'ArcelorMittal Orbit,'1-1-2-1-2-1-2-2-2-2-2-2-1,0,0,0,1,0,2,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,I
'List of steel producers,'1-1-2-1-2-1-2-2-2-2-2-2-2,0,0,0,1,0,2,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,2,I
'External links,'1-1-2-1-2-1-2-2-2-2-3,0,0,0,1,1,2,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,2,C
'This section requires expansion. (October 2012),'1-1-2-1-2-2,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,1,N
'ArcelorMittal Ostrava.,'1-1-2-1-2-3-1-2,0,0,0,1,0,2,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,3,N
"'Locations of steel mills, iron ore and coal mines owned by ArcelorMittal.",'1-1-2-1-2-3-2-2,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,3,N
'This section requires expansion. (March 2014),'1-1-2-1-2-4,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,3,N
'Wikinews has related news: Arcelor declares merger with Mittal Steel,'1-1-2-2-1-2,1,0,0,1,1,2,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,3,N
'Official website,'1-1-2-2-2-1-1,0,0,0,1,0,2,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,3,I
'official website germany,'1-1-2-2-2-1-2,0,0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,2,I
'official website luxembourg,'1-1-2-2-2-1-3,0,0,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,2,I
'Euro Stoxx 50 companies of Europe,'1-1-2-2-2-2-1,0,0,0,2,1,2,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,2,C
'Air Liquide Allianz Anheuser-Busch InBev,'1-1-2-2-2-2-2-1,0,0,0,1,0,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,I
'ArcelorMittal,'1-1-2-2-2-2-2-2-1,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,I
'ASML Holding AXA Banco Santander BASF Bayer BMW BBVA BNP Paribas Carrefour CRH Daimler Danone Deutsche Bank Deutsche Telekom E.ON Enel Essilor GDF Suez Generali Iberdrola Inditex Intesa Sanpaolo L'Oréal LVMH Munich Re Nokia Orange Philips Repsol RWE Saint-Gobain Sanofi SAP Schneider Electric Siemens Société Générale Telefónica Total Unibail-Rodamco UniCredit Unilever Vinci Vivendi Volkswagen,'1-1-2-2-2-2-2-2-2,2,0,0,1,0,2,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2,I
'CAC 40 companies of France (Last update 21. January 2013),'1-1-2-2-2-3-1,1,0,0,1,1,2,1,0,1,1,0,1,0,0,0,1,0,1,1,1,0,0,2,C
'Accor Air Liquide Airbus Group Alstom,'1-1-2-2-2-3-2-1,0,0,0,1,0,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,I
'ArcelorMittal,'1-1-2-2-2-3-2-2-1,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,I
'AXA BNP Paribas Bouygues Capgemini Carrefour Crédit Agricole EDF Essilor GDF Suez Gemalto Groupe Danone L'Oréal Lafarge Legrand LVMH Michelin Orange Pernod Ricard PPR Publicis Renault Safran Saint-Gobain Sanofi Schneider Electric Société Générale Solvay STMicroelectronics Technip Total Unibail-Rodamco Vallourec Veolia Environnement VINCI Vivendi,'1-1-2-2-2-3-2-2-2,2,0,0,1,0,2,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2,I
'AEX companies of the Netherlands,'1-1-2-2-2-4-1-1,0,0,0,2,1,2,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,2,C
'Aegon Ahold Air France-KLM Akzo Nobel Aperam,'1-1-2-2-2-4-1-2-1,0,0,0,1,0,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,I
'ArcelorMittal,'1-1-2-2-2-4-1-2-2-1,0,0,0,1,1,1,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,2,I
'ASML Boskalis Corio DSM Fugro Heineken ING KPN Philips PostNL Randstad Reed Elsevier Royal Dutch Shell SBM Offshore TNT Express Unibail-Rodamco Unilever Wolters Kluwer,'1-1-2-2-2-4-1-2-2-2,1,0,0,1,0,2,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,2,I
'LuxX Index companies of Luxembourg,'1-1-2-2-2-4-2-1,0,0,0,2,1,2,1,0,2,1,0,1,0,0,0,0,0,0,1,0,0,0,2,C
'Aperam,'1-1-2-2-2-4-2-2-1,0,0,0,1,0,1,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,I
'ArcelorMittal,'1-1-2-2-2-4-2-2-2-1,0,0,0,1,1,1,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,2,I
'BIP Investment Partners Foyer KBC Group Luxempart Reinet Investments RTL Group SES Socfinaf Socfinasia,'1-1-2-2-2-4-2-2-2-2,1,0,0,1,0,2,1,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,2,I
'IBEX 35 companies of Spain,'1-1-2-2-2-4-3-1,0,0,0,2,1,2,1,0,2,1,0,1,0,0,0,1,0,0,1,1,0,0,2,C
'Abengoa Abertis Acciona Acerinox ACS Amadeus IT Holding,'1-1-2-2-2-4-3-2-1,0,0,0,1,0,2,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,I
'ArcelorMittal,'1-1-2-2-2-4-3-2-2-1,0,0,0,1,1,1,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,2,I
'Banco Popular Español Banco Sabadell Banco Santander Bankinter BBVA BME Caixabank DIA Enagás Endesa FCC Ferrovial Gamesa Gas Natural Grifols Iberdrola Inditex Indra International Airlines Group Jazztel Mapfre Mediaset España Obrascón Huarte Lain Red Eléctrica Repsol Sacyr Vallehermoso Técnicas Reunidas Telefónica,'1-1-2-2-2-4-3-2-2-2,2,0,0,1,0,2,1,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,2,I
