content,nodeID,#ofWords,isLI,isH,FontSize,FontWeight,XxxRatio,ContainUrl,ContainColon,VisionLocation,Depth,#ofSibling,SiblingType,NextNodeType,LastNodeType,Concept,Country,Introduction,Month,Organisation,Total,NextIsLi,LastEndColon,LastLabel,Label
'Predecessor(s),'1-1-1-1-1-2-1-1-2-6-1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,C
'American Telephone and Telegraph Company,'1-1-1-1-1-2-1-1-2-6-2,0,0,0,0,0,2,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,I
'Founded,'1-1-1-1-1-2-1-1-2-7-1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,2,C
"'October 5, 1983 (1983-10-05)",'1-1-1-1-1-2-1-1-2-7-2,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,I
'Founder(s),'1-1-1-1-1-2-1-1-2-8-1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,C
'Alexander Graham Bell,'1-1-1-1-1-2-1-1-2-8-2,0,0,0,0,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,I
'Headquarters,'1-1-1-1-1-2-1-1-2-9-1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,2,C
"'Whitacre Tower, Downtown,
Dallas, Texas, United States",'1-1-1-1-1-2-1-1-2-9-2,0,0,0,0,0,2,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,I
'Key people,'1-1-1-1-1-2-1-1-2-10-1,0,0,0,0,1,2,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,2,C
'Randall Stephenson,'1-1-1-1-1-2-1-1-2-10-2-1,0,0,0,0,0,2,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,I
'(Chairman & CEO),'1-1-1-1-1-2-1-1-2-10-2-2,0,0,0,0,0,2,0,0,0,2,0,0,0,1,0,0,1,0,1,1,0,0,2,I
'Products,'1-1-1-1-1-2-1-1-2-11-1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,2,C
"'Fixed line and mobile telephony, broadband and fixed-line internet services, digital television",'1-1-1-1-1-2-1-1-2-11-2,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,I
'Revenue,'1-1-1-1-1-2-1-1-2-12-1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,2,C
'US$ 128.752 billion (2013),'1-1-1-1-1-2-1-1-2-12-2,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,I
'Operating income,'1-1-1-1-1-2-1-1-2-13-1,0,0,0,0,1,2,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,2,C
'US$ 030.479 billion (2013),'1-1-1-1-1-2-1-1-2-13-2,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,I
'Net income,'1-1-1-1-1-2-1-1-2-14-1,0,0,0,0,1,2,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,2,C
'US$ 018.249 billion (2013),'1-1-1-1-1-2-1-1-2-14-2,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,I
'Total assets,'1-1-1-1-1-2-1-1-2-15-1,0,0,0,0,1,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,C
'US$ 277.787 billion (2013),'1-1-1-1-1-2-1-1-2-15-2,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,I
'Employees,'1-1-1-1-1-2-1-1-2-16-1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,2,C
"'246,740 (2013)",'1-1-1-1-1-2-1-1-2-16-2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,I
'Subsidiaries,'1-1-1-1-1-2-1-1-2-17-1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,C
'AT&T Corporation,'1-1-1-1-1-2-1-1-2-17-2-1,0,0,0,0,0,2,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,I
'AT&T Mobility,'1-1-1-1-1-2-1-1-2-17-2-2,0,0,0,0,0,2,1,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'BellSouth,'1-1-1-1-1-2-1-1-2-17-2-3,0,0,0,0,0,1,1,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Southwestern Bell,'1-1-1-1-1-2-1-1-2-17-2-4,0,0,0,0,0,2,1,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'AT&T Teleholdings,'1-1-1-1-1-2-1-1-2-17-2-5,0,0,0,0,0,2,1,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Aio Wireless,'1-1-1-1-1-2-1-1-2-17-2-6,0,0,0,0,0,2,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,2,I
'Website,'1-1-1-1-1-2-1-1-2-18-1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,2,C
'ATT.com,'1-1-1-1-1-2-1-1-2-18-2,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,I
"'References: for DJIA listing, http://www.marketwatch.com/investing/index/djia",'1-1-1-1-1-2-1-1-2-19,0,0,0,0,0,2,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,C
"'AT&T Inc. (stylized as at&t) is an American multinational telecommunications corporation, headquartered at Whitacre Tower in downtown Dallas, Texas. AT&T is the second largest provider of mobile telephony and the largest provider of fixed telephony in the United States, and also provides broadband subscription television services. AT&T is the third-largest company in Texas (the largest non-oil company, behind only ExxonMobil and ConocoPhillips, and also the largest Dallas company). As of May 2013, AT&T is the 21st largest company in the world by market value, and the 13th largest non-oil company. As of 2014, it is also the 20th largest mobile telecom operator in the world, with over 250 million mobile customers.",'1-1-1-1-1-2-1-2-1-1-1,2,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,N
"'The current iteration of AT&T Inc. began its existence as Southwestern Bell Corporation, one of seven Regional Bell Operating Companies (RBOC's) created in 1983 in the divestiture of parent company American Telephone and Telegraph Company (founded 1885, later AT&T Corp.) due to the United States v. AT&T antitrust lawsuit. Southwestern Bell changed its name to SBC Communications Inc. in 1995. In 2005, SBC purchased former parent AT&T Corp. and took on its branding, with the merged entity naming itself AT&T Inc. and using the iconic AT&T Corp. logo and stock-trading symbol.",'1-1-1-1-1-2-1-2-1-1-2,2,0,0,0,0,2,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,3,N
"'The current AT&T reconstitutes much of the former Bell System and includes ten of the original 22 Bell Operating Companies, along with one it partially owned (Southern New England Telephone), and the original long distance division.",'1-1-1-1-1-2-1-2-1-1-3,2,0,0,0,0,2,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,N
'Contents,'1-1-1-1-1-2-1-2-1-2-1-1,0,0,1,2,1,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,3,C
'1 History,'1-1-1-1-1-2-1-2-1-2-1-2-1,0,0,0,0,0,1,1,0,0,2,1,0,1,0,0,0,1,0,0,1,0,0,1,I
"'2 Political contributions and lobbying 2.1 American Legislative Exchange Council
2.2 Legislation",'1-1-1-1-1-2-1-2-1-2-1-2-2,1,0,0,0,0,2,1,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
"'3 Landline operating companies 3.1 Former operating companies
3.2 Future of rural landlines",'1-1-1-1-1-2-1-2-1-2-1-2-3,1,0,0,0,0,2,1,0,0,2,1,0,1,1,0,0,0,0,1,0,0,0,2,I
'4 Corporate structure,'1-1-1-1-1-2-1-2-1-2-1-2-4,0,0,0,0,0,2,1,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'5 Corporate governance,'1-1-1-1-1-2-1-2-1-2-1-2-5,0,0,0,0,0,2,1,0,0,2,1,0,1,1,0,0,1,0,0,1,0,0,2,I
"'6 Criticism and controversies 6.1 Hemisphere database
6.2 Censorship
6.3 Privacy controversy
6.4 Intellectual property filtering
6.5 Discrimination against local Public-access television channels
6.6 Information security
6.7 Accusations of enabling fraud",'1-1-1-1-1-2-1-2-1-2-1-2-6,1,0,0,0,0,2,1,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
"'7 Naming rights and sponsorships 7.1 Buildings
7.2 Venues
7.3 Sponsorships
7.4 Miscellaneous",'1-1-1-1-1-2-1-2-1-2-1-2-7,1,0,0,0,0,2,1,0,0,2,1,0,1,1,0,0,1,0,0,0,0,0,2,I
'8 Global presence,'1-1-1-1-1-2-1-2-1-2-1-2-8,0,0,0,0,0,2,1,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'9 Enterprise SIP Trunking Services,'1-1-1-1-1-2-1-2-1-2-1-2-9,0,0,0,0,0,2,1,0,0,2,1,0,1,1,0,0,0,0,1,0,0,0,2,I
'10 Alliances,'1-1-1-1-1-2-1-2-1-2-1-2-10,0,0,0,0,0,1,1,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'11 See also,'1-1-1-1-1-2-1-2-1-2-1-2-11,0,0,0,0,0,2,1,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'12 References,'1-1-1-1-1-2-1-2-1-2-1-2-12,0,0,0,0,0,1,1,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'13 External links,'1-1-1-1-1-2-1-2-1-2-1-2-13,0,0,0,0,0,2,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,2,I
'History,'1-1-1-1-1-2-1-2-1-2-2-1-1,0,0,0,0,1,1,0,0,0,2,0,1,0,0,0,0,1,0,0,1,0,0,2,C
'Main article: History of AT&T,'1-1-1-1-1-2-1-2-1-2-2-1-2-1,0,0,0,0,0,2,1,1,0,2,1,0,1,0,0,0,1,0,0,0,0,0,1,I
"'AT&T can indirectly trace its origin back to the original Bell Telephone Company founded by Alexander Graham Bell after his invention of the telephone. One of that company's subsidiaries was American Telephone and Telegraph Company (AT&T), established in 1885, which acquired the Bell Company on December 31, 1899 for legal reasons, leaving AT&T as the main company. AT&T established a network of subsidiaries in the United States that held a government-authorized phone service monopoly, formalized with the Kingsbury Commitment, throughout most of the twentieth century. This monopoly was known as the Bell System, and during this period, AT&T was also known by the nickname Ma Bell. For periods of time, the former AT&T was the world's largest phone company.",'1-1-1-1-1-2-1-2-1-2-2-1-2-2,2,0,0,0,0,2,1,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
"'In 1984, US regulators broke up the AT&T monopoly, requiring AT&T to divest its regional subsidiaries and turning them each into individual companies. These new companies were known as Regional Bell Operating Companies, or more informally, Baby Bells. AT&T continued to operate long distance services, but thanks to the breakup, faced competition from new competitors such as MCI and Sprint.",'1-1-1-1-1-2-1-2-1-2-2-1-2-3,2,0,0,0,0,2,1,0,0,2,1,0,1,1,0,0,0,0,1,0,0,0,2,I
"'Southwestern Bell was one of the companies created by the breakup of AT&T. It wasn't long before the company started a series of acquisitions. This includes the 1987 acquisition of Metromedia mobile business, and the acquisition of several cable companies in the early 1990s. In the later half of the 1990s, the company acquired several other telecommunications companies, including some baby bells, while selling its cable business. During this time, the company changed its name to SBC Communications. By 1998, the company was in the top 15 of the Fortune 500, and by 1999 the company was part of the Dow Jones Industrial Average.",'1-1-1-1-1-2-1-2-1-2-2-1-2-4,2,0,0,0,0,0,1,0,0,2,1,0,1,1,0,0,0,0,1,0,0,0,2,I
"'In 2005, SBC purchased AT&T for $16 billion. After this purchase, SBC adopted the AT&T name and brand. The original 1885 AT&T still exists as the long-distance phone subsidiary of this company. Today, the current AT&T owns 11 of the original 24 Bell System companies.",'1-1-1-1-1-2-1-2-1-2-2-1-2-5,2,0,0,0,0,2,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
"'In 2013, the Spanish Government would have dampened a friendly takeover attempt of AT&T on Telefónica, valued in 122,000 million euros. Such an impediment would be justified in the strategic nature of the company and AT&T would have taken a step backward.",'1-1-1-1-1-2-1-2-1-2-2-1-2-6,2,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
"'AT&T today is the seventh-largest company in the United States and the 14th largest in the world. It provides landline phone service, long-distance, mobile phone service and cable television service.",'1-1-1-1-1-2-1-2-1-2-2-1-2-7,2,0,0,0,0,0,1,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
"'In September 2013, AT&T announced it would expand into Latin America through a collaboration with Carlos Slim’s America Movil.",'1-1-1-1-1-2-1-2-1-2-2-1-2-8,1,0,0,0,0,2,1,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
"'On December 17, 2013, AT&T announced plans to sell its Connecticut wireline operations to Stamford-based Frontier Communications. Roughly 2,700 wireline employees supporting AT&T’s operations in Connecticut will transfer with the business to Frontier, as well as 900,000 voice connections, 415,000 broadband connections, and 180,000 U-verse video subscribers.",'1-1-1-1-1-2-1-2-1-2-2-1-2-9,2,0,0,0,0,2,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,2,I
'Political contributions and lobbying,'1-1-1-1-1-2-1-2-1-2-2-2-1,0,0,0,0,1,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2,C
"'According to the Center for Responsive Politics, AT&T is the second largest donor to United States political campaigns, and the top American corporate donor, having contributed more than US$47.7 million since 1990, 56% and 44% of which went to Republican and Democratic recipients, respectively. Also, during the period of 1998 to 2010, the company expended US$130 million on lobbying in the United States. A key political issue for AT&T has been the question of which businesses win the right to profit by providing broadband internet access in the United States.",'1-1-1-1-1-2-1-2-1-2-2-2-2-1,2,0,0,0,0,2,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,I
"'In 2005, AT&T was among 53 entities that contributed the maximum of $250,000 to the second inauguration of President George W. Bush.",'1-1-1-1-1-2-1-2-1-2-2-2-2-2,1,0,0,0,0,2,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,2,I
'American Legislative Exchange Council,'1-1-1-1-1-2-1-2-1-2-2-3-1,0,0,0,0,1,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,2,C
"'Bill Leahy, representing AT&T, sits on the Private Enterprise Board of the American Legislative Exchange Council (ALEC).",'1-1-1-1-1-2-1-2-1-2-2-3-2,1,0,0,0,0,2,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,I
'Legislation,'1-1-1-1-1-2-1-2-1-2-2-4-1,0,0,0,0,1,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,2,C
"'AT&T supported the Federal Communications Commission Process Reform Act of 2013 (H.R. 3675; 113th Congress), a bill that would make a number of changes to procedures that the Federal Communications Commission (FCC) follows in its rulemaking processes. The FCC would have to act in a more transparent way as a result of this bill, forced to accept public input about regulations. Executive Vice President - Federal Relations Tim McKone said that the bill's ""much needed institutional reforms will help arm the agency with the tools to keep pace with the Internet speed of today's marketplace. It will also ensure that outmoded regulatory practices for today's competitive marketplace are properly placed in the dustbin of history.""",'1-1-1-1-1-2-1-2-1-2-2-4-2,2,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,I
'Landline operating companies,'1-1-1-1-1-2-1-2-1-2-2-5-1,0,0,0,0,1,2,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,2,C
"'Of the twenty-four companies that were part of the Bell System, eleven are a part of the current AT&T:",'1-1-1-1-1-2-1-2-1-2-2-5-2-1,1,0,0,0,0,2,1,2,0,2,0,1,0,0,0,0,0,0,1,0,1,1,1,C
'BellSouth Telecommunications (formerly known as Southern Bell; includes former South Central Bell),'1-1-1-1-1-2-1-2-1-2-2-5-2-2-1,1,1,0,0,0,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,1,I
'Illinois Bell,'1-1-1-1-1-2-1-2-1-2-2-5-2-2-2,0,0,0,0,0,2,1,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,2,I
'Indiana Bell,'1-1-1-1-1-2-1-2-1-2-2-5-2-2-3,0,0,0,0,0,2,1,0,0,2,1,1,1,1,0,1,0,0,0,1,0,0,2,I
'Michigan Bell,'1-1-1-1-1-2-1-2-1-2-2-5-2-2-4,0,0,0,0,0,2,1,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,2,I
'Ohio Bell,'1-1-1-1-1-2-1-2-1-2-2-5-2-2-5,0,0,0,0,0,2,1,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,2,I
'Pacific Bell,'1-1-1-1-1-2-1-2-1-2-2-5-2-2-6-1,0,0,0,0,0,2,1,0,0,2,0,0,1,0,0,0,0,0,0,0,1,1,2,I
'Nevada Bell (formerly known as Bell Telephone Company of Nevada),'1-1-1-1-1-2-1-2-1-2-2-5-2-2-6-2,1,1,0,0,0,2,1,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,2,I
'Southwestern Bell,'1-1-1-1-1-2-1-2-1-2-2-5-2-2-7,0,0,0,0,0,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,1,1,2,I
'Wisconsin Bell (formerly Wisconsin Telephone),'1-1-1-1-1-2-1-2-1-2-2-5-2-2-8,0,1,0,0,0,2,1,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,2,I
'Southern New England Telephone (sale pending to Frontier Communications),'1-1-1-1-1-2-1-2-1-2-2-5-2-2-9,0,1,0,0,0,2,1,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,2,I
'Former operating companies,'1-1-1-1-1-2-1-2-1-2-2-6-1,0,0,0,0,1,2,0,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0,2,C
'The following companies have gone to defunct status under SBC/AT&T ownership:,'1-1-1-1-1-2-1-2-1-2-2-6-2-1,1,0,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,1,0,1,1,1,C
"'Southwestern Bell Texas – a separate operating company created by SBC, absorbed operations of original SWBT on December 30, 2001 and became Southwestern Bell Telephone, L.P.; eventually merged into SWBT Inc. in 2007 which became the current Southwestern Bell",'1-1-1-1-1-2-1-2-1-2-2-6-2-2-1,2,1,0,0,0,2,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,I
"'Woodbury Telephone – merged into Southern New England Telephone on June 1, 2007.",'1-1-1-1-1-2-1-2-1-2-2-6-2-2-2,1,1,0,0,0,2,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,2,I
'Future of rural landlines,'1-1-1-1-1-2-1-2-1-2-2-7-1,0,0,0,0,1,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2,C
"'AT&T has stated that it will declare its intentions for its rural landlines on November 7, 2012. AT&T had previously announced that it was considering a sale of its rural landlines, which are not wired for AT&T's U-verse service; however, it has also stated that it may keep the business after all.",'1-1-1-1-1-2-1-2-1-2-2-7-2-1,2,0,0,0,0,0,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,I
'AT&T would not be the first Baby Bell to sell off rural landlines. Ameritech sold some of its Wisconsin lines to CenturyTel in 1998; BellSouth sold some of its lines to MebTel in the 2000s; U S WEST sold many historically Bell landlines to Lynch Communications and Pacific Telecom in the 1990s; Verizon sold many of its New England lines to FairPoint in 2008 and its West Virginia operations to Frontier Communications in 2010.,'1-1-1-1-1-2-1-2-1-2-2-7-2-2,2,0,0,0,0,2,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,2,I
'Corporate structure,'1-1-1-1-1-2-1-2-1-2-2-8-1,0,0,0,0,1,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2,C
'AT&T Inc. has retained the holding companies it has acquired over the years resulting in the following corporate structure:,'1-1-1-1-1-2-1-2-1-2-2-8-2-1,1,0,0,0,0,0,0,2,1,2,0,1,0,0,0,0,0,0,1,0,0,0,1,C
'publicly traded holding company,'1-1-1-1-1-2-1-2-1-2-2-8-2-2-1,0,0,0,0,0,0,1,0,1,2,0,1,0,0,0,0,0,0,1,0,1,1,1,I
"'Southwestern Bell Telephone Company d/b/a AT&T Arkansas, AT&T Kansas, AT&T Missouri, AT&T Oklahoma, AT&T Southwest, AT&T Texas",'1-1-1-1-1-2-1-2-1-2-2-8-2-2-2-1,1,1,0,0,0,2,1,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,2,I
"'AT&T Teleholdings, Inc. d/b/a AT&T East, AT&T Midwest, AT&T West; formerly Ameritech, acquired in 1999; absorbed Pacific Telesis and SNET Corp. under AT&T ownership Illinois Bell Telephone Company d/b/a AT&T Illinois
Indiana Bell Telephone Company d/b/a AT&T Indiana
Michigan Bell Telephone Company d/b/a AT&T Michigan
The Ohio Bell Telephone Company d/b/a AT&T Ohio
Pacific Bell Telephone Company d/b/a AT&T California Nevada Bell Telephone Company d/b/a AT&T Nevada

The Southern New England Telephone Company d/b/a AT&T Connecticut (includes former Woodbury Telephone)
Wisconsin Bell, Inc. d/b/a AT&T Wisconsin",'1-1-1-1-1-2-1-2-1-2-2-8-2-2-2-2,2,1,0,0,0,2,1,0,1,2,1,1,0,1,0,0,0,0,0,0,0,0,2,I
'AT&T Corp.,'1-1-1-1-1-2-1-2-1-2-2-8-2-2-2-3-1,0,0,0,0,0,2,1,0,1,2,0,0,1,0,0,0,0,0,0,0,1,1,2,I
"'Alascom, Inc. d/b/a AT&T Alaska",'1-1-1-1-1-2-1-2-1-2-2-8-2-2-2-3-2,0,1,0,0,0,2,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,2,I
"'BellSouth Corporation d/b/a AT&T South, acquired 2006",'1-1-1-1-1-2-1-2-1-2-2-8-2-2-2-4,0,1,0,0,0,2,1,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,2,I
"'BellSouth Telecommunications, LLC d/b/a AT&T Alabama, AT&T Florida, AT&T Georgia, AT&T Louisiana, AT&T Kentucky, AT&T Mississippi, AT&T North Carolina, AT&T South Carolina, AT&T Southeast, AT&T Tennessee",'1-1-1-1-1-2-1-2-1-2-2-8-2-2-2-5,1,1,0,0,0,2,1,0,1,2,1,1,1,1,0,0,0,0,0,0,0,0,2,I
'AT&T Mobility,'1-1-1-1-1-2-1-2-1-2-2-8-2-2-2-6,0,0,0,0,0,2,1,0,1,2,1,1,1,1,0,0,0,0,0,0,0,0,2,I
'Aio Wireless,'1-1-1-1-1-2-1-2-1-2-2-8-2-2-2-7,0,0,0,0,0,2,1,0,1,2,1,1,1,1,0,0,0,0,0,0,0,0,2,I
'Cricket Communications,'1-1-1-1-1-2-1-2-1-2-2-8-2-2-2-8,0,0,0,0,0,2,1,0,1,2,1,1,0,1,0,0,0,0,0,0,0,0,2,I
'Corporate governance,'1-1-1-1-1-2-1-2-1-2-2-9-1,0,0,0,0,1,2,0,0,1,2,0,1,0,0,0,0,1,0,0,1,0,0,2,C
'AT&T's current board of directors:,'1-1-1-1-1-2-1-2-1-2-2-9-2-1,0,0,0,0,0,2,0,2,1,2,0,1,0,0,0,0,0,0,0,0,1,1,1,C
'Randall L. Stephenson – Chairman and Chief Executive Officer,'1-1-1-1-1-2-1-2-1-2-2-9-2-2-1-1,0,1,0,0,0,2,1,0,1,2,0,0,1,0,0,0,1,0,0,0,0,0,1,I
'James H. Blanchard,'1-1-1-1-1-2-1-2-1-2-2-9-2-2-1-2,0,1,0,0,0,2,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,2,I
'Gilbert F. Amelio,'1-1-1-1-1-2-1-2-1-2-2-9-2-2-2,0,0,0,0,0,2,1,0,1,2,1,1,1,0,0,0,0,0,0,0,1,1,2,I
'Reuben V. Anderson,'1-1-1-1-1-2-1-2-1-2-2-9-2-2-3,0,1,0,0,0,2,0,0,1,2,1,1,1,1,0,0,0,0,0,0,0,0,2,I
'Jaime Chico Pardo,'1-1-1-1-1-2-1-2-1-2-2-9-2-2-4,0,1,0,0,0,2,0,0,1,2,1,1,1,1,0,0,0,0,0,0,0,0,2,I
'James P. Kelly,'1-1-1-1-1-2-1-2-1-2-2-9-2-2-5,0,1,0,0,0,2,0,0,1,2,1,1,1,1,0,0,0,0,0,0,0,0,2,I
'Jon C. Madonna,'1-1-1-1-1-2-1-2-1-2-2-9-2-2-6,0,0,0,0,0,2,1,0,1,2,1,1,1,1,0,0,0,0,0,0,0,0,2,I
'Lynn M. Martin,'1-1-1-1-1-2-1-2-1-2-2-9-2-2-7,0,0,0,0,0,2,1,0,1,2,1,1,1,1,0,0,0,0,0,0,0,0,2,I
'John B. McCoy,'1-1-1-1-1-2-1-2-1-2-2-9-2-2-8,0,0,0,0,0,2,1,0,1,2,1,1,1,1,0,0,0,0,0,0,1,1,2,I
'Joyce M. Roché,'1-1-1-1-1-2-1-2-1-2-2-9-2-2-9,0,1,0,0,0,2,0,0,1,2,1,1,1,1,0,0,0,0,0,0,0,0,2,I
'Matthew K. Rose,'1-1-1-1-1-2-1-2-1-2-2-9-2-2-10,0,1,0,0,0,2,0,0,1,2,1,1,1,1,0,0,0,0,0,0,0,0,2,I
'Laura D'Andrea Tyson,'1-1-1-1-1-2-1-2-1-2-2-9-2-2-11,0,1,0,0,0,2,0,0,1,2,1,1,0,1,0,0,0,0,0,0,0,0,2,I
