content,nodeID,#ofWords,isLI,isH,FontSize,FontWeight,XxxRatio,ContainUrl,ContainColon,VisionLocation,Depth,#ofSibling,SiblingType,NextNodeType,LastNodeType,Concept,Country,Date,Institution,Month,Topic,Total,NextIsLi,LastEndColon,LastLabel,Label
'NASA Ames,'1-2-2-1-1-3-1-2-4-2,0,0,0,0,0,2,0,0,1,2,0,0,0,1,0,0,0,1,0,0,1,0,0,1,I
'Publicity Chair,'1-2-2-1-1-3-1-2-5,0,0,1,2,1,2,0,0,1,2,1,1,0,0,1,0,0,0,0,0,1,0,0,2,C
'Sandip Ray,'1-2-2-1-1-3-1-2-6-1,0,0,0,1,1,2,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,C
'University of Texas at Austin,'1-2-2-1-1-3-1-2-6-2,0,0,0,0,0,2,0,0,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,I
'Program Committee,'1-2-2-1-1-3-1-3,0,0,1,2,1,2,0,0,1,2,1,1,0,0,1,0,0,0,0,0,1,0,0,2,C
'Azadeh Farzan,'1-2-2-1-1-3-2-1-1-1,0,0,0,1,0,2,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,C
'University of Toronto,'1-2-2-1-1-3-2-1-1-2,0,0,0,0,0,2,0,0,1,2,0,0,0,1,0,0,0,1,0,0,1,0,0,1,I
'Jasmin Fisher,'1-2-2-1-1-3-2-1-2-1,0,0,0,1,0,2,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,C
'Microsoft Research,'1-2-2-1-1-3-2-1-2-2,0,0,0,0,0,2,0,0,1,2,0,0,0,1,0,0,0,1,0,0,1,0,0,1,I
'Cormac Flanagan,'1-2-2-1-1-3-2-1-3-1,0,0,0,1,0,2,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,C
'University of California at Santa Cruz,'1-2-2-1-1-3-2-1-3-2,0,0,0,0,0,2,0,0,1,2,0,0,0,1,0,1,0,1,0,0,1,0,0,1,I
'Steven German,'1-2-2-1-1-3-2-1-4-1,0,0,0,1,0,2,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,C
'IBM Research,'1-2-2-1-1-3-2-1-4-2,0,0,0,0,0,2,0,0,1,2,0,0,0,1,0,0,0,1,0,0,1,0,0,1,I
'Dimitra Giannakopoulou,'1-2-2-1-1-3-2-1-5-1,0,0,0,1,0,2,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,C
'NASA Ames,'1-2-2-1-1-3-2-1-5-2,0,0,0,0,0,2,0,0,1,2,0,0,0,1,0,0,0,1,0,0,1,0,0,1,I
'Ganesh Gopalakrishnan,'1-2-2-1-1-3-2-1-6-1,0,0,0,1,0,2,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,C
'University of Utah,'1-2-2-1-1-3-2-1-6-2,0,0,0,0,0,2,0,0,1,2,0,0,0,1,0,0,0,1,0,0,1,0,0,1,I
'Susanne Graf,'1-2-2-1-1-3-2-1-7-1,0,0,0,1,0,2,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,C
'VERIMAG,'1-2-2-1-1-3-2-1-7-2,0,0,0,0,0,1,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,I
'Keijo Heljanko,'1-2-2-1-1-3-2-1-8-1,0,0,0,1,0,2,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,C
'Aalto University,'1-2-2-1-1-3-2-1-8-2,0,0,0,0,0,2,0,0,1,2,0,0,0,1,0,0,0,1,0,0,1,0,0,1,I
'William N. Hung,'1-2-2-1-1-3-2-1-9-1,0,0,0,1,0,2,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,C
'Synopsys,'1-2-2-1-1-3-2-1-9-2,0,0,0,0,0,1,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,I
'Franjo Ivancic,'1-2-2-1-1-3-2-1-10-1,0,0,0,1,0,2,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,C
'NEC Labs,'1-2-2-1-1-3-2-1-10-2,0,0,0,0,0,2,0,0,1,2,0,0,0,1,0,0,0,1,0,0,1,0,0,1,I
'Joost-Pieter Katoen,'1-2-2-1-1-3-2-1-11-1,0,0,0,1,0,2,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,C
'RWTH Aachen,'1-2-2-1-1-3-2-1-11-2,0,0,0,0,0,2,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,I
'Stefan Kowalewski,'1-2-2-1-1-3-2-1-12-1,0,0,0,1,0,2,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,C
'RWTH Aachen,'1-2-2-1-1-3-2-1-12-2,0,0,0,0,0,2,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,I
'Daniel Kroening,'1-2-2-1-1-3-2-1-13-1,0,0,0,1,0,2,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,C
'University of Oxford,'1-2-2-1-1-3-2-1-13-2,0,0,0,0,0,2,0,0,1,2,0,0,0,1,0,0,0,1,0,0,1,0,0,1,I
'Orna Kupferman,'1-2-2-1-1-3-2-1-14-1,0,0,0,1,0,2,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,C
'Hebrew University,'1-2-2-1-1-3-2-1-14-2,0,0,0,0,0,2,0,0,1,2,0,0,0,1,0,0,0,1,0,0,1,0,0,1,I
'Robert P. Kurshan,'1-2-2-1-1-3-2-1-15-1,0,0,0,1,0,2,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,C
'Cadence Design Systems,'1-2-2-1-1-3-2-1-15-2,0,0,0,0,0,2,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,I
'Akash Lal,'1-2-2-1-1-3-2-1-16-1,0,0,0,1,0,2,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,C
'Microsoft Research,'1-2-2-1-1-3-2-1-16-2,0,0,0,0,0,2,0,0,1,2,0,0,0,1,0,0,0,1,0,0,1,0,0,1,I
'Kim G. Larsen,'1-2-2-1-1-3-2-1-17-1,0,0,0,1,0,2,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,C
'Aalborg University,'1-2-2-1-1-3-2-1-17-2,0,0,0,0,0,2,0,0,1,2,0,0,0,1,0,0,0,1,0,0,1,0,0,1,I
'Kenneth McMillan,'1-2-2-1-1-3-2-2-1-1,0,0,0,1,0,2,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,C
'Microsoft Research,'1-2-2-1-1-3-2-2-1-2,0,0,0,0,0,2,0,0,1,2,0,0,0,1,0,0,0,1,0,0,1,0,0,1,I
'Madanlal Musuvathi,'1-2-2-1-1-3-2-2-2-1,0,0,0,1,0,2,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,C
'Microsoft Research,'1-2-2-1-1-3-2-2-2-2,0,0,0,0,0,2,0,0,1,2,0,0,0,1,0,0,0,1,0,0,1,0,0,1,I
'Michael Norrish,'1-2-2-1-1-3-2-2-3-1,0,0,0,1,0,2,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,C
'NICTA,'1-2-2-1-1-3-2-2-3-2,0,0,0,0,0,1,0,0,1,2,0,0,0,1,0,0,0,1,0,0,1,0,0,1,I
'Madhusudan Parthasarathy,'1-2-2-1-1-3-2-2-4-1,0,0,0,1,0,2,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,C
'University of Illinois at Urbana-Champaign,'1-2-2-1-1-3-2-2-4-2,0,0,0,0,0,2,0,0,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,I
'Shaz Qadeer,'1-2-2-1-1-3-2-2-5-1,0,0,0,1,0,2,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,C
'Microsoft Research,'1-2-2-1-1-3-2-2-5-2,0,0,0,0,0,2,0,0,1,2,0,0,0,1,0,0,0,1,0,0,1,0,0,1,I
'John Regehr,'1-2-2-1-1-3-2-2-6-1,0,0,0,1,0,2,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,C
'University of Utah,'1-2-2-1-1-3-2-2-6-2,0,0,0,0,0,2,0,0,1,2,0,0,0,1,0,0,0,1,0,0,1,0,0,1,I
'Andrey Rybalchenko,'1-2-2-1-1-3-2-2-7-1,0,0,0,1,0,2,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,C
'TU Munich,'1-2-2-1-1-3-2-2-7-2,0,0,0,0,0,2,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,I
'Sriram Sankaranarayanan,'1-2-2-1-1-3-2-2-8-1,0,0,0,1,0,2,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,C
'University of Colorado at Boulder,'1-2-2-1-1-3-2-2-8-2,0,0,0,0,0,2,0,0,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,I
'Roberto Sebastiani,'1-2-2-1-1-3-2-2-9-1,0,0,0,1,0,2,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,C
'University of Trento,'1-2-2-1-1-3-2-2-9-2,0,0,0,0,0,2,0,0,1,2,0,0,0,1,0,0,0,1,0,0,1,0,0,1,I
'Sanjit A. Seshia,'1-2-2-1-1-3-2-2-10-1,0,0,0,1,0,2,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,C
'University of California at Berkeley,'1-2-2-1-1-3-2-2-10-2,0,0,0,0,0,2,0,0,1,2,0,0,0,1,0,1,0,1,0,0,1,0,0,1,I
'Ofer Strichman,'1-2-2-1-1-3-2-2-11-1,0,0,0,1,0,2,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,C
'Technion,'1-2-2-1-1-3-2-2-11-2,0,0,0,0,0,1,0,0,1,2,0,0,0,1,0,0,0,1,0,0,1,0,0,1,I
'Muralidhar Talupur,'1-2-2-1-1-3-2-2-12-1,0,0,0,1,0,2,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,C
'Intel,'1-2-2-1-1-3-2-2-12-2,0,0,0,0,0,1,0,0,1,2,0,0,0,1,0,0,0,1,0,0,1,0,0,1,I
'Serdar Tasiran,'1-2-2-1-1-3-2-2-13-1,0,0,0,1,0,2,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,C
'Koc University,'1-2-2-1-1-3-2-2-13-2,0,0,0,0,0,2,0,0,1,2,0,0,0,1,0,0,0,1,0,0,1,0,0,1,I
'Ashish Tiwari,'1-2-2-1-1-3-2-2-14-1,0,0,0,1,0,2,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,C
'SRI International,'1-2-2-1-1-3-2-2-14-2,0,0,0,0,0,2,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,I
'Tayssir Touili,'1-2-2-1-1-3-2-2-15-1,0,0,0,1,0,2,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,C
'LIAFA,'1-2-2-1-1-3-2-2-15-2,0,0,0,0,0,1,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,I
'Viktor Vafeiadis,'1-2-2-1-1-3-2-2-16-1,0,0,0,1,0,2,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,C
'MPI_SWS,'1-2-2-1-1-3-2-2-16-2,0,0,0,0,0,1,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,I
'Bow-Yaw Wang,'1-2-2-1-1-3-2-2-17-1,0,0,0,1,0,2,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,C
'Inria and Tsinghua University,'1-2-2-1-1-3-2-2-17-2,0,0,0,0,0,2,0,0,1,2,0,0,0,1,0,0,0,1,0,0,1,0,0,1,I
'Steering Committee,'1-2-2-1-1-3-3-1,0,0,1,2,1,2,0,0,1,2,0,1,0,0,1,0,0,0,0,0,1,0,0,2,C
'Michael Gordon,'1-2-2-1-1-3-3-2-1-1,0,0,0,1,0,2,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,C
'University of Cambridge,'1-2-2-1-1-3-3-2-1-2,0,0,0,0,0,2,0,0,1,2,0,0,0,1,0,0,0,1,0,0,1,0,0,1,I
'Orna Grumberg,'1-2-2-1-1-3-3-2-2-1,0,0,0,1,0,2,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,C
'Technion,'1-2-2-1-1-3-3-2-2-2,0,0,0,0,0,1,0,0,1,2,0,0,0,1,0,0,0,1,0,0,1,0,0,1,I
'Robert P. Kurshan,'1-2-2-1-1-3-3-2-3-1,0,0,0,1,0,2,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,C
'Cadence Design Systems,'1-2-2-1-1-3-3-2-3-2,0,0,0,0,0,2,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,I
'Kenneth McMillan,'1-2-2-1-1-3-3-2-4-1,0,0,0,1,0,2,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,C
'Microsoft Research,'1-2-2-1-1-3-3-2-4-2,0,0,0,0,0,2,0,0,1,2,0,0,0,1,0,0,0,1,0,0,1,0,0,1,I
'cav2011 'at' cs.utah.edu,'1-2-2-2-2-1,0,0,0,1,1,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,N
"'Copyright © 2010, 2011, Gauss Group and Geof Sawaya, webmaster",'1-2-2-2-2-2,1,0,0,0,0,2,1,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,N
