content,nodeID,#ofWords,isLI,isH,FontSize,FontWeight,XxxRatio,ContainUrl,ContainColon,VisionLocation,Depth,#ofSibling,SiblingType,NextNodeType,LastNodeType,Concept,Country,Institution,Month,Others,Total,NextIsLi,LastEndColon,LastLabel,Label
'Papers must be concise and complete; manuscripts should be carefully proofread and polished. Submissions that do not meet these criteria may be returned unreviewed.,'1-1-1-1-2-2-2-2-2-1,1,0,0,1,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,I
"'All claims should be clearly articulated and supported either by empirical experiments or theoretical analyses. When appropriate, authors are encouraged to implement their work and to demonstrate its utility on significant problems; any experiments reported should be reproducible. Papers describing systems should clearly describe the contributions or the principles underlying the system. Papers describing theoretical results should also discuss their practical utility. In general, it should be clear how the work advances the current state of understanding and why the advance matters. Papers should report on what was learned in doing the work, rather than merely on what was done.",'1-1-1-1-2-2-2-2-2-2,2,0,0,1,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
"'Authors must clearly acknowledge the contributions of their predecessors. If a paper introduces new terminology or techniques, it should also explain why current terminology or techniques are insufficient.",'1-1-1-1-2-2-2-2-2-3,1,0,0,1,0,0,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,2,I
'Originality,'1-1-1-1-2-2-2-3-1,0,0,0,2,1,1,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,2,C
'arXiv,'1-1-1-1-2-2-2-3-2,0,0,0,1,0,0,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,N
'Submission procedure,'1-1-1-1-2-2-2-4-1,0,0,0,2,1,2,0,0,1,2,0,1,0,0,0,0,0,0,1,1,0,0,3,C
'electronic submission management system,'1-1-1-1-2-2-2-4-2-1,0,0,0,1,0,0,1,0,1,2,1,0,1,0,0,0,0,0,1,0,0,0,1,N
"'Articles must be submitted in PDF format (other formats, such as PostScript, or Microsoft Word, are NOT acceptable). Submissions should be in single column format, typeset in 11 point font or larger, and should include all author contact information on the first page. Although not required for submission, we encourage authors to use the JMLR LaTeX style files (described in the authors guide). To ease the workload for the managing editor, all camera-ready copies of accepted papers are required to be typeset in LaTeX with these style files.",'1-1-1-1-2-2-2-4-2-2,2,0,0,1,0,0,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,3,N
"'Articles may be accompanied by online appendices containing data, demonstrations, instructions for obtaining source code, or the source code itself  if appropriate. We strongly encourage authors to include such appendices along with their papers. (Note: if an online appendix contains source code, we will require you to sign a release form prior to publication freeing us from liability.) We also strongly encourage authors to submit their data sets to the UCI Machine Learning Repository.",'1-1-1-1-2-2-2-4-2-3,2,0,0,1,0,0,1,1,1,2,1,0,1,1,0,0,0,0,0,0,0,0,3,N
'Articles must be accompanied by a cover letter (in PDF or plain text format) containing all of the below:,'1-1-1-1-2-2-2-4-2-4,1,0,0,1,0,0,0,2,1,2,1,0,1,1,0,0,0,0,0,0,0,0,3,N
"'To submit a paper, please",'1-1-1-1-2-2-2-4-2-5,0,0,0,1,0,2,0,0,1,2,1,0,1,1,0,0,0,0,1,1,0,0,3,N
"'You can then confirm that your manuscript has been received by selecting (at the top of the page) ""manuscript listing"" followed by ""author."" Your manuscript's ID tag should appear along the left-hand side. Following its link will give the current status of the manuscript.",'1-1-1-1-2-2-2-4-2-6,2,0,0,1,0,0,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,3,N
'Reviewing,'1-1-1-1-2-2-2-5-1,0,0,0,2,1,1,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,3,C
"'JMLR has a commitment to a rigorous review process, outlined below. Due to an ever increasing number of submissions, our timeline is as follows. After initially submitting a paper, an action editor will be assigned within about one month. The AE will then pick 3 reviewers who may take 1-3 months to review your paper. The AE makes the final decision, which will usually be available within 4-6 months after initial submission. However, some papers may take longer (e.g., if they are especially long or complex, or are received during the review period of a major conference, or if all suitable action editors are overloaded), and a few papers may take less time (e.g., if they are rejected without review). The detailed steps are outlined below.",'1-1-1-1-2-2-2-5-2,2,0,0,1,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,N
'The JMLR Paper Review Process,'1-1-1-1-2-2-2-6,0,0,1,1,1,2,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,3,C
'Publication,'1-1-1-1-2-2-2-7-1,0,0,0,2,1,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,C
'authors guide,'1-1-1-1-2-2-2-7-2-1,0,0,0,1,0,0,1,0,1,2,1,0,1,0,1,0,0,0,0,1,0,0,1,N
'A quarterly paper volume will be published and sold to libraries and individuals.,'1-1-1-1-2-2-2-7-2-2,1,0,0,1,0,0,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,3,N
"'Papers that fall in the area of support vector machines and kernel methods will be considered for joint publication in JMLR and on www.kernel-machines.org. If appropriate, please indicate in your cover letter that you would like your submission to be considered for inclusion in the kernel section. Further information can be found in the JMLR section of the kernel machines web repository.",'1-1-1-1-2-2-2-7-2-3,2,0,0,1,0,0,1,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,3,N
'Special Topics,'1-1-1-1-2-3-1,0,0,0,2,1,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3,C
"'JMLR is interested in publishing special issues, because it is often useful to have a collection of strong papers on a single topic collected together in an accessible way, and because the deadlines of special issues are often a useful forcing function for people to finally write up their journal papers.",'1-1-1-1-2-3-2-1-1,2,0,0,1,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,N
"'Regular special issues, in which papers appear contiguously in the printed version, have proved to be a major logistical nightmare, largely because we have to wait until the last final version is submitted before we can publish any of them. There are also some packing problems associated with trying to get all the papers of a special issue into a single physical volume.",'1-1-1-1-2-3-2-1-2,2,0,0,1,0,0,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,3,N
"'For these reasons, we have decided, in future, to have special topics instead of special issues. These will operate in essentially the same mode as special issues, except that they papers will not appear contiguously in print. They will be be published individually as soon as the first one is ready, and will be incrementally collected into a special page on the web site.",'1-1-1-1-2-3-2-1-3,2,0,0,1,0,0,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,3,N
'Proposing a Special Topic,'1-1-1-1-2-3-2-2-1,0,0,1,2,1,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,3,C
"'If you'd like to propose a special topic, please submit a short proposal outlining:",'1-1-1-1-2-3-2-2-2-1,1,0,0,1,0,0,0,2,1,2,1,1,0,0,0,0,0,0,1,0,1,1,1,C
'Topic area and why it is important,'1-1-1-1-2-3-2-2-2-2-1,0,1,0,1,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,I
"'Guest editors' expertise in the technical area, and with reviewing and editing",'1-1-1-1-2-3-2-2-2-2-2,1,1,0,1,0,0,0,0,1,2,1,0,1,1,1,0,0,0,0,0,0,0,2,I
'Plan for circulating the call for papers,'1-1-1-1-2-3-2-2-2-2-3,0,1,0,1,0,0,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
"'Dates for submission, accept/reject decisions, and final versions",'1-1-1-1-2-3-2-2-2-2-4,0,1,0,1,0,0,0,0,1,2,1,0,1,1,0,0,0,0,1,0,0,0,2,I
'Desired number of pages,'1-1-1-1-2-3-2-2-2-2-5,0,1,0,1,0,2,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,2,I
'The action editors will discuss and make accept/reject decisions on proposals.,'1-1-1-1-2-3-2-2-2-3,1,0,0,1,0,0,0,0,1,2,1,1,0,0,1,0,0,0,0,0,0,0,2,N
'Caveats,'1-1-1-1-2-3-2-3-1,0,0,1,2,1,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,3,C
"'Here are some things we have observed about special issues, which are useful to keep in mind.",'1-1-1-1-2-3-2-3-2-1,1,0,0,1,0,0,0,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,1,N
"'Special issues tend to have somewhat lower quality papers than regular issues. This may be because: it's a somewhat more closed community that is reviewing and making decisions; or that papers are often invited by the guest editors, who then find it difficult to reject marginal ones. In any case, it's important to be aware of this phenomenon and try to keep it in check.",'1-1-1-1-2-3-2-3-2-2,2,0,0,1,0,0,0,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,3,I
'Special issues almost always run late. Sometimes very drastically so. Guest editors almost always underestimate the amount of work required to manage the issue and the difficulty of extracting reviews from even the best-intentioned of their colleagues.,'1-1-1-1-2-3-2-3-2-3,2,0,0,1,0,0,0,0,1,2,1,1,0,1,0,0,0,0,0,0,1,1,2,I
'Authors guide: http://www.jmlr.org/format/authors-guide.html,'1-1-1-1-2-3-2-3-2-4-1-1,0,1,0,1,0,2,1,1,2,2,1,0,1,0,1,0,0,0,0,0,0,0,2,C
'Reviewers guide: http://www.jmlr.org/reviewer-guide.html,'1-1-1-1-2-3-2-3-2-4-1-2,0,1,0,1,0,2,1,1,2,2,1,0,1,1,0,0,0,0,0,0,0,0,1,I
"'Instructions for Formatting JMLR Articles: http://www.jmlr.org/format/format.html, also in PDF",'1-1-1-1-2-3-2-3-2-4-1-3,0,1,0,1,0,2,1,1,2,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Common formatting errors: http://www.jmlr.org/format/formatting-errors.html,'1-1-1-1-2-3-2-3-2-4-1-4,0,1,0,1,0,2,1,1,2,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
"'Annotated sample JMLR paper: LaTeX source, BibTex source, PDF",'1-1-1-1-2-3-2-3-2-4-1-5,0,1,0,1,0,2,1,1,2,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'JMLR LaTeX style: http://www.jmlr.org/format/jmlr2e.sty,'1-1-1-1-2-3-2-3-2-4-1-6,0,1,0,1,0,2,1,1,2,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
"'LyX layout files: http://www.jmlr.org/format/lyx/lyx.tgz, (courtesy of Ralf Herbrich)",'1-1-1-1-2-3-2-3-2-4-1-7,0,1,0,1,0,2,1,1,2,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Permission to publish form: plain text and PDF formats.,'1-1-1-1-2-3-2-3-2-4-1-8,0,1,0,1,0,2,1,1,2,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Software release form: PDF format. To be sent along with the permission to publish form if any executable code is made available as part of an online appendix.,'1-1-1-1-2-3-2-3-2-4-1-9,1,1,0,1,0,0,1,1,2,2,1,0,0,1,0,0,0,0,0,0,0,0,2,I
'Links and portions of this text reproduced by kind permission of the Journal of Artificial Intelligence Research.,'1-1-1-1-2-3-2-3-2-4-2,1,0,0,0,0,2,1,0,2,2,0,1,0,0,0,0,0,0,0,0,1,1,2,N
'Confirmation that all co-authors are aware of the current submission and consent to its review by JMLR.,'1-1-1-2-1-1-2,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,3,I
"'Declaration of possible conflicts of interest; in particular, name all action editors that have recently collaborated with authors of the submission.",'1-1-1-2-1-1-3,1,1,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,2,I
"'Suggestions of action editors that seem best suited to handle the submitted manuscript. These suggestions will be considered (though not necessarily honored). We have found that some action editors are popular with many authors, and may be busy handling other papers at a given point in time, so listing at least three action editors helps us expedite the process.",'1-1-1-2-1-1-4,2,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,2,I
"'Prepare it in PDF format (if the submission contains multiple files, please create an archive in tar or zip format).",'1-1-1-2-1-2-1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,I
'Prepare the cover letter as described above in another PDF or plain text file.,'1-1-1-2-1-2-2,1,1,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,I
'Ensure that the file to be uploaded is less than 5Mb in size.,'1-1-1-2-1-2-3,1,1,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,2,I
'Ensure that the title page contains,'1-1-1-2-1-2-4-1,0,0,0,1,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,1,1,2,C
"'complete name, post and e-mail address of the corresponding author;",'1-1-1-2-1-2-4-2-1,1,1,0,1,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,2,I
'a condensed running title of fifty (50) characters or less,'1-1-1-2-1-2-4-2-2,1,1,0,1,0,0,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,1,I
'a list of five key-words,'1-1-1-2-1-2-4-2-3,0,1,0,1,0,0,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'an abstract that does not exceed 200 words,'1-1-1-2-1-2-4-2-4,0,1,0,1,0,0,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
"'Go to http://jmlr.csail.mit.edu/manudb, register and log in.",'1-1-1-2-1-2-4-2-5,0,1,0,1,0,0,1,1,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
"'Select the ""submit manuscript"" link across the top and upload your manuscript into the system.",'1-1-1-2-1-2-4-2-6,1,1,0,1,0,0,0,0,1,2,1,0,0,1,0,0,0,0,1,0,0,0,2,I
"'When a paper is submitted to JMLR, it is scanned by the Editor-in-Chief (EIC). If the EIC finds that the paper is very clearly below the standards of the journal, or not in its scope, of if there are no suitable action editors, then the paper can be rejected without written review.",'1-1-1-2-2-1,2,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,2,I
"'The EIC assigns the paper to an action editor (AE) who has expertise in the area of the paper. If the AE finds that the paper is very likely to be rejected on full review, the AE will write a single short review explaining that position, and the paper will be rejected.",'1-1-1-2-2-2,2,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'The AE assigns the paper to three reviewers. The reviewers write detailed technical reviews of the paper.,'1-1-1-2-2-3,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,2,I
"'If only one review arrives in reasonable time, and that review is detailed and of high quality, and recommends rejection, and the AE agrees with the review, then the AE may decide to reject the paper based on the single review. If two reviews come in, and the decision is clear to the AE, the paper may be accepted or rejected. Or, the AE may decide to wait for the third review or even comission additional reviews, until the decision is clear.",'1-1-1-2-2-4,2,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,2,I
"'Possible decisions are Accept and Reject. Accepted papers may still require minor revisions, but they need not be reviewed further. Papers that are rejected will fall into two categories: those that are permitted to be resubmitted and those that are not. Authors should obtain explicit permission from an action editor before resubmitting a paper; to avoid misunderstandings, please contact the action editor or editor-in-chief if there is any ambiguity in the decision-making progress. Permission for resubmission should not be interpreted as any sort of guarantee of acceptance upon resubmission.",'1-1-1-2-2-5,2,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,2,I
"'Links - authors guide, forms and style files",'1-1-1-3,0,0,1,2,1,0,0,0,2,1,1,1,0,0,1,0,0,0,0,0,0,0,2,I
'Copyright © JMLR 2000. All rights reserved.,'1-1-2,0,0,0,0,0,2,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,N
