content,nodeID,#ofWords,isLI,isH,FontSize,FontWeight,XxxRatio,ContainUrl,ContainColon,VisionLocation,Depth,#ofSibling,SiblingType,NextNodeType,LastNodeType,Concept,Country,Institution,Month,Others,Total,NextIsLi,LastEndColon,LastLabel,Label
"'Peter Auer, University of Leoben, Austria",'1-1-1-2-2-8-2,0,1,0,1,0,2,0,0,0,2,1,0,1,1,0,0,1,0,0,0,0,0,2,I
"'Francis Bach, INRIA, France",'1-1-1-2-2-8-3,0,1,0,1,0,2,0,0,0,2,1,0,1,1,0,1,1,0,0,1,0,0,2,I
"'Andrew Bagnell, Carnegie Mellon University, USA",'1-1-1-2-2-8-4,0,1,0,1,0,2,0,0,0,2,1,0,1,1,0,1,1,0,0,0,0,0,2,I
"'David Barber, University College London, UK",'1-1-1-2-2-8-5,0,1,0,1,0,2,0,0,0,2,1,0,1,1,0,1,1,0,0,1,0,0,2,I
"'Mikhail Belkin, Ohio State University, USA",'1-1-1-2-2-8-6,0,1,0,1,0,2,0,0,0,2,1,0,1,1,0,1,1,0,0,0,0,0,2,I
"'Yoshua Bengio, Université de Montréal, Canada",'1-1-1-2-2-8-7,0,1,0,1,0,2,0,0,0,2,1,0,1,1,0,1,0,0,0,0,0,0,2,I
"'Samy Bengio, Google Research, USA",'1-1-1-2-2-8-8,0,1,0,1,0,2,0,0,0,2,1,0,1,1,0,1,1,0,0,0,0,0,2,I
"'Jeff Bilmes, University of Washington, USA",'1-1-1-2-2-8-9,0,1,0,1,0,2,0,0,0,2,1,0,1,1,0,1,1,0,0,0,0,0,2,I
"'David Blei, Princeton University, USA",'1-1-1-2-2-8-10,0,1,0,1,0,2,0,0,0,2,1,0,1,1,0,1,1,0,0,0,0,0,2,I
"'Karsten Borgwardt, MPI For Intelligent systems, Germany",'1-1-1-2-2-8-11,0,1,0,1,0,2,0,0,0,2,1,0,1,1,0,1,1,0,0,0,0,0,2,I
"'Léon Bottou, Microsoft Research, USA",'1-1-1-2-2-8-12,0,1,0,1,0,2,0,0,0,2,1,0,1,1,0,1,1,0,0,0,0,0,2,I
"'Lawrence Carin, Duke University, USA",'1-1-1-2-2-8-13,0,1,0,1,0,2,0,0,0,2,1,0,1,1,0,1,1,0,0,0,0,0,2,I
"'Francois Caron, University of Bordeaux, France",'1-1-1-2-2-8-14,0,1,0,1,0,2,0,0,0,2,1,0,1,1,0,1,1,0,0,1,0,0,2,I
"'David Maxwell Chickering, Microsoft Research, USA",'1-1-1-2-2-8-15,0,1,0,1,0,2,0,0,0,2,1,0,1,1,0,1,1,0,0,0,0,0,2,I
"'Andreas Christmann, University of Bayreuth, Germany",'1-1-1-2-2-8-16,0,1,0,1,0,2,0,0,0,2,1,0,1,1,0,1,1,0,0,0,0,0,2,I
"'Alexander Clark, King's College London, UK",'1-1-1-2-2-8-17,0,1,0,1,0,2,0,0,0,2,1,0,1,1,0,1,1,0,0,0,0,0,2,I
"'William W. Cohen, Carnegie-Mellon University, USA",'1-1-1-2-2-8-18,0,1,0,1,0,2,0,0,0,2,1,0,1,1,0,1,1,0,0,0,0,0,2,I
"'Corinna Cortes, Google Research, USA",'1-1-1-2-2-8-19,0,1,0,1,0,2,0,0,0,2,1,0,1,1,0,1,1,0,0,0,0,0,2,I
"'Koby Crammer, Technion, Israel",'1-1-1-2-2-8-20,0,1,0,1,0,2,0,0,0,2,1,0,1,1,0,1,1,0,0,1,0,0,2,I
"'Sanjoy Dasgupta, University of California, San Diego, USA",'1-1-1-2-2-8-21,0,1,0,1,0,2,0,0,0,2,1,0,1,1,0,1,1,0,0,0,0,0,2,I
"'Rina Dechter, University of California, Irvine, USA",'1-1-1-2-2-8-22,0,1,0,1,0,2,0,0,0,2,1,0,1,1,0,1,1,0,0,1,0,0,2,I
"'Inderjit S. Dhillon, University of Texas, Austin, USA",'1-1-1-2-2-8-23,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,1,1,0,0,0,0,0,2,I
"'David Dunson, Duke University, USA",'1-1-1-2-2-8-24,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,1,1,0,0,0,0,0,2,I
"'Charles Elkan, University of California at San Diego, USA",'1-1-1-2-2-8-25,1,1,0,1,0,2,0,0,1,2,1,0,1,1,0,1,1,0,0,0,0,0,2,I
"'Rob Fergus, New York University, USA",'1-1-1-2-2-8-26,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,1,1,0,0,0,0,0,2,I
"'Nando de Freitas, Oxford University, UK",'1-1-1-2-2-8-27,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,1,1,0,0,1,0,0,2,I
"'Yoav Freund, University of California at San Diego, USA",'1-1-1-2-2-8-28,1,1,0,1,0,2,0,0,1,2,1,0,1,1,0,1,1,0,0,0,0,0,2,I
"'Kenji Fukumizu, The Institute of Statistical Mathematics, Japan",'1-1-1-2-2-8-29,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,1,1,0,0,0,0,0,2,I
"'Sara van de Geer, ETH Zürich, Switzerland",'1-1-1-2-2-8-30,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,1,0,0,0,0,0,0,2,I
"'Amir Globerson, The Hebrew University of Jerusalem, Israel",'1-1-1-2-2-8-31,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,1,1,0,0,0,0,0,2,I
"'Moises Goldszmidt, Microsoft Research, USA",'1-1-1-2-2-8-32,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,1,1,0,0,0,0,0,2,I
"'Russ Greiner, University of Alberta, Canada",'1-1-1-2-2-8-33,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,1,1,0,0,0,0,0,2,I
"'Arthur Gretton, University College London, UK",'1-1-1-2-2-8-34,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,1,1,0,0,1,0,0,2,I
"'Maya Gupta, Google Research, USA",'1-1-1-2-2-8-35,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,1,1,0,0,0,0,0,2,I
"'Isabelle Guyon, ClopiNet, USA",'1-1-1-2-2-8-36,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,1,0,0,0,0,0,0,2,I
"'Matthias Hein, Saarland University, Germany",'1-1-1-2-2-8-37,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,1,1,0,0,0,0,0,2,I
"'Aapo Hyvärinen, University of Helsinki, Finland",'1-1-1-2-2-8-38,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,1,1,0,0,0,0,0,2,I
"'Alex Ihler, University of California, Irvine, USA",'1-1-1-2-2-8-39,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,1,1,0,0,1,0,0,2,I
"'Tommi Jaakkola, Massachusetts Institute of Technology, USA",'1-1-1-2-2-8-40,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,1,1,0,0,0,0,0,2,I
"'Samuel Kaski, Aalto University, Finland",'1-1-1-2-2-8-41,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,1,1,0,0,0,0,0,2,I
"'Sathiya Keerthi, Microsoft Research, USA",'1-1-1-2-2-8-42,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,1,1,0,0,0,0,0,2,I
"'Christoph Lampert, Institute of Science and Technology, Austria",'1-1-1-2-2-8-43,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,0,1,0,0,0,0,0,2,I
"'Gert Lanckriet, University of California, San Diego, USA",'1-1-1-2-2-8-44,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,1,1,0,0,0,0,0,2,I
"'John Langford, Microsoft Research, USA",'1-1-1-2-2-8-45,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,1,1,0,0,0,0,0,2,I
"'Pavel Laskov, University of Tübingen, Germany",'1-1-1-2-2-8-46,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,1,1,0,0,0,0,0,2,I
"'Neil Lawrence, University of Manchester, UK",'1-1-1-2-2-8-47,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,1,1,0,0,0,0,0,2,I
"'Guy Lebanon, Amazon, USA",'1-1-1-2-2-8-48,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,1,1,0,0,1,0,0,2,I
"'Daniel Lee, University of Pennsylvania, USA",'1-1-1-2-2-8-49,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,1,1,0,0,0,0,0,2,I
"'Jure Leskovec, Stanford University, USA",'1-1-1-2-2-8-50,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,1,1,0,0,1,0,0,2,I
"'Gábor Lugosi, Pompeu Fabra University, Spain",'1-1-1-2-2-8-51,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,1,1,0,0,0,0,0,2,I
"'Ulrike von Luxburg, MPI for Biological Cybernetics, Germany",'1-1-1-2-2-8-52,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,1,1,0,0,0,0,0,2,I
"'Shie Mannor, Technion, Israel",'1-1-1-2-2-8-53,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,1,1,0,0,1,0,0,2,I
"'Robert E. McCulloch, University of Chicago, USA",'1-1-1-2-2-8-54,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,1,1,0,0,0,0,0,2,I
"'Chris Meek, Microsoft Research, USA",'1-1-1-2-2-8-55,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,1,1,0,0,0,0,0,2,I
"'Marina Meila, University of Washington, USA",'1-1-1-2-2-8-56,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,1,1,0,0,0,0,0,2,I
"'Nicolai Meinshausen, University of Oxford, UK",'1-1-1-2-2-8-57,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,1,1,0,0,1,0,0,2,I
"'Vahab Mirrokni, Google Research, USA",'1-1-1-2-2-8-58,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,1,1,0,0,0,0,0,2,I
"'Mehryar Mohri, New York University, USA",'1-1-1-2-2-8-59,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,1,1,0,0,0,0,0,2,I
"'Sebastian Nowozin, Microsoft Research, Cambridge, UK",'1-1-1-2-2-8-60,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,1,1,0,0,1,0,0,2,I
"'Una-May O'Reilly, Massachusetts Institute of Technology, USA",'1-1-1-2-2-8-61,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,1,1,0,0,0,0,0,2,I
"'Manfred Opper, Technical University of Berlin, Germany",'1-1-1-2-2-8-62,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,1,1,0,0,0,0,0,2,I
"'Ronald Parr, Duke University, USA",'1-1-1-2-2-8-63,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,1,1,0,0,0,0,0,2,I
"'Martin Pelikan, Google Inc, USA",'1-1-1-2-2-8-64,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,1,1,0,0,1,0,0,2,I
"'Jie Peng, University of California, Davis, USA",'1-1-1-2-2-8-65,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,1,1,0,0,1,0,0,2,I
"'Jan Peters, Technische Universitaet Darmstadt, Germany",'1-1-1-2-2-8-66,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,1,0,1,0,0,0,0,2,I
"'Avi Pfeffer, Charles River Analytics, USA",'1-1-1-2-2-8-67,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,1,0,0,0,0,0,0,2,I
"'Joelle Pineau, McGill University, Canada",'1-1-1-2-2-8-68,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,1,1,0,0,0,0,0,2,I
"'Massimiliano Pontil, University College London, UK",'1-1-1-2-2-8-69,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,1,1,0,0,1,0,0,2,I
"'Yuan (Alan) Qi, Purdue University, USA",'1-1-1-2-2-8-70,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,1,1,0,0,0,0,0,2,I
"'Luc de Raedt, Katholieke Universiteit Leuven, Belgium",'1-1-1-2-2-8-71,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
"'Alexander Rakhlin, University of Pennsylvania, USA",'1-1-1-2-2-8-72,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,1,1,0,0,0,0,0,2,I
"'Ben Recht, University of California, Berkeley, USA",'1-1-1-2-2-8-73,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,1,1,0,0,1,0,0,2,I
"'Saharon Rosset, Tel Aviv University, Israel",'1-1-1-2-2-8-74,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,1,1,0,0,0,0,0,2,I
"'Ruslan Salakhutdinov, University of Toronto, Canada",'1-1-1-2-2-8-75,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,1,1,0,0,0,0,0,2,I
"'Marc Schoenauer, INRIA Saclay, France",'1-1-1-2-2-8-76,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,1,1,0,0,0,0,0,2,I
"'Matthias Seeger, Amazon, Germany",'1-1-1-2-2-8-77,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,1,1,0,0,1,0,0,2,I
"'John Shawe-Taylor, University College London, UK",'1-1-1-2-2-8-78,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,1,1,0,0,1,0,0,2,I
"'Xiaotong Shen, University of Minnesota, USA",'1-1-1-2-2-8-79,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,1,1,0,0,0,0,0,2,I
"'Yoram Singer, Google Research, USA",'1-1-1-2-2-8-80,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,1,1,0,0,0,0,0,2,I
"'Peter Spirtes, Carnegie Mellon University, USA",'1-1-1-2-2-8-81,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,1,1,0,0,0,0,0,2,I
"'Nathan Srebro, Toyota Technical Institute at Chicago, USA",'1-1-1-2-2-8-82,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,1,1,0,0,0,0,0,2,I
"'Ingo Steinwart, University of Stuttgart, Germany",'1-1-1-2-2-8-83,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,1,1,0,0,0,0,0,2,I
"'Amos Storkey, University of Edinburgh, UK",'1-1-1-2-2-8-84,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,1,1,0,0,0,0,0,2,I
"'Csaba Szepesvari, University of Alberta, Canada",'1-1-1-2-2-8-85,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,1,1,0,0,0,0,0,2,I
"'Yee Whye Teh, University of Oxford, UK",'1-1-1-2-2-8-86,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,1,1,0,0,1,0,0,2,I
"'Olivier Teytaud, INRIA Saclay, France",'1-1-1-2-2-8-87,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,1,1,0,0,0,0,0,2,I
"'Ivan Titov, University of Amsterdam, Netherlands",'1-1-1-2-2-8-88,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,1,1,0,0,1,0,0,2,I
"'Koji Tsuda, National Institute of Advanced Industrial Science and Technology, Japan",'1-1-1-2-2-8-89,1,1,0,1,0,2,0,0,1,2,1,0,1,1,0,1,1,0,0,0,0,0,2,I
"'Zhuowen Tu, University of California at San Diego, USA",'1-1-1-2-2-8-90,1,1,0,1,0,2,0,0,1,2,1,0,1,1,0,1,1,0,0,0,0,0,2,I
"'Nicolas Vayatis, Ecole Normale Supérieure de Cachan, France",'1-1-1-2-2-8-91,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,1,0,0,0,0,0,0,2,I
"'S V N Vishwanathan, Purdue University, USA",'1-1-1-2-2-8-92,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,1,1,0,0,0,0,0,2,I
"'Manfred Warmuth, University of California at Santa Cruz, USA",'1-1-1-2-2-8-93,1,1,0,1,0,2,0,0,1,2,1,0,1,1,0,1,1,0,0,0,0,0,2,I
"'Stefan Wrobel, Fraunhofer IAIS and University of Bonn, Germany",'1-1-1-2-2-8-94,1,1,0,1,0,2,0,0,1,2,1,0,1,1,0,1,1,0,0,0,0,0,2,I
"'Eric Xing, Carnegie Mellon University, USA",'1-1-1-2-2-8-95,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,1,1,0,0,0,0,0,2,I
"'Bin Yu, University of California at Berkeley, USA",'1-1-1-2-2-8-96,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,1,1,0,0,1,0,0,2,I
"'Tong Zhang, Rutgers University, USA",'1-1-1-2-2-8-97,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,1,1,0,0,0,0,0,2,I
"'Zhihua Zhang, Shanghai Jiao Tong University, China",'1-1-1-2-2-8-98,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,1,1,0,0,0,0,0,2,I
"'Hui Zou, University of Minnesota, USA",'1-1-1-2-2-8-99,0,1,0,1,0,2,0,0,1,2,1,0,0,1,0,1,1,0,0,0,0,0,2,I
'JMLR-MLOSS Editors,'1-1-1-2-2-9,0,0,1,1,0,2,1,0,1,2,1,1,0,0,1,0,0,0,0,1,1,1,2,C
"'Geoffrey Holmes, University of Waikato, New Zealand",'1-1-1-2-2-10-1,0,1,0,1,0,2,0,0,1,2,1,0,1,0,0,1,1,0,0,0,0,0,1,I
"'Antti Honkela, University of Helsinki, Finland",'1-1-1-2-2-10-2,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,1,1,0,0,0,0,0,2,I
"'Balázs Kégl, University of Paris-Sud, France",'1-1-1-2-2-10-3,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,1,1,0,0,0,0,0,2,I
"'Cheng Soon Ong, University of Melbourne, Australia",'1-1-1-2-2-10-4,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,1,1,0,0,0,0,0,2,I
"'Mark Reid, Australian National University, Australia",'1-1-1-2-2-10-5,0,1,0,1,0,2,0,0,1,2,1,0,0,1,0,1,1,0,0,0,0,0,2,I
'JMLR Editorial Board,'1-1-1-2-2-11,0,0,1,1,0,2,0,0,1,2,1,1,0,0,1,0,0,0,0,0,1,1,2,C
"'Naoki Abe, IBM TJ Watson Research Center, USA",'1-1-1-2-2-12-1,0,1,0,1,0,2,0,0,1,2,1,0,1,0,0,1,1,0,0,0,0,0,1,I
"'Yasemin Altun, Google Inc, Switzerland",'1-1-1-2-2-12-2,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,1,1,0,0,1,0,0,2,I
"'Jean-Yves Audibert, CERTIS, France",'1-1-1-2-2-12-3,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,1,0,0,0,0,0,0,2,I
"'Jonathan Baxter, Australia National University, Australia",'1-1-1-2-2-12-4,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,1,1,0,0,1,0,0,2,I
"'Richard K. Belew, University of California at San Diego, USA",'1-1-1-2-2-12-5,1,1,0,1,0,2,0,0,1,2,1,0,1,1,0,1,1,0,0,0,0,0,2,I
"'Kristin Bennett, Rensselaer Polytechnic Institute, USA",'1-1-1-2-2-12-6,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,1,1,0,0,0,0,0,2,I
"'Christopher M. Bishop, Microsoft Research, Cambridge, UK",'1-1-1-2-2-12-7,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,1,1,0,0,0,0,0,2,I
"'Lashon Booker, The Mitre Corporation, USA",'1-1-1-2-2-12-8,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,1,0,0,0,0,0,0,2,I
"'Henrik Boström, Stockholm University/KTH, Sweden",'1-1-1-2-2-12-9,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
"'Craig Boutilier, University of Toronto, Canada",'1-1-1-2-2-12-10,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,1,1,0,0,0,0,0,2,I
"'Nello Cristianini, University of Bristol, UK",'1-1-1-2-2-12-11,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,1,1,0,0,0,0,0,2,I
"'Peter Dayan, University College, London, UK",'1-1-1-2-2-12-12,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,1,1,0,0,1,0,0,2,I
"'Dennis DeCoste, eBay Research, USA",'1-1-1-2-2-12-13,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,1,0,0,0,0,0,0,2,I
"'Thomas Dietterich, Oregon State University, USA",'1-1-1-2-2-12-14,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,1,1,0,0,1,0,0,2,I
"'Jennifer Dy, Northeastern University, USA",'1-1-1-2-2-12-15,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,1,1,0,0,0,0,0,2,I
"'Saso Dzeroski, Jozef Stefan Institute, Slovenia",'1-1-1-2-2-12-16,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,0,1,0,0,0,0,0,2,I
"'Ran El-Yaniv, Technion, Israel",'1-1-1-2-2-12-17,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,1,1,0,0,1,0,0,2,I
"'Peter Flach, Bristol University, UK",'1-1-1-2-2-12-18,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,1,1,0,0,0,0,0,2,I
"'Emily Fox, University of Washington, USA",'1-1-1-2-2-12-19,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,1,1,0,0,0,0,0,2,I
"'Dan Geiger, Technion, Israel",'1-1-1-2-2-12-20,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,1,1,0,0,1,0,0,2,I
"'Claudio Gentile, Università degli Studi dell'Insubria, Italy",'1-1-1-2-2-12-21,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,1,0,0,0,0,0,0,2,I
"'Sally Goldman, Google Research, USA",'1-1-1-2-2-12-22,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,1,1,0,0,0,0,0,2,I
"'Thore Graepel, Microsoft Research, UK",'1-1-1-2-2-12-23,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,1,1,0,0,0,0,0,2,I
"'Tom Griffiths, University of California at Berkeley, USA",'1-1-1-2-2-12-24,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,1,1,0,0,1,0,0,2,I
"'Carlos Guestrin, University of Washington, USA",'1-1-1-2-2-12-25,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,1,1,0,0,0,0,0,2,I
"'Stefan Harmeling, MPI for Intelligent Systems, Germany",'1-1-1-2-2-12-26,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,1,1,0,0,0,0,0,2,I
"'David Heckerman, Microsoft Research, USA",'1-1-1-2-2-12-27,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,1,1,0,0,0,0,0,2,I
"'Katherine Heller, Duke University, USA",'1-1-1-2-2-12-28,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,1,1,0,0,0,0,0,2,I
"'Philipp Hennig, MPI for Empirical Inference, Germany",'1-1-1-2-2-12-29,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,1,1,0,0,0,0,0,2,I
"'Larry Hunter, University of Colorado, USA",'1-1-1-2-2-12-30,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,1,1,0,0,0,0,0,2,I
"'Risi Kondor, University of Chicago, USA",'1-1-1-2-2-12-31,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,1,1,0,0,0,0,0,2,I
"'Aryeh Kontorovich, Ben-Gurion University of the Negev, Israel",'1-1-1-2-2-12-32,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,1,1,0,0,0,0,0,2,I
"'Andreas Krause, ETH Zürich, Switzerland",'1-1-1-2-2-12-33,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,1,0,0,0,0,0,0,2,I
"'John Lafferty, University of Chicago, USA",'1-1-1-2-2-12-34,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,1,1,0,0,0,0,0,2,I
"'Erik Learned-Miller, University of Massachusetts, Amherst, USA",'1-1-1-2-2-12-35,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,1,1,0,0,0,0,0,2,I
"'Fei Fei Li, Stanford University, USA",'1-1-1-2-2-12-36,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,1,1,0,0,1,0,0,2,I
"'Yi Lin, University of Wisconsin, USA",'1-1-1-2-2-12-37,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,1,1,0,0,0,0,0,2,I
"'Wei-Yin Loh, University of Wisconsin, USA",'1-1-1-2-2-12-38,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,1,1,0,0,0,0,0,2,I
"'Richard Maclin, University of Minnesota, USA",'1-1-1-2-2-12-39,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,1,1,0,0,0,0,0,2,I
"'Sridhar Mahadevan, University of Massachusetts, Amherst, USA",'1-1-1-2-2-12-40,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,1,1,0,0,0,0,0,2,I
"'Vikash Mansingkha, Massachusetts Institute of Technology, USA",'1-1-1-2-2-12-41,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,1,1,0,0,0,0,0,2,I
"'Yishay Mansour, Tel-Aviv University, Israel",'1-1-1-2-2-12-42,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,1,1,0,0,0,0,0,2,I
"'Jon McAuliffe, University of California, Berkeley, USA",'1-1-1-2-2-12-43,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,1,1,0,0,1,0,0,2,I
"'Andrew McCallum, University of Massachusetts, Amherst, USA",'1-1-1-2-2-12-44,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,1,1,0,0,0,0,0,2,I
