content,nodeID,#ofWords,isLI,isH,FontSize,FontWeight,XxxRatio,ContainUrl,ContainColon,VisionLocation,Depth,#ofSibling,SiblingType,NextNodeType,LastNodeType,Concept,Country,Date,Institution,Month,Topic,Total,NextIsLi,LastEndColon,LastLabel,Label
'http://www.cis.udel.edu/~carberry/ACL/Workshops/workshop-support-general-policy.html http://www.cis.udel.edu/~carberry/ACL/Workshops/workshop-conf-financial-policy.html http://www.cis.udel.edu/~carberry/ACL/Workshops/workshops-Sig-financial-policy.html,'1-2-2-4-2,0,0,0,1,0,0,1,1,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,3,N
"'Please submit proposals in plain text in the body of an email to the workshop organizers no later than November 15, 2010, 23:59:59 UTC/GMT (which is 18:59:59 EST, 15:59:59 PST, and 08:59:59 JST on Nov 16).",'1-2-2-4-3,2,0,0,1,1,0,1,1,1,2,1,0,0,1,0,0,0,0,1,0,0,0,0,3,N
"'Notification of acceptance of workshop proposals will occur no later than December 5, 2010. Since the two conferences will occur at different times, the timescales for the submission and reviewing of workshop papers, and the preparation of camera-ready copies, will be different for each conference. Suggested timescales for each of the conferences are given below. Workshop organizers should not deviate from this schedule unless absolutely necessary.",'1-2-2-5,2,0,0,1,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,3,N
'TIMELINES FOR 2011 WORKSHOPS,'1-3-1,0,0,1,2,1,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,C
'SHARED DATES,'1-3-2-1-1,0,0,0,1,1,2,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,C
"'Nov 15, 2010*",'1-3-2-1-2-1,0,0,0,1,0,2,0,0,1,2,0,0,1,0,0,0,0,0,1,0,1,0,0,1,I
'Workshop proposal deadline,'1-3-2-1-2-2,0,0,0,1,1,2,0,0,1,2,0,0,0,1,0,0,1,0,0,0,1,0,0,2,I
"'Dec 05, 2010",'1-3-2-1-3-1,0,0,0,1,0,2,0,0,1,2,0,0,1,0,0,0,0,0,1,0,1,0,0,2,I
'Notification of acceptance,'1-3-2-1-3-2,0,0,0,1,1,2,0,0,1,2,0,0,0,1,0,0,1,0,0,0,1,0,0,2,C
'ACL HLT 2011,'1-3-2-1-4,0,0,0,1,1,2,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,C
"'Dec 18, 2010",'1-3-2-1-5-1,0,0,0,1,0,2,0,0,1,2,0,0,1,0,0,0,0,0,1,0,1,0,0,1,I
'Proposed workshop CFP,'1-3-2-1-5-2,0,0,0,1,0,2,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,C
"'Mar 18, 2011",'1-3-2-1-6-1,0,0,0,1,0,2,0,0,1,2,0,0,1,0,0,0,0,0,1,0,1,0,0,1,I
'Proposed paper due date,'1-3-2-1-6-2,0,0,0,1,0,2,0,0,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,2,C
"'Apr 15, 2011",'1-3-2-1-7-1,0,0,0,1,0,2,0,0,1,2,0,0,1,0,0,0,0,0,1,0,1,0,0,1,I
'Proposed notification of acceptance,'1-3-2-1-7-2,0,0,0,1,0,2,0,0,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,2,C
"'Apr 22, 2011",'1-3-2-1-8-1,0,0,0,1,0,2,0,0,1,2,0,0,1,0,0,0,0,0,1,0,1,0,0,1,I
'Camera-ready deadline,'1-3-2-1-8-2,0,0,0,1,0,2,0,0,1,2,0,0,0,1,0,0,1,0,0,0,1,0,0,2,C
"'Jun 23-24, 2011",'1-3-2-1-9-1,0,0,0,1,0,2,0,0,1,2,0,0,1,0,0,0,0,0,1,0,1,0,0,1,I
'Workshops,'1-3-2-1-9-2,0,0,0,1,0,1,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,C
'EMNLP 2011,'1-3-2-1-10,0,0,0,1,1,1,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,C
"'Jan 22, 2011",'1-3-2-1-11-1,0,0,0,1,0,2,0,0,1,2,0,0,1,0,0,0,0,0,1,0,1,0,0,1,I
'Proposed workshop CFP,'1-3-2-1-11-2,0,0,0,1,0,2,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,C
"'Apr 22, 2011",'1-3-2-1-12-1,0,0,0,1,0,2,0,0,1,2,0,0,1,0,0,0,0,0,1,0,1,0,0,1,I
'Proposed paper due date,'1-3-2-1-12-2,0,0,0,1,0,2,0,0,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,2,C
"'May 20, 2011",'1-3-2-1-13-1,0,0,0,1,0,2,0,0,1,2,0,0,1,0,0,0,0,0,1,0,1,0,0,1,I
'Proposed notification of acceptance,'1-3-2-1-13-2,0,0,0,1,0,2,0,0,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,2,C
"'Jun 03, 2011",'1-3-2-1-14-1,0,0,0,1,0,2,0,0,1,2,0,0,1,0,0,0,0,0,1,0,1,0,0,1,I
'Camera-ready deadline,'1-3-2-1-14-2,0,0,0,1,0,2,0,0,1,2,0,0,0,1,0,0,1,0,0,0,1,0,0,2,C
"'Jul 30-31, 2011",'1-3-2-1-15-1,0,0,0,1,0,2,0,0,1,2,0,0,1,0,0,0,0,0,1,0,1,0,0,1,I
'Workshops,'1-3-2-1-15-2,0,0,0,1,0,1,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,C
"'* Deadline is 23:59:59 UTC/GMT for workshop proposals (18:59:59 EST, 15:59:59 PST, and 08:59:59 JST on Nov 16). We suggest that workshop organizers adopt the same time deadlines for their individual workshops.",'1-3-2-2,2,0,0,1,0,2,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,N
'WORKSHOP CO-CHAIRS,'1-4-1,0,0,1,2,1,2,0,0,2,1,0,1,0,0,1,0,0,0,0,0,1,1,1,3,C
"'Marie Candito, EMNLP; Université Paris Diderot, Alpage",'1-4-2-1-1,0,1,0,1,0,2,1,0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,I
"'John Carroll, ACL HLT; University of Sussex",'1-4-2-1-2,0,1,0,1,0,2,1,0,2,2,1,0,1,1,0,0,0,1,0,0,0,0,0,2,I
"'Hal Daumé III, ACL HLT; University of Maryland, College Park",'1-4-2-1-3,1,1,0,1,0,2,1,0,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0,2,I
"'For inquiries, send email to the workshop organizers.",'1-4-2-2,0,0,0,1,0,0,1,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,N
