content,nodeID,#ofWords,isLI,isH,FontSize,FontWeight,XxxRatio,ContainUrl,ContainColon,VisionLocation,Depth,#ofSibling,SiblingType,NextNodeType,LastNodeType,Concept,Country,Institution,Month,Others,Total,NextIsLi,LastEndColon,LastLabel,Label
'Lars Knudsen,'1-2-1-2-2-2-1-2-4,0,0,0,1,0,2,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Hugo Krawczyk,'1-2-1-2-2-2-1-2-5,0,0,0,1,0,2,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Victor S. Miller,'1-2-1-2-2-2-1-2-6,0,0,0,1,0,2,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Rafail Ostrovsky,'1-2-1-2-2-2-1-2-7,0,0,0,1,0,2,1,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,2,I
'2012,'1-2-1-2-2-2-2-1,0,0,0,1,0,0,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2,C
'Mihir Bellare,'1-2-1-2-2-2-2-2-1,0,0,0,1,0,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,I
'Eli Biham,'1-2-1-2-2-2-2-2-2,0,0,0,1,0,2,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Manuel Blum,'1-2-1-2-2-2-2-2-3,0,0,0,1,0,2,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Andrew Odlyzko,'1-2-1-2-2-2-2-2-4,0,0,0,1,0,2,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Phil Rogaway,'1-2-1-2-2-2-2-2-5,0,0,0,1,0,2,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Claus Schnorr,'1-2-1-2-2-2-2-2-6,0,0,0,1,0,2,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Jennifer Seberry,'1-2-1-2-2-2-2-2-7,0,0,0,1,0,2,1,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,2,I
'2011,'1-2-1-2-2-2-3-1,0,0,0,1,0,0,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2,C
'David Kahn,'1-2-1-2-2-2-3-2-1,0,0,0,1,0,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,I
'Charles Rackoff,'1-2-1-2-2-2-3-2-2,0,0,0,1,0,2,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Richard Schroeppel,'1-2-1-2-2-2-3-2-3,0,0,0,1,0,2,1,0,1,2,1,0,1,1,0,0,0,0,0,0,1,1,2,I
'Scott Vanstone (Died 2014),'1-2-1-2-2-2-3-2-4,0,1,0,1,0,2,1,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,2,I
'2010,'1-2-1-2-2-2-4-1,0,0,0,1,0,0,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2,C
'Andrew Clark,'1-2-1-2-2-2-4-2-1,0,0,0,1,0,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,I
'Ivan Damgård,'1-2-1-2-2-2-4-2-2,0,0,0,1,0,2,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Yvo Desmedt,'1-2-1-2-2-2-4-2-3,0,0,0,1,0,2,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Jean-Jacques Quisquater,'1-2-1-2-2-2-4-2-4,0,0,0,1,0,2,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Andrew Yao,'1-2-1-2-2-2-4-2-5,0,0,0,1,0,2,1,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,2,I
'2009,'1-2-1-2-2-2-5-1,0,0,0,1,0,0,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2,C
"'G. Robert Blakley, Jr.",'1-2-1-2-2-2-5-2-1,0,0,0,1,0,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,I
'Oded Goldreich,'1-2-1-2-2-2-5-2-2,0,0,0,1,0,2,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Arjen K. Lenstra,'1-2-1-2-2-2-5-2-3,0,0,0,1,0,2,1,0,1,2,1,0,1,1,0,0,0,0,0,0,1,1,2,I
'James L. Massey (Died 2013),'1-2-1-2-2-2-5-2-4,0,1,0,1,0,2,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Michael O. Rabin.,'1-2-1-2-2-2-5-2-5,0,0,0,1,0,2,1,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,2,I
'2008,'1-2-1-2-2-2-6-1,0,0,0,1,0,0,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2,C
'Ueli Maurer,'1-2-1-2-2-2-6-2-1,0,0,0,1,0,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,I
'Ralph Merkle,'1-2-1-2-2-2-6-2-2,0,0,0,1,0,2,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Moni Naor,'1-2-1-2-2-2-6-2-3,0,0,0,1,0,2,1,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,2,I
'2007,'1-2-1-2-2-2-7-1,0,0,0,1,0,0,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2,C
'Shafi Goldwasser,'1-2-1-2-2-2-7-2-1,0,0,0,1,0,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,I
'Hideki Imai,'1-2-1-2-2-2-7-2-2,0,0,0,1,0,2,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Silvio Micali,'1-2-1-2-2-2-7-2-3,0,0,0,1,0,2,1,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,2,I
'2006,'1-2-1-2-2-2-8-1,0,0,0,1,0,0,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2,C
'Gilles Brassard,'1-2-1-2-2-2-8-2-1,0,0,0,1,0,2,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,I
'Martin Hellman,'1-2-1-2-2-2-8-2-2,0,0,0,1,0,2,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,2,I
'2005,'1-2-1-2-2-2-9-1,0,0,0,1,0,0,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2,C
'Kevin McCurley,'1-2-1-2-2-2-9-2-1,0,0,0,1,0,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,I
'Gustavus Simmons,'1-2-1-2-2-2-9-2-2,0,0,0,1,0,2,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Jacques Stern,'1-2-1-2-2-2-9-2-3,0,0,0,1,0,2,1,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,2,I
'2004,'1-2-1-2-2-2-10-1,0,0,0,1,0,0,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2,C
'Tom Berson,'1-2-1-2-2-2-10-2-1,0,0,0,1,0,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,I
'David Chaum,'1-2-1-2-2-2-10-2-2,0,0,0,1,0,2,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Don Coppersmith,'1-2-1-2-2-2-10-2-3,0,0,0,1,0,2,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Whitfield Diffie,'1-2-1-2-2-2-10-2-4,0,0,0,1,0,2,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Ron Rivest,'1-2-1-2-2-2-10-2-5,0,0,0,1,0,2,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Adi Shamir,'1-2-1-2-2-2-10-2-6,0,0,0,1,0,2,1,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,2,I
'Nominations,'1-2-1-2-3-1,0,0,1,2,1,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2,C
'Qualifications for the rank of IACR Fellow,'1-2-1-2-3-2-2-1,0,0,0,1,0,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,I
'Instructions for Nominators,'1-2-1-2-3-2-2-2,0,0,0,1,0,2,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Instructions for Endorsers,'1-2-1-2-3-2-2-3,0,0,0,1,0,2,1,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,2,I
'IACR Fellows Selection Committee 2014,'1-2-1-2-4-1,0,0,1,2,1,2,0,0,1,2,0,1,0,0,1,0,0,0,0,1,1,1,2,C
"'Kevin McCurley, Chair (Google)",'1-2-1-2-4-2-1,0,1,0,1,0,2,0,0,1,2,1,0,1,0,0,0,1,0,0,0,0,0,1,I
'Arjen Lenstra (EPFL),'1-2-1-2-4-2-2,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,0,1,0,0,0,0,0,2,I
'Ueli Maurer (ETH),'1-2-1-2-4-2-3,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Gilles Brassard (Université de Montréal),'1-2-1-2-4-2-4,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Phil Rogaway (UC Davis),'1-2-1-2-4-2-5,0,1,0,1,0,2,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,2,I
'IACR Fellows Selection Committee 2013,'1-2-1-2-5-1,0,0,1,2,1,2,0,0,1,2,0,1,0,0,1,0,0,0,0,1,1,1,2,C
"'Arjen Lenstra, Chair (EPFL)",'1-2-1-2-5-2-1-1,0,1,0,1,0,2,0,0,1,2,1,0,1,0,0,0,1,0,0,0,0,0,1,I
'Ueli Maurer (ETH),'1-2-1-2-5-2-1-2,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Kevin McCurley (Google),'1-2-1-2-5-2-1-3,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,0,1,0,0,0,0,0,2,I
'Tatsuaki Okamoto (NTT),'1-2-1-2-5-2-1-4,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Ron Rivest (MIT),'1-2-1-2-5-2-1-5,0,1,0,1,0,2,0,0,1,2,1,0,0,1,0,0,1,0,0,0,0,0,2,I
'Previous committee members,'1-2-1-2-5-2-2-1,0,0,1,2,1,2,0,0,1,2,0,1,0,0,1,0,0,0,0,1,1,1,2,C
'Ivan Damgaard (Aarhus University) 2004-2007 (chair: 2005),'1-2-1-2-5-2-2-2-1,0,1,0,1,0,2,0,1,2,2,1,0,1,0,0,0,1,0,0,0,0,0,1,I
'Cynthia Dwork (Microsoft Research) 2004-2009 (chair: 2008),'1-2-1-2-5-2-2-2-2,0,1,0,1,0,2,0,1,2,2,1,0,1,1,0,0,1,0,0,0,0,0,2,I
'Joan Feigenbaum (Yale University) 2004-2006 (chair: 2004),'1-2-1-2-5-2-2-2-3,0,1,0,1,0,2,0,1,2,2,1,0,1,1,0,0,1,0,0,0,0,0,2,I
'Hugo Krawczyk (IBM Research) 2004-2010 (chair: 2007),'1-2-1-2-5-2-2-2-4,0,1,0,1,0,2,0,1,2,2,1,0,1,1,0,0,1,0,0,0,0,0,2,I
'Moti Yung (Google Inc and Columbia University) 2007-2011 (chair: 2009),'1-2-1-2-5-2-2-2-5,1,1,0,1,0,2,0,1,2,2,1,0,1,1,0,0,1,0,0,0,0,0,2,I
'Michael Wiener (Cryptographic Clarity) 2004-2009 (chair: 2006),'1-2-1-2-5-2-2-2-6,0,1,0,1,0,2,0,1,2,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Ron Rivest (MIT) 2010-2012,'1-2-1-2-5-2-2-2-7,0,1,0,1,0,2,0,0,2,2,1,0,0,1,0,0,1,0,0,0,0,0,2,I
'Contact information,'1-2-1-2-5-2-3-1,0,0,1,2,1,2,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,2,C
'Copyright © 2014,'1-2-2-1,0,0,0,1,0,2,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,N
'IACR,'1-2-2-2,0,0,0,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,3,N
