content,nodeID,#ofWords,isLI,isH,FontSize,FontWeight,XxxRatio,ContainUrl,ContainColon,VisionLocation,Depth,#ofSibling,SiblingType,NextNodeType,LastNodeType,Concept,Country,Date,Institution,Month,Topic,Total,NextIsLi,LastEndColon,LastLabel,Label
'The EAAI-11 proceedings will be published by AAAI Press as a section within the AAAI-11 Conference Proceedings.,'1-2-2-1-1-2-1-1-1-2-2-4,1,0,0,1,0,2,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,3,N
'Paths for Participation,'1-2-2-1-1-2-1-1-2-1,0,0,1,2,1,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3,C
"'EAAI-11 provides several paths for participation, including the following:",'1-2-2-1-1-2-1-1-2-2-1,0,0,0,1,0,0,0,2,1,2,0,1,0,0,0,0,0,0,0,0,0,1,1,1,C
'Full-length papers (6 pages) and presentations for the symposium,'1-2-2-1-1-2-1-1-2-2-2-1,1,1,0,1,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0,1,0,0,0,1,I
"'Extended abstract/poster contributions (2 pages) highlighting preliminary or ongoing work, or describing an educational innovation proposed to be presented in a demonstration session",'1-2-2-1-1-2-1-1-2-2-2-2,1,1,0,1,0,0,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,2,I
"'A Model AI Assignments session highlighting innovative, ready-to-adopt materials",'1-2-2-1-1-2-1-1-2-2-2-3,1,1,0,1,0,2,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,2,I
"'A workshop for mentoring new faculty, instructors, and graduate students on teaching",'1-2-2-1-1-2-1-1-2-2-2-4,1,1,0,1,0,0,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,2,I
'An Educational Video Track within the AAAI-11 Video program,'1-2-2-1-1-2-1-1-2-2-2-5,1,1,0,1,0,2,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,2,I
'A Student/Educator Track within the AAAI-11 Robotics Exhibition and Workshop,'1-2-2-1-1-2-1-1-2-2-2-6,1,1,0,1,0,2,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,2,I
'Submission Topics,'1-2-2-1-1-2-1-1-3-1,0,0,1,2,1,2,0,0,1,2,0,1,0,0,0,0,1,0,0,1,1,0,0,2,C
"'EAAI-11 welcomes paper submissions on a variety of topics, including, but not limited to the following:",'1-2-2-1-1-2-1-1-3-2-1,1,0,0,1,0,0,0,2,1,2,1,1,0,0,0,0,0,0,0,1,0,1,1,1,C
"'Educational resources, including syllabi, assignments, project ideas, and pedagogical strategies, related to teaching AI",'1-2-2-1-1-2-1-1-3-2-2-1,1,1,0,1,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,I
"'Multidisciplinary curricula highlighting the application of AI in other contexts (computational biology, algorithmic game theory, computational economics, and so on) and / or foundational concepts of AI in other fields (philosophy, cognitive science, linguistics, psychology)",'1-2-2-1-1-2-1-1-3-2-2-2,2,1,0,1,0,0,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,2,I
'The use of robotics and other tangible media both in AI courses and elsewhere in the curriculum,'1-2-2-1-1-2-1-1-3-2-2-3,1,1,0,1,0,0,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,2,I
"'Software that assists the teaching and learning process — everything from software to help visualize search spaces and search algorithms, to software substrates that can be used by students to do projects",'1-2-2-1-1-2-1-1-3-2-2-4,2,1,0,1,0,0,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,2,I
"'Resources and strategies for teaching specific AI subareas or topics: machine learning, robotics, computer vision, natural language processing, game playing, and many others",'1-2-2-1-1-2-1-1-3-2-2-5,1,1,0,1,0,0,0,1,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,2,I
'Strategies for appropriately situating AI within a wider computer-science curriculum,'1-2-2-1-1-2-1-1-3-2-2-6,1,1,0,1,0,2,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,2,I
"'Ways to incorporate or address popular entertainment and media portrayal of AI (in movies, news, advertisements, new products, and so on)",'1-2-2-1-1-2-1-1-3-2-2-7,1,1,0,1,0,0,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,2,I
"'Real-world examples of successful AI deployments, described in sufficient detail to provide case studies and / or serve as useful springboards for other teachers",'1-2-2-1-1-2-1-1-3-2-2-8,1,1,0,1,0,0,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,2,I
'Innovative means for integrating research as part of coursework in AI,'1-2-2-1-1-2-1-1-3-2-2-9,1,1,0,1,0,0,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,2,I
"'Ideally, full-length submissions to EAAI-11 should describe well developed ideas and/or pedagogical examples, and should include an evaluation of the work. Papers describing the use of robotics in the classroom should focus on evaluable pedagogical benefits of their use, and should be clearly differentiated from papers in the AAAI-11 Robotics program.",'1-2-2-1-1-2-1-1-3-2-3,2,0,0,1,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,N
'Abstract and Paper Submission,'1-2-2-1-1-2-1-1-4-1,0,0,1,2,1,2,0,0,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,3,C
'Electronic abstract and paper submission through the EAAI-11 paper submission site is required on or (preferably) before the deadline dates listed above. We cannot accept submissions by e-mail or fax.,'1-2-2-1-1-2-1-1-4-2-1,2,0,0,1,0,0,1,0,1,2,1,0,1,0,0,0,1,0,0,0,0,0,0,1,I
"'Papers must be in trouble-free, high resolution PDF format, formatted for US letter (8.5"" x 11"") paper, using type 1 or TrueType fonts. Papers may be no longer than 6 pages (full papers) or 2 pages (poster papers) including references, and formatted in AAAI two-column, camera-ready style (see the author instructions page). Please note that these formatting instructions are for final, accepted papers; no additional pages can be purchased at the review stage. In addition, the copyright slug may be omitted in the initial submission phase. Please also refer to the blind-review webpage for instructions on how to prepare your paper for blind review.",'1-2-2-1-1-2-1-1-4-2-2,2,0,0,1,0,0,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,2,N
"'Authors will receive confirmation of receipt of their abstracts or papers, including an ID number, shortly after submission. AAAI will contact authors again only if problems are encountered with papers. Inquiries regarding lost papers must be made no later than February 27, 2011.",'1-2-2-1-1-2-1-1-4-2-3,2,0,0,1,0,0,0,0,1,2,1,0,1,1,0,0,0,0,0,1,0,0,0,3,N
'Submissions to Other Conferences or Journals: Papers submitted to this conference must not have been accepted for publication elsewhere or be under review for another AI conference. The guidelines of the AAAI policy on multiple submissions are fully detailed below and must be carefully followed.,'1-2-2-1-1-2-1-1-4-2-4,2,0,0,1,0,0,0,1,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,3,N
"'Review Process: Program committee members will identify papers they are qualified to review based on the information submitted electronically (the paper's title, keywords, and abstract). Their reviewing will be done blind to the identities of the authors and their institutions.",'1-2-2-1-1-2-1-1-4-2-5,2,0,0,1,0,0,0,1,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,3,N
"'Authors will have a limited opportunity to respond to initial reviews. This author's feedback may then be taken into account in the final reviews and recommendations. The program committee's reviews will make recommendations to the senior program committee, which in turn will make recommendations to the program cochairs. Although the program cochairs will formally make all final decisions, in practice almost all will be made earlier in the process.",'1-2-2-1-1-2-1-1-4-2-6,2,0,0,1,0,0,0,0,1,2,1,0,1,1,1,0,0,0,0,0,0,0,0,3,N
'Publication: Accepted full papers will be allocated six (6) pages in the conference proceedings. Up to two (2) additional pages may be used at a cost to the authors of US$ 275 per page. Accepted extended abstracts (poster papers) will be allocated two (2) pages in the conference proceedings. Up to one (1) additional page may be used at a cost to the authors of US$ 275. Final poster papers exceeding three (3) pages and those violating the instructions to authors will not be included in the proceedings. Authors will be required to transfer copyright of their paper to AAAI.,'1-2-2-1-1-2-1-1-4-2-7,2,0,0,1,0,0,0,1,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,3,N
'EAAI-11 Model AI Assignments Session,'1-2-2-1-1-2-1-1-5-1,0,0,1,2,1,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3,C
"'As previously noted, EAAI-11 will feature a special session on Model AI Assignments suitable for use in a variety of class settings. The Call for Assignments for the Model AI Assignments special session is available at modelai.gettysburg.edu./#call.",'1-2-2-1-1-2-1-1-5-2-1,2,0,0,1,0,2,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,N
'The EAAI-11 call for participation is also available as a printable PDF document,'1-2-2-1-1-2-1-1-5-2-2,1,0,0,1,0,2,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,3,N
'EAAI-11 Organizing Committee,'1-2-2-1-1-2-1-1-6-1,0,0,1,2,1,2,0,0,1,2,0,1,0,0,1,0,0,0,0,0,0,1,1,3,C
"'Marie desJardins (chair) (University of Maryland, Baltimore County) (mariedj@cs.umbc.edu)",'1-2-2-1-1-2-1-1-6-2-1,1,1,0,1,0,2,0,0,1,2,1,0,1,0,1,0,0,1,0,0,0,0,0,1,I
'Zachary Dodds (Harvey Mudd College) (dodds@cs.hmc.edu),'1-2-2-1-1-2-1-1-6-2-2,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,0,0,1,0,0,0,0,0,2,I
'Haym Hirsh (Rutgers University) (hirsh@cs.rutgers.edu),'1-2-2-1-1-2-1-1-6-2-3,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,0,0,1,0,0,0,0,0,2,I
'Tom Lauwers (Carnegie Mellon University) (tlauwers@gmail.com),'1-2-2-1-1-2-1-1-6-2-4,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,0,0,1,0,0,0,0,0,2,I
'Todd Neller (Gettysburg College) (tneller@gettysburg.edu),'1-2-2-1-1-2-1-1-6-2-5,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,0,0,1,0,0,0,0,0,2,I
'Ingrid Russell (University of Hartford) (irussell@hartford.edu),'1-2-2-1-1-2-1-1-6-2-6,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,0,0,1,0,0,0,0,0,2,I
'Mehran Sahami (Stanford University) (sahami@cs.stanford.edu),'1-2-2-1-1-2-1-1-6-2-7,0,1,0,1,0,2,0,0,1,2,1,0,1,1,0,0,0,1,0,0,0,0,0,2,I
'Kiri Wagstaff (Jet Propulsion Laboratory) (kiri.wagstaff@jpl.nasa.gov),'1-2-2-1-1-2-1-1-6-2-8,0,1,0,1,0,2,0,0,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0,2,I
'Additional Information,'1-2-2-1-1-2-1-1-7-1,0,0,1,2,1,2,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,C
'Additional information about the symposium is available on the supplemental website (eaai.stanford.edu).,'1-2-2-1-1-2-1-1-7-2,1,0,0,1,0,0,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,N
'AAAI-11 Policy Concerning Submissions to Other Conferences or Journals,'1-2-2-1-1-2-1-2-1,0,0,1,2,1,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3,C
'Papers submitted to this conference must not have been accepted for publication elsewhere or be under review for another AI conference. (The AAAI Nectar paper submissions have specific guidelines that can be found in that call for papers.),'1-2-2-1-1-2-1-2-2-1,2,0,0,1,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0,1,0,0,0,1,N
"'To encourage interdisciplinary contributions, AAAI will consider work that has been submitted or presented in part elsewhere, if it is unlikely to have been seen by more than a few members of the AAAI audience. As such, papers may not be dually submitted to other AI or AI subarea conferences. Papers under submission to a journal that contain overlap with AAAI papers will be considered as long as the author specifies the dual submission and certifies that the journal submission contains significant material that is not included in the AAAI submission. Papers that have been published in full in another conference or journal will not be accepted for review. Novelty is an important criterion in the selection of papers.",'1-2-2-1-1-2-1-2-2-2,2,0,0,1,0,0,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,3,N
'AAAI requires the following:,'1-2-2-1-1-2-1-2-2-3,0,0,0,1,0,2,0,2,1,2,1,0,0,1,0,0,0,0,0,0,0,1,1,3,C
'Authors must specify the conferences and journals to which the paper has been dually submitted.,'1-2-2-1-1-2-2-1-1,1,1,0,1,0,0,0,0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,I
'Authors must withdraw papers under review or accepted for other AI conference venues if the paper is submitted to AAAI.,'1-2-2-1-1-2-2-1-2,1,1,0,1,0,0,0,0,2,2,1,0,1,1,0,0,0,0,0,0,0,0,0,2,I
'Papers not dually submitted should so indicate on the title page.,'1-2-2-1-1-2-2-1-3,1,1,0,1,0,0,0,0,2,2,1,0,0,1,0,0,0,0,0,1,0,0,0,2,I
"'For questions as to whether a given meeting is considered under the dual submission policy, or for clarifications of this policy, submitters should contact the Program Chairs.",'1-2-2-1-1-2-2-2,1,0,0,1,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,N
