content,nodeID,#ofWords,isLI,isH,FontSize,FontWeight,XxxRatio,ContainUrl,ContainColon,VisionLocation,Depth,#ofSibling,SiblingType,NextNodeType,LastNodeType,Concept,Country,Institution,Month,Others,Total,NextIsLi,LastEndColon,LastLabel,Label
'Volume 6 (Jan 2005 - Dec 2005),'1-1-1-2-1-11,0,0,0,1,0,2,1,0,1,2,1,0,1,1,0,0,0,1,0,1,0,0,2,I
'Volume 5 (Dec 2003 - Dec 2004),'1-1-1-2-1-12,0,0,0,1,0,2,1,0,1,2,1,0,1,1,0,0,0,1,0,1,0,0,2,I
'Volume 4 (Apr 2003 - Dec 2003),'1-1-1-2-1-13,0,0,0,1,0,2,1,0,1,2,1,0,1,1,0,0,0,1,0,1,0,0,2,I
'Volume 3 (Jul 2002 - Mar 2003),'1-1-1-2-1-14,0,0,0,1,0,2,1,0,1,2,1,0,1,1,0,0,0,1,0,1,0,0,2,I
'Volume 2 (Oct 2001 - Mar 2002),'1-1-1-2-1-15,0,0,0,1,0,2,1,0,1,2,1,0,1,1,0,0,0,1,0,1,0,0,2,I
'Volume 1 (Oct 2000 - Sep 2001),'1-1-1-2-1-16,0,0,0,1,0,2,1,0,1,2,1,0,0,1,0,0,0,1,0,0,0,0,2,I
'Special Topics,'1-1-1-2-2-1,0,0,1,2,1,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2,C
'Guesture Recognition (May 2012 - present),'1-1-1-2-2-2-1,0,0,0,1,0,2,1,0,1,2,1,0,1,0,0,0,0,1,0,0,0,0,1,I
'Large Scale Learning (Jul 2009 - present),'1-1-1-2-2-2-2,0,0,0,1,0,2,1,0,1,2,1,0,1,1,0,0,0,1,0,0,0,0,2,I
'Mining and Learning with Graphs and Relations (Feb 2009 - present),'1-1-1-2-2-2-3,1,0,0,1,0,2,1,0,1,2,1,0,1,1,0,0,0,1,0,0,0,0,2,I
"'Grammar Induction, Representation of Language and Language Learning (Nov 2010 - Apr 2011)",'1-1-1-2-2-2-4,1,0,0,1,0,2,1,0,1,2,1,0,1,1,0,0,0,1,0,0,0,0,2,I
'Causality (Sep 2007 - May 2010),'1-1-1-2-2-2-5,0,0,0,1,0,2,1,0,1,2,1,0,1,1,0,0,0,1,0,0,0,0,2,I
'Model Selection (Apr 2007 - Jul 2010),'1-1-1-2-2-2-6,0,0,0,1,0,2,1,0,1,2,1,0,1,1,0,0,0,1,0,1,0,0,2,I
'Conference on Learning Theory 2005 (Feb 2007 - Jul 2007),'1-1-1-2-2-2-7,1,0,0,1,0,2,1,0,1,2,1,0,1,1,1,0,0,1,0,1,0,0,2,I
'Machine Learning for Computer Security (Dec 2006),'1-1-1-2-2-2-8,0,0,0,1,0,2,1,0,1,2,1,0,1,1,0,0,0,1,0,0,0,0,2,I
'Machine Learning and Large Scale Optimization (Jul 2006 - Oct 2006),'1-1-1-2-2-2-9,1,0,0,1,0,2,1,0,1,2,1,0,1,1,0,0,0,1,0,0,0,0,2,I
'Approaches and Applications of Inductive Programming (Feb 2006 - Mar 2006),'1-1-1-2-2-2-10,1,0,0,1,0,2,1,0,1,2,1,0,1,1,0,0,0,1,0,0,0,0,2,I
'Learning Theory (Jun 2004 - Aug 2004),'1-1-1-2-2-2-11,0,0,0,1,0,2,1,0,1,2,1,0,0,1,0,0,0,1,0,1,0,0,2,I
'Special Issues,'1-1-1-2-3-1,0,0,1,2,1,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2,C
'Independent Components Analysis (Dec 2003),'1-1-1-2-3-2-1,0,0,0,1,0,2,1,0,1,2,1,0,1,0,0,0,0,1,0,0,0,0,1,I
'Learning Theory (Oct 2003),'1-1-1-2-3-2-2,0,0,0,1,0,2,1,0,1,2,1,0,1,1,0,0,0,1,0,0,0,0,2,I
'Inductive Logic Programming (Aug 2003),'1-1-1-2-3-2-3,0,0,0,1,0,2,1,0,1,2,1,0,1,1,0,0,0,1,0,0,0,0,2,I
'Fusion of Domain Knowledge with Data for Decision Support (Jul 2003),'1-1-1-2-3-2-4,1,0,0,1,0,2,1,0,1,2,1,0,1,1,0,0,0,1,0,0,0,0,2,I
'Variable and Feature Selection (Mar 2003),'1-1-1-2-3-2-5,0,0,0,1,0,2,1,0,1,2,1,0,1,1,0,0,0,1,0,0,0,0,2,I
'Machine Learning Methods for Text and Images (Feb 2003),'1-1-1-2-3-2-6,1,0,0,1,0,2,1,0,1,2,1,0,1,1,0,0,0,1,0,0,0,0,2,I
'Eighteenth International Conference on Machine Learning (ICML2001) (Dec 2002),'1-1-1-2-3-2-7,1,0,0,1,0,2,1,0,1,2,1,0,1,1,1,0,0,1,0,0,0,0,2,I
'Computational Learning Theory (Nov 2002),'1-1-1-2-3-2-8,0,0,0,1,0,2,1,0,2,2,1,0,1,1,0,0,0,1,0,0,0,0,2,I
'Shallow Parsing (Mar 2002),'1-1-1-2-3-2-9,0,0,0,1,0,2,1,0,2,2,1,0,1,1,0,0,0,1,0,0,0,0,2,I
'Kernel Methods (Dec 2001),'1-1-1-2-3-2-10,0,0,0,1,0,2,1,0,2,2,1,0,0,1,0,0,0,1,0,0,0,0,2,I
